"PROFICIENCIA_LP_SAEB","TX_RESP_Q21b_num","TX_RESP_Q23d_num","TX_RESP_Q23f_num"
-1.46507763090692,-0.769863631048726,-1.64250093684364,-1.64197394357296
-1.87414088712412,-0.769863631048726,-1.64250093684364,-1.64197394357296
0.0671353630328373,-0.769863631048726,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0.180434545796781,0.207270977590042,-0.489255598208745,0.388102932117246
NA,NA,NA,NA
0.70827276322511,1.18440558622881,0.663989740426154,0.388102932117246
NA,NA,NA,NA
-1.50629891213553,NA,0.663989740426154,0.388102932117246
-0.755474496062202,-0.769863631048726,0.663989740426154,-0.626935505727859
0.441173545007215,-0.769863631048726,-0.489255598208745,-1.64197394357296
0.510777432095595,0.207270977590042,1.81723507906105,1.40314136996235
0.757176864689658,-0.769863631048726,0.663989740426154,1.40314136996235
-0.960440715339651,-0.769863631048726,-1.64250093684364,-1.64197394357296
NA,NA,NA,NA
-1.22425690040693,0.207270977590042,0.663989740426154,0.388102932117246
-0.838578359133664,-0.769863631048726,-1.64250093684364,-0.626935505727859
-0.439111489212691,2.16154019486758,-0.489255598208745,0.388102932117246
1.03025728766601,2.16154019486758,0.663989740426154,1.40314136996235
-1.47199624537654,NA,-1.64250093684364,0.388102932117246
NA,NA,NA,NA
NA,NA,NA,NA
-0.546173702418027,-0.769863631048726,-0.489255598208745,1.40314136996235
0.215685848619799,-0.769863631048726,-0.489255598208745,-0.626935505727859
-0.224152502758479,-0.769863631048726,0.663989740426154,-0.626935505727859
2.01281550612409,2.16154019486758,0.663989740426154,-0.626935505727859
NA,NA,NA,NA
NA,NA,NA,NA
1.3808169859831,1.18440558622881,NA,0.388102932117246
1.18334305335484,0.207270977590042,0.663989740426154,0.388102932117246
0.558670736422045,0.207270977590042,-1.64250093684364,1.40314136996235
2.25041432883788,0.207270977590042,-0.489255598208745,1.40314136996235
0.613643652584907,-0.769863631048726,1.81723507906105,-0.626935505727859
-0.284699034941219,-0.769863631048726,-0.489255598208745,0.388102932117246
-0.681140670941402,0.207270977590042,0.663989740426154,-0.626935505727859
-1.23349565246058,-0.769863631048726,0.663989740426154,-1.64197394357296
0.544944587343217,2.16154019486758,-0.489255598208745,0.388102932117246
NA,NA,NA,NA
-0.636283808393788,NA,NA,NA
0.279331982375469,0.207270977590042,0.663989740426154,0.388102932117246
NA,NA,NA,NA
-0.09913245276485,-0.769863631048726,0.663989740426154,-1.64197394357296
0.756189518977302,0.207270977590042,0.663989740426154,0.388102932117246
0.683265905024835,-0.769863631048726,-0.489255598208745,0.388102932117246
0.734791739025769,0.207270977590042,0.663989740426154,0.388102932117246
-0.668688185809883,-0.769863631048726,0.663989740426154,0.388102932117246
