"PROFICIENCIA_MT_SAEB","TX_RESP_Q10f_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q22d_num","TX_RESP_Q23a_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23h_num"
-0.214377115745155,NA,-1.14236955937237,0.809173593712687,2.04706526287664,1.35400640077266,-0.998186761880863,0.776954655424218,-1.09824421276745,0.258984885141406
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.395912693070642,-1.55699788832305,-1.14236955937237,0.809173593712687,0.511766315719159,0,0.199637352376173,0.776954655424218,1.53754189787443,1.29492442570703
-1.44731315979437,-0.12974982402692,1.27676597812206,0.809173593712687,0.511766315719159,1.35400640077266,0.199637352376173,-1.29492442570703,1.53754189787443,0.258984885141406
-1.03948694261825,1.29749824026921,-0.335991046874226,-1.13284303119776,-1.02353263143832,0,1.39746146663321,-0.258984885141406,-0.21964884255349,-0.776954655424218
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.00458859676798,1.29749824026921,0.470387465623917,0.809173593712687,0.511766315719159,1.35400640077266,0.199637352376173,-1.29492442570703,0.658946527660469,-0.776954655424218
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.984553588017129,-0.12974982402692,1.27676597812206,0.809173593712687,0.511766315719159,-1.35400640077266,-0.998186761880863,-1.29492442570703,-1.09824421276745,-1.81289419598984
1.18852467485904,-0.12974982402692,-1.14236955937237,-1.13284303119776,-1.02353263143832,-1.35400640077266,-0.998186761880863,-0.258984885141406,-0.21964884255349,0.258984885141406
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.435973124767824,-0.12974982402692,0.470387465623917,0.809173593712687,0.511766315719159,0,1.39746146663321,1.81289419598984,0.658946527660469,0.258984885141406
0.880738366190784,1.29749824026921,0.470387465623917,-1.13284303119776,0.511766315719159,0,0.199637352376173,0.776954655424218,0.658946527660469,1.29492442570703
0.551079611532703,-0.12974982402692,-1.14236955937237,-1.13284303119776,-1.02353263143832,0,-0.998186761880863,-0.258984885141406,-1.09824421276745,-0.776954655424218
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.448667884811564,-0.12974982402692,1.27676597812206,-1.13284303119776,-1.02353263143832,0,1.39746146663321,-0.258984885141406,-0.21964884255349,-0.776954655424218
1.66136929724597,-1.55699788832305,-0.335991046874226,0.809173593712687,-1.02353263143832,-1.35400640077266,-0.998186761880863,0.776954655424218,-1.09824421276745,1.29492442570703
