"PROFICIENCIA_LP_SAEB","TX_RESP_Q21c_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num"
0.844359930227823,-1.30133650871169,-0.602553135020564,-1.05508877947174
-0.142719291991506,0.917335571714802,0.864532758942549,0.0827520611350386
0.873899227509773,0.917335571714802,-2.06963902898368,-2.19292962007852
0.920979496516385,-0.192000468498447,-0.602553135020564,-1.05508877947174
0.809193646250007,0.917335571714802,-2.06963902898368,-1.05508877947174
0.634053543243413,-1.30133650871169,NA,NA
-2.68821363690442,NA,0.864532758942549,NA
-0.353101537356909,0.917335571714802,-0.602553135020564,0.0827520611350386
0.402835055571882,NA,-0.602553135020564,-1.05508877947174
0.178511788675947,0.917335571714802,0.864532758942549,0.0827520611350386
-0.577928267801639,-0.192000468498447,0.864532758942549,1.22059290174182
-0.608302204025382,-0.192000468498447,-0.602553135020564,0.0827520611350386
0.0355679063497594,0.917335571714802,-0.602553135020564,0.0827520611350386
NA,NA,NA,NA
NA,NA,NA,NA
1.19905426328915,0.917335571714802,0.864532758942549,1.22059290174182
1.23114570321448,0.917335571714802,-0.602553135020564,-2.19292962007852
0.214055047271019,0.917335571714802,-0.602553135020564,-1.05508877947174
-1.35336059581343,-2.41067254892494,-0.602553135020564,1.22059290174182
-1.27172827710302,NA,-0.602553135020564,0.0827520611350386
0.185880348259991,0.917335571714802,-0.602553135020564,-1.05508877947174
-1.42787125538792,NA,0.864532758942549,1.22059290174182
0.610825357203397,-0.192000468498447,0.864532758942549,0.0827520611350386
1.2139166471613,0.917335571714802,-2.06963902898368,-1.05508877947174
-1.17313551096401,NA,-2.06963902898368,1.22059290174182
0.493064424275569,-0.192000468498447,-0.602553135020564,-1.05508877947174
-0.28727948250181,-0.192000468498447,-0.602553135020564,0.0827520611350386
-0.256839284966022,NA,0.864532758942549,-1.05508877947174
0.140201994601064,0.917335571714802,0.864532758942549,-1.05508877947174
-0.447513829005733,-1.30133650871169,0.864532758942549,1.22059290174182
-1.39260379775384,-1.30133650871169,0.864532758942549,-1.05508877947174
-1.51610010523141,-2.41067254892494,-0.602553135020564,0.0827520611350386
-0.433462014888781,0.917335571714802,0.864532758942549,1.22059290174182
-0.368921442003583,-0.192000468498447,-0.602553135020564,0.0827520611350386
0.775568992580377,-0.192000468498447,-0.602553135020564,-1.05508877947174
0.667764920312873,0.917335571714802,-2.06963902898368,0.0827520611350386
1.80792430042731,-0.192000468498447,-0.602553135020564,-2.19292962007852
0.098621042853714,-2.41067254892494,0.864532758942549,1.22059290174182
-0.417289226672647,-1.30133650871169,0.864532758942549,0.0827520611350386
0.764030779802569,-0.192000468498447,-0.602553135020564,0.0827520611350386
-0.181254300199245,-1.30133650871169,0.864532758942549,1.22059290174182
1.08077062895221,0.917335571714802,0.864532758942549,1.22059290174182
-0.397292454634593,-0.192000468498447,0.864532758942549,1.22059290174182
-0.196976638288461,-1.30133650871169,0.864532758942549,1.22059290174182
0.0498847001312781,-0.192000468498447,-0.602553135020564,0.0827520611350386
-2.43665511255553,0.917335571714802,0.864532758942549,1.22059290174182
0.89488119660775,0.917335571714802,-0.602553135020564,0.0827520611350386
1.32962164307452,-1.30133650871169,NA,NA
-1.27389620907032,-0.192000468498447,0.864532758942549,1.22059290174182
1.01054163938539,0.917335571714802,0.864532758942549,1.22059290174182
0.522502547901253,0.917335571714802,0.864532758942549,0.0827520611350386
-1.94896890464085,-0.192000468498447,0.864532758942549,0.0827520611350386
1.21579793500998,0.917335571714802,-2.06963902898368,0.0827520611350386
-1.67535406414049,-0.192000468498447,0.864532758942549,1.22059290174182
0.604401048642502,0.917335571714802,0.864532758942549,-1.05508877947174
0.00379083055085918,0.917335571714802,0.864532758942549,0.0827520611350386
-0.328796599530858,-0.192000468498447,-0.602553135020564,0.0827520611350386
0.606868872618591,0.917335571714802,0.864532758942549,0.0827520611350386
1.08250015631649,-0.192000468498447,0.864532758942549,0.0827520611350386
0.652548428643787,-0.192000468498447,0.864532758942549,-1.05508877947174
NA,NA,NA,NA
