"PROFICIENCIA_LP_SAEB","TX_RESP_Q21c_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q23b_num","TX_RESP_Q23e_num"
1.20158259547122,1.08237389012631,0.029820096418098,-0.027685527149528,0.150755672288882,-0.05840567543842,-0.840771402774938,0.091867769723874,0.139338148130114
-0.940142920992913,NA,0.029820096418098,-0.027685527149528,0.150755672288882,1.13891067104919,0.840771402774938,0.091867769723874,0.139338148130114
1.56341529334152,1.08237389012631,0.029820096418098,-0.027685527149528,0.150755672288882,-0.05840567543842,-2.52231420832482,0.091867769723874,-1.28887787020355
0.89481784793166,1.08237389012631,-1.2822641459782,-1.24584872172875,-0.954785924496252,-1.25572202192603,-2.52231420832482,0.091867769723874,-1.28887787020355
-0.218738722281435,1.08237389012631,-1.2822641459782,-0.027685527149528,0.150755672288882,-0.05840567543842,0.840771402774938,0.091867769723874,0.139338148130114
0.558848411227509,1.08237389012631,-1.2822641459782,-1.24584872172875,-0.954785924496252,-1.25572202192603,-0.840771402774938,-2.48042978254459,0.139338148130114
2.63708113766911,-1.02957516377869,-1.2822641459782,-1.24584872172875,-0.954785924496252,-0.05840567543842,-0.840771402774938,0.091867769723874,0.139338148130114
NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.14954054065928,NA,NA,NA,NA,NA,NA,NA,NA
0.0846486468666223,0.0263993631738124,0.029820096418098,1.19047766742969,-2.06032752128138,NA,0.840771402774938,0.091867769723874,NA
-0.580688911781368,1.08237389012631,1.3419043388144,1.19047766742969,1.25629726907401,1.13891067104919,0.840771402774938,0.091867769723874,-2.71709388853722
-0.91325698865748,0.0263993631738124,1.3419043388144,1.19047766742969,1.25629726907401,1.13891067104919,0.840771402774938,1.37801654585811,0.139338148130114
-0.463819863743851,-1.02957516377869,1.3419043388144,1.19047766742969,1.25629726907401,1.13891067104919,0.840771402774938,1.37801654585811,1.56755416646378
-0.629940841470508,-2.08554969073118,NA,NA,NA,NA,NA,NA,NA
-0.577030981048834,NA,-1.2822641459782,-0.027685527149528,0.150755672288882,-1.25572202192603,0.840771402774938,-1.19428100641036,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0633017517569776,1.08237389012631,0.029820096418098,-1.24584872172875,-0.954785924496252,-1.25572202192603,-0.840771402774938,0.091867769723874,-1.28887787020355
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.42186117037203,-1.02957516377869,1.3419043388144,1.19047766742969,1.25629726907401,1.13891067104919,0.840771402774938,1.37801654585811,1.56755416646378
-0.187311245557309,1.08237389012631,1.3419043388144,1.19047766742969,1.25629726907401,1.13891067104919,0.840771402774938,0.091867769723874,0.139338148130114
0.56157356853516,0.0263993631738124,1.3419043388144,1.19047766742969,1.25629726907401,1.13891067104919,0.840771402774938,1.37801654585811,1.56755416646378
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.764940437418849,-1.02957516377869,-1.2822641459782,-1.24584872172875,-0.954785924496252,-1.25572202192603,-0.840771402774938,0.091867769723874,0.139338148130114
-0.799862419891522,-1.02957516377869,-1.2822641459782,1.19047766742969,1.25629726907401,1.13891067104919,0.840771402774938,1.37801654585811,1.56755416646378
-0.834861520290742,1.08237389012631,1.3419043388144,1.19047766742969,1.25629726907401,1.13891067104919,0.840771402774938,1.37801654585811,1.56755416646378
1.37975039322914,NA,-1.2822641459782,-2.46401191630797,-2.06032752128138,NA,NA,NA,NA
-1.08679571631187,-1.02957516377869,0.029820096418098,-0.027685527149528,0.150755672288882,-0.05840567543842,0.840771402774938,0.091867769723874,0.139338148130114
-0.674665633042267,0.0263993631738124,-1.2822641459782,-1.24584872172875,-0.954785924496252,-0.05840567543842,-0.840771402774938,0.091867769723874,0.139338148130114
-0.18121948191903,1.08237389012631,1.3419043388144,1.19047766742969,1.25629726907401,1.13891067104919,0.840771402774938,1.37801654585811,-1.28887787020355
-1.36425630177722,-1.02957516377869,0.029820096418098,-0.027685527149528,0.150755672288882,-0.05840567543842,0.840771402774938,-1.19428100641036,0.139338148130114
0.521890275547163,0.0263993631738124,0.029820096418098,-0.027685527149528,0.150755672288882,-0.05840567543842,-0.840771402774938,0.091867769723874,-1.28887787020355
