"PROFICIENCIA_MT_SAEB","TX_RESP_Q22g_num","TX_RESP_Q23d_num","TX_RESP_Q23g_num","TX_RESP_Q19_num"
-0.943906497697625,-0.109713431434064,0.456298376293636,0.724743075339478,-0.44586891706437
-0.850300448551488,-0.109713431434064,-1.59704431702772,1.8118576883487,-0.44586891706437
-1.30043393027648,-0.109713431434064,0.456298376293636,0.724743075339478,1.21021563203186
-1.27057356604686,1.3714178929258,1.48296972295432,-0.36237153766974,-0.44586891706437
0.097120349622031,1.3714178929258,0.456298376293636,-0.36237153766974,-0.44586891706437
1.38366276708287,-0.109713431434064,-0.570372970367044,-0.36237153766974,-0.44586891706437
0.521268952019295,-0.109713431434064,0.456298376293636,-0.36237153766974,-0.44586891706437
1.15194595727051,-0.109713431434064,0.456298376293636,0.724743075339478,-0.44586891706437
1.2098696889905,-0.109713431434064,-0.570372970367044,-0.36237153766974,-0.44586891706437
-0.138430482693931,-0.109713431434064,1.48296972295432,-0.36237153766974,-0.44586891706437
0.461974813856546,-1.59084475579393,-1.59704431702772,-1.44948615067896,-0.44586891706437
-1.17032726696515,1.3714178929258,0.456298376293636,-0.36237153766974,-0.44586891706437
1.89950478005678,-0.109713431434064,-0.570372970367044,-1.44948615067896,-0.44586891706437
0.365687998122959,-0.109713431434064,0.456298376293636,0.724743075339478,-0.44586891706437
-0.153666157182547,-0.109713431434064,0.456298376293636,0.724743075339478,-0.44586891706437
0.267857332722141,-0.109713431434064,1.48296972295432,-1.44948615067896,-0.44586891706437
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.466126419764466,-0.109713431434064,-0.570372970367044,0.724743075339478,-0.44586891706437
0.776016035342581,-0.109713431434064,0.456298376293636,1.8118576883487,-0.44586891706437
NA,NA,NA,NA,NA
-1.67010656334678,1.3714178929258,1.48296972295432,1.8118576883487,2.8663001811281
1.92912183574957,-3.07197608015379,-1.59704431702772,-1.44948615067896,NA
-1.13113499354854,1.3714178929258,0.456298376293636,-0.36237153766974,2.8663001811281
0.438817986330515,-1.59084475579393,-1.59704431702772,0.724743075339478,1.21021563203186
0.648062039625845,1.3714178929258,0.456298376293636,-0.36237153766974,-0.44586891706437
-0.758508828311111,-0.109713431434064,-0.570372970367044,-1.44948615067896,-0.44586891706437
-0.865392097816681,-0.109713431434064,0.456298376293636,-0.36237153766974,-0.44586891706437
-0.302143161609935,-0.109713431434064,-0.570372970367044,-0.36237153766974,-0.44586891706437
-0.129860122980537,-0.109713431434064,-1.59704431702772,0.724743075339478,1.21021563203186
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
