"PROFICIENCIA_MT_SAEB","TX_RESP_Q10e_num","TX_RESP_Q21d_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q23d_num","TX_RESP_Q23f_num"
1.03327663277886,-2.89271776914963,0.0997050141065987,1.3810177520032,1.83009203511226,2.19070505567811,2.03783275283159
-0.0621635958486187,NA,NA,NA,NA,NA,NA
1.24366545748075,0.333775127209573,-1.29616518338578,-0.672803520206686,-0.477415313507547,-0.252773660270551,0.560404007028686
0.644729986149043,-2.89271776914963,-1.29616518338578,-1.69971415631163,0.676338360802358,2.19070505567811,2.03783275283159
0.0827511287426975,0.333775127209573,0.79764011285279,-0.672803520206686,-0.477415313507547,2.19070505567811,0.560404007028686
0.290008562087583,0.333775127209573,0.79764011285279,-1.69971415631163,-1.63116898781745,-0.252773660270551,0.560404007028686
2.62848110257382,0.333775127209573,0.79764011285279,0.354107115898255,-0.477415313507547,2.19070505567811,2.03783275283159
-1.45916392886134,0.333775127209573,-1.29616518338578,0.354107115898255,0.676338360802358,-0.252773660270551,0.560404007028686
-0.0677401423540772,0.333775127209573,0.79764011285279,-0.672803520206686,-0.477415313507547,-0.252773660270551,-0.917024738774214
-0.591564945905286,0.333775127209573,-1.29616518338578,-0.672803520206686,-0.477415313507547,-0.252773660270551,-0.917024738774214
-0.699373233345575,0.333775127209573,-1.29616518338578,0.354107115898255,1.83009203511226,-0.252773660270551,-0.917024738774214
-0.333987063869984,0.333775127209573,-1.29616518338578,1.3810177520032,-0.477415313507547,-0.252773660270551,0.560404007028686
0.882849428401501,0.333775127209573,0.79764011285279,-0.672803520206686,-0.477415313507547,-0.252773660270551,-0.917024738774214
-0.0580955535554354,0.333775127209573,-1.29616518338578,0.354107115898255,0.676338360802358,-2.69625237621921,-0.917024738774214
-0.915156758198587,0.333775127209573,0.79764011285279,1.3810177520032,0.676338360802358,-0.252773660270551,-0.917024738774214
-0.112574384547408,0.333775127209573,0.79764011285279,0.354107115898255,-0.477415313507547,-0.252773660270551,-0.917024738774214
NA,0.333775127209573,NA,0.354107115898255,-0.477415313507547,-0.252773660270551,0.560404007028686
NA,NA,NA,NA,NA,NA,NA
0.764602849198871,0.333775127209573,0.79764011285279,-0.672803520206686,-0.477415313507547,-0.252773660270551,-0.917024738774214
-1.44674022358318,0.333775127209573,0.79764011285279,1.3810177520032,1.83009203511226,-0.252773660270551,0.560404007028686
-1.05566489566353,0.333775127209573,-1.29616518338578,1.3810177520032,0.676338360802358,-0.252773660270551,-0.917024738774214
NA,NA,NA,NA,NA,NA,NA
-1.19445982643744,0.333775127209573,-1.29616518338578,-0.672803520206686,0.676338360802358,-0.252773660270551,0.560404007028686
0.653503095682325,0.333775127209573,0.79764011285279,-0.672803520206686,-1.63116898781745,-0.252773660270551,-0.917024738774214
-0.57337140947409,0.333775127209573,0.79764011285279,-0.672803520206686,-0.477415313507547,-0.252773660270551,-0.917024738774214
0.267618890848501,0.333775127209573,0.79764011285279,-0.672803520206686,-0.477415313507547,-0.252773660270551,-0.917024738774214
0.0379420344248569,0.333775127209573,0.0997050141065987,0.354107115898255,-0.477415313507547,-0.252773660270551,0.560404007028686
1.61503074409027,0.333775127209573,0.79764011285279,0.354107115898255,0.676338360802358,-0.252773660270551,0.560404007028686
-0.812231946726144,0.333775127209573,0.79764011285279,1.3810177520032,-0.477415313507547,-0.252773660270551,0.560404007028686
1.08032732564192,-2.89271776914963,0.79764011285279,-1.69971415631163,-1.63116898781745,-0.252773660270551,0.560404007028686
-1.65221011156196,0.333775127209573,-1.29616518338578,-0.672803520206686,-0.477415313507547,-0.252773660270551,-0.917024738774214
-0.190289218168333,0.333775127209573,0.79764011285279,1.3810177520032,1.83009203511226,-0.252773660270551,-0.917024738774214
