"PROFICIENCIA_LP_SAEB","TX_RESP_Q10e_num","TX_RESP_Q22b_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num"
0.630643176535555,-2.89271776914963,1.3810177520032,2.19070505567811,1.53198653996068,2.03783275283159
0.204535576925729,NA,NA,NA,NA,NA
0.671954353575771,0.333775127209573,-0.672803520206686,-0.252773660270551,-1.16059586360657,0.560404007028686
1.82511853301843,-2.89271776914963,-1.69971415631163,2.19070505567811,1.53198653996068,2.03783275283159
-0.313762361039421,0.333775127209573,-0.672803520206686,2.19070505567811,1.53198653996068,0.560404007028686
-0.567927390790698,0.333775127209573,-1.69971415631163,-0.252773660270551,0.185695338177052,0.560404007028686
1.22529194947078,0.333775127209573,0.354107115898255,2.19070505567811,0.185695338177052,2.03783275283159
-1.18915580274928,0.333775127209573,0.354107115898255,-0.252773660270551,0.185695338177052,0.560404007028686
1.21763731340784,0.333775127209573,-0.672803520206686,-0.252773660270551,0.185695338177052,-0.917024738774214
0.371765418947244,0.333775127209573,-0.672803520206686,-0.252773660270551,0.185695338177052,-0.917024738774214
1.42178039873838,0.333775127209573,0.354107115898255,-0.252773660270551,-1.16059586360657,-0.917024738774214
0.307879219436315,0.333775127209573,1.3810177520032,-0.252773660270551,1.53198653996068,0.560404007028686
0.015205720878199,0.333775127209573,-0.672803520206686,-0.252773660270551,0.185695338177052,-0.917024738774214
-1.07415621617954,0.333775127209573,0.354107115898255,-2.69625237621921,-1.16059586360657,-0.917024738774214
-1.10764261714866,0.333775127209573,1.3810177520032,-0.252773660270551,-1.16059586360657,-0.917024738774214
-1.483791275273,0.333775127209573,0.354107115898255,-0.252773660270551,0.185695338177052,-0.917024738774214
NA,0.333775127209573,0.354107115898255,-0.252773660270551,-1.16059586360657,0.560404007028686
NA,NA,NA,NA,NA,NA
0.283112408664877,0.333775127209573,-0.672803520206686,-0.252773660270551,0.185695338177052,-0.917024738774214
-0.639259426375771,0.333775127209573,1.3810177520032,-0.252773660270551,-1.16059586360657,0.560404007028686
-1.5703121715816,0.333775127209573,1.3810177520032,-0.252773660270551,-2.5068870653902,-0.917024738774214
NA,NA,NA,NA,NA,NA
0.519524506611527,0.333775127209573,-0.672803520206686,-0.252773660270551,0.185695338177052,0.560404007028686
-0.629767639158157,0.333775127209573,-0.672803520206686,-0.252773660270551,0.185695338177052,-0.917024738774214
-1.60600582083333,0.333775127209573,-0.672803520206686,-0.252773660270551,0.185695338177052,-0.917024738774214
0.409411116495275,0.333775127209573,-0.672803520206686,-0.252773660270551,0.185695338177052,-0.917024738774214
-0.442396468571656,0.333775127209573,0.354107115898255,-0.252773660270551,1.53198653996068,0.560404007028686
1.23624748215869,0.333775127209573,0.354107115898255,-0.252773660270551,0.185695338177052,0.560404007028686
-0.114534186421846,0.333775127209573,1.3810177520032,-0.252773660270551,0.185695338177052,0.560404007028686
1.52429329280607,-2.89271776914963,-1.69971415631163,-0.252773660270551,0.185695338177052,0.560404007028686
0.165006328225516,0.333775127209573,-0.672803520206686,-0.252773660270551,0.185695338177052,-0.917024738774214
-1.29069541977325,0.333775127209573,1.3810177520032,-0.252773660270551,-1.16059586360657,-0.917024738774214
