"PROFICIENCIA_MT_SAEB","TX_RESP_Q10e_num","TX_RESP_Q21b_num","TX_RESP_Q22f_num","TX_RESP_Q23c_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q20_num"
0.520649712214348,0.291647914188641,1.30123320583738,-0.286534127530626,-0.0956948752938687,0.114613651012251,1.54303349962092,-0.324893144826966
0.0542391438568792,0.291647914188641,-1.06464535023058,2.12035254372664,-0.0956948752938687,0.114613651012251,-0.617213399848367,-0.324893144826966
0.74010456958478,0.291647914188641,0.51260702048139,0.916909208098004,-0.0956948752938687,-1.08882968461638,-0.617213399848367,2.92403830344269
-0.252103791007217,0.291647914188641,0.51260702048139,-1.48997746315926,-0.0956948752938687,1.31805698664088,-0.617213399848367,-0.324893144826966
-1.09999019443191,-3.98585482724476,NA,-1.48997746315926,-0.0956948752938687,-2.29227302024501,-0.617213399848367,NA
NA,NA,NA,NA,NA,NA,NA,NA
0.133205561859374,0.291647914188641,-1.06464535023058,NA,NA,NA,NA,-0.324893144826966
0.0546645810130589,0.291647914188641,-0.276019164874595,-0.286534127530626,-2.10528725646512,-1.08882968461638,-0.617213399848367,-0.324893144826966
-0.244924750433016,0.291647914188641,-1.06464535023058,0.916909208098004,-0.0956948752938687,1.31805698664088,1.54303349962092,-0.324893144826966
1.13560458010883,0.291647914188641,0.51260702048139,-0.286534127530626,-0.0956948752938687,1.31805698664088,1.54303349962092,-0.324893144826966
-0.153794496478805,0.291647914188641,-1.06464535023058,2.12035254372664,1.91389750587738,-1.08882968461638,-0.617213399848367,-0.324893144826966
2.70672465486513,0.291647914188641,-1.06464535023058,-0.286534127530626,1.91389750587738,1.31805698664088,1.54303349962092,-0.324893144826966
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
1.11996865969397,0.291647914188641,-0.276019164874595,0.916909208098004,-0.0956948752938687,0.114613651012251,-0.617213399848367,2.92403830344269
-0.965303867763839,0.291647914188641,0.51260702048139,-1.48997746315926,-2.10528725646512,0.114613651012251,-0.617213399848367,-0.324893144826966
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-2.08592680815664,0.291647914188641,1.30123320583738,-0.286534127530626,-0.0956948752938687,-1.08882968461638,-0.617213399848367,-0.324893144826966
-0.33099242772638,0.291647914188641,-1.06464535023058,-0.286534127530626,-0.0956948752938687,0.114613651012251,-0.617213399848367,-0.324893144826966
-0.183594849655861,0.291647914188641,1.30123320583738,0.916909208098004,-0.0956948752938687,0.114613651012251,-0.617213399848367,-0.324893144826966
NA,NA,NA,NA,NA,NA,NA,NA
-0.508480094936416,0.291647914188641,-1.06464535023058,-0.286534127530626,-0.0956948752938687,0.114613651012251,1.54303349962092,-0.324893144826966
-0.374264930233666,0.291647914188641,NA,-0.286534127530626,-0.0956948752938687,0.114613651012251,-0.617213399848367,NA
NA,NA,NA,NA,NA,NA,NA,NA
1.40471649836086,0.291647914188641,-1.06464535023058,-0.286534127530626,1.91389750587738,1.31805698664088,1.54303349962092,-0.324893144826966
-0.237995777639596,0.291647914188641,0.51260702048139,-0.286534127530626,-0.0956948752938687,0.114613651012251,-0.617213399848367,-0.324893144826966
NA,NA,NA,NA,NA,NA,NA,NA
-0.559193900899933,0.291647914188641,1.30123320583738,-0.286534127530626,-0.0956948752938687,-1.08882968461638,-0.617213399848367,-0.324893144826966
-0.873312072193945,-1.84710345652806,1.30123320583738,-0.286534127530626,-0.0956948752938687,0.114613651012251,-0.617213399848367,-0.324893144826966
