"PROFICIENCIA_LP_SAEB","TX_RESP_Q10d_num","TX_RESP_Q21a_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q23e_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q20_num"
0.300690127881109,0.267261241912425,-1.52362350055011,-0.92980214008381,-0.424211861233885,1.52542553961938,-1.51076223442932,-1.09815997695581,-0.693670235826803,0.75955452531275,1.03774904332554,0.75955452531275,-0.267261241912424
-0.932580413611885,0.267261241912425,0.609449400220044,-0.92980214008381,-0.424211861233885,-0.277350098112614,-0.477082810872417,0.48807110086925,-0.693670235826803,-1.2152872405004,-0.889499179993322,-1.2152872405004,-0.267261241912424
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.739779020549971,0.267261241912425,-0.457087050165033,-0.92980214008381,0.763581350220993,-0.277350098112614,0.556596612684486,0.48807110086925,-0.693670235826803,0.75955452531275,-0.889499179993322,-1.2152872405004,-0.267261241912424
2.05851306209189,-3.47439614486152,0.609449400220044,-0.92980214008381,0.763581350220993,-2.08012573584461,-0.477082810872417,-1.09815997695581,-0.693670235826803,-1.2152872405004,-0.889499179993322,-1.2152872405004,-0.267261241912424
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.114935403323951,0.267261241912425,1.67598585060512,1.23973618677841,0.763581350220993,-0.277350098112614,-1.51076223442932,2.07430217869431,1.8828192115299,0.75955452531275,-0.889499179993322,0.75955452531275,-0.267261241912424
0.691283862195984,0.267261241912425,0.609449400220044,0.516556744491006,0.763581350220993,-0.277350098112614,-0.477082810872417,-1.09815997695581,-0.693670235826803,0.75955452531275,1.03774904332554,0.75955452531275,-0.267261241912424
1.19509903454369,0.267261241912425,0.609449400220044,0.516556744491006,-0.424211861233885,-0.277350098112614,-0.477082810872417,-1.09815997695581,-0.693670235826803,0.75955452531275,-0.889499179993322,-1.2152872405004,-0.267261241912424
-1.18016058628302,0.267261241912425,0.609449400220044,-0.92980214008381,-2.79979828414364,-0.277350098112614,1.59027603624139,0.48807110086925,-0.693670235826803,-1.2152872405004,1.03774904332554,-1.2152872405004,-0.267261241912424
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.57876815181321,0.267261241912425,-1.52362350055011,1.23973618677841,-0.424211861233885,1.52542553961938,0.556596612684486,-1.09815997695581,1.8828192115299,-1.2152872405004,1.03774904332554,0.75955452531275,-0.267261241912424
-1.19480897642753,0.267261241912425,-1.52362350055011,1.23973618677841,-0.424211861233885,1.52542553961938,0.556596612684486,0.48807110086925,0.594574487851546,-1.2152872405004,1.03774904332554,0.75955452531275,3.47439614486152
-0.371264099375192,0.267261241912425,0.609449400220044,1.23973618677841,0.763581350220993,NA,NA,NA,NA,NA,NA,NA,-0.267261241912424
-0.0906096983068502,0.267261241912425,-0.457087050165033,-0.92980214008381,-0.424211861233885,-0.277350098112614,-0.477082810872417,0.48807110086925,-0.693670235826803,0.75955452531275,1.03774904332554,0.75955452531275,-0.267261241912424
-1.3118919070329,0.267261241912425,-0.457087050165033,0.516556744491006,0.763581350220993,-0.277350098112614,1.59027603624139,0.48807110086925,0.594574487851546,0.75955452531275,-0.889499179993322,0.75955452531275,-0.267261241912424
0.559783322263998,0.267261241912425,0.609449400220044,-0.92980214008381,0.763581350220993,-0.277350098112614,0.556596612684486,0.48807110086925,0.594574487851546,0.75955452531275,-0.889499179993322,0.75955452531275,-0.267261241912424
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
