"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q23d_num"
1.54848945180159,0.8491918974119,1.70562051961081
0.941594533391978,0.8491918974119,0.169260051564432
-0.133534442498648,0.8491918974119,-1.36710041648195
-0.391996196968047,0.8491918974119,-1.36710041648195
1.92927303963446,0.8491918974119,1.70562051961081
-0.0726673809349003,-0.47694339443682,0.169260051564432
-0.372314935558068,0.8491918974119,1.70562051961081
NA,NA,NA
NA,NA,NA
0.938746998350191,0.8491918974119,0.169260051564432
0.0802639624530856,-0.47694339443682,1.70562051961081
1.08693032680359,-0.47694339443682,0.169260051564432
1.39408571517557,0.8491918974119,0.169260051564432
0.269534803607541,0.8491918974119,0.169260051564432
0.528248118701568,-0.47694339443682,0.169260051564432
1.20846363502429,0.8491918974119,0.169260051564432
1.70476619464633,-0.47694339443682,1.70562051961081
0.895776963409223,0.8491918974119,0.169260051564432
NA,NA,NA
0.260765981938178,NA,0.169260051564432
0.313297584507144,0.8491918974119,0.169260051564432
1.44489652949376,0.8491918974119,0.169260051564432
0.505395892642574,0.8491918974119,1.70562051961081
0.508790944242141,2.17532718926062,0.169260051564432
0.620100995208328,0.8491918974119,1.70562051961081
-0.449558033567715,0.8491918974119,0.169260051564432
-0.425643524087044,-0.47694339443682,0.169260051564432
1.19305687056716,-0.47694339443682,0.169260051564432
-1.27967764740908,2.17532718926062,0.169260051564432
0.506769979242366,0.8491918974119,0.169260051564432
0.0352211807760797,-0.47694339443682,0.169260051564432
0.679472429861346,NA,0.169260051564432
2.05453330906471,0.8491918974119,-1.36710041648195
1.23898013361589,0.8491918974119,0.169260051564432
NA,NA,NA
1.14368884621947,-0.47694339443682,-1.36710041648195
-1.00379556909604,-1.80307868628554,NA
-0.758713263674692,-1.80307868628554,-1.36710041648195
NA,NA,NA
-1.0014183864241,-0.47694339443682,-1.36710041648195
1.43081523551205,-0.47694339443682,0.169260051564432
NA,NA,NA
0.136202262236257,-0.47694339443682,0.169260051564432
-0.79450524488338,0.8491918974119,0.169260051564432
NA,NA,NA
-0.137339623100097,0.8491918974119,0.169260051564432
NA,NA,NA
NA,NA,NA
-0.0743839291842966,0.8491918974119,0.169260051564432
-0.291062657242756,-0.47694339443682,0.169260051564432
1.09913120895331,0.8491918974119,0.169260051564432
-0.805305621963194,-0.47694339443682,0.169260051564432
-0.0339538661083747,-0.47694339443682,0.169260051564432
0.578969087198747,0.8491918974119,-1.36710041648195
-0.408613203627898,-0.47694339443682,0.169260051564432
-1.09095961801774,-0.47694339443682,0.169260051564432
0.437413130307958,0.8491918974119,0.169260051564432
-0.659338816582085,-0.47694339443682,-2.90346088452833
0.53633518268361,0.8491918974119,0.169260051564432
NA,NA,NA
0.441321893567458,0.8491918974119,1.70562051961081
NA,NA,NA
-1.42750053737446,-0.47694339443682,-1.36710041648195
1.00729101407963,-1.80307868628554,0.169260051564432
-1.94030069293887,-1.80307868628554,1.70562051961081
0.529408708761483,0.8491918974119,-1.36710041648195
-1.75059332349795,-1.80307868628554,-2.90346088452833
-1.90627178488155,-1.80307868628554,-2.90346088452833
-0.00433158572553055,0.8491918974119,0.169260051564432
NA,NA,NA
NA,NA,NA
-1.44092754734292,-1.80307868628554,0.169260051564432
-1.02503060874784,-0.47694339443682,-1.36710041648195
-1.23465600818237,-0.47694339443682,0.169260051564432
-0.0587161072668836,2.17532718926062,0.169260051564432
0.590124626746767,0.8491918974119,1.70562051961081
1.08018880135778,0.8491918974119,0.169260051564432
1.28699730503649,-0.47694339443682,0.169260051564432
0.0621491801035271,-0.47694339443682,0.169260051564432
-0.551933308059549,-0.47694339443682,0.169260051564432
-0.614937618099725,0.8491918974119,0.169260051564432
1.61640245556152,0.8491918974119,0.169260051564432
-1.11372201744125,-0.47694339443682,-1.36710041648195
-0.955239322749366,-0.47694339443682,-1.36710041648195
-1.05313399017621,-0.47694339443682,0.169260051564432
1.89839819377724,NA,0.169260051564432
-1.05108131150098,-0.47694339443682,-1.36710041648195
-0.496557316875158,2.17532718926062,0.169260051564432
1.135960091132,-0.47694339443682,0.169260051564432
1.10316471650669,-1.80307868628554,0.169260051564432
1.89563944935251,0.8491918974119,-1.36710041648195
0.988663594459623,-0.47694339443682,-1.36710041648195
NA,NA,NA
0.886669900906107,2.17532718926062,1.70562051961081
0.458635469141157,-0.47694339443682,1.70562051961081
1.63568415919477,-0.47694339443682,0.169260051564432
-0.511895377961569,NA,0.169260051564432
NA,NA,NA
0.16413124722793,0.8491918974119,0.169260051564432
1.63685108047846,-0.47694339443682,0.169260051564432
-0.175320634521476,-1.80307868628554,0.169260051564432
1.20211107694453,-0.47694339443682,0.169260051564432
-0.0877485861913447,-1.80307868628554,0.169260051564432
NA,NA,NA
0.814313298961961,-0.47694339443682,1.70562051961081
NA,NA,NA
NA,NA,NA
-0.0290853468812869,-0.47694339443682,0.169260051564432
-1.57307096977625,-0.47694339443682,-1.36710041648195
-0.850226863329262,-0.47694339443682,-1.36710041648195
-1.49613969413025,-0.47694339443682,NA
-1.04937848090309,-0.47694339443682,-1.36710041648195
-0.185294441559279,2.17532718926062,0.169260051564432
-1.58868278914155,-0.47694339443682,0.169260051564432
1.09077038669238,0.8491918974119,0.169260051564432
-0.718378341625122,-1.80307868628554,0.169260051564432
-1.294670081234,-0.47694339443682,-1.36710041648195
-1.35781285321956,-0.47694339443682,0.169260051564432
NA,NA,NA
0.156983851967138,-0.47694339443682,1.70562051961081
-0.751448548918812,0.8491918974119,0.169260051564432
0.222890663582776,-0.47694339443682,0.169260051564432
-0.393291008971976,-1.80307868628554,-1.36710041648195
-0.202931465925732,-1.80307868628554,1.70562051961081
-0.38597132768242,0.8491918974119,0.169260051564432
-0.818323577319263,0.8491918974119,0.169260051564432
-1.39961805809924,NA,1.70562051961081
-0.111352347697862,-0.47694339443682,0.169260051564432
-1.32598989700939,0.8491918974119,0.169260051564432
-0.868297250370295,-0.47694339443682,-1.36710041648195
-0.993851365325766,-0.47694339443682,0.169260051564432
-0.219953306382126,-0.47694339443682,0.169260051564432
-0.0362612902056424,-0.47694339443682,-1.36710041648195
0.365745691664396,NA,0.169260051564432
-0.729787533020169,0.8491918974119,0.169260051564432
-1.9033301832029,-0.47694339443682,-1.36710041648195
-1.63588503613478,-0.47694339443682,0.169260051564432
0.343508611144408,0.8491918974119,0.169260051564432
-0.360304297089999,-0.47694339443682,0.169260051564432
NA,NA,NA
NA,NA,NA
NA,NA,NA
