"PROFICIENCIA_MT_SAEB","TX_RESP_Q22c_num"
1.90327751109519,0.489952572847217
1.09700939698943,0.489952572847217
-0.314247373464091,0.489952572847217
0.385694947953704,-0.766882287934775
-0.069086477612287,0.489952572847217
-0.397095939841279,0.489952572847217
0.671717677843435,1.74678743362921
NA,NA
NA,NA
0.53766964189528,-0.766882287934775
-0.738867227121914,1.74678743362921
-0.662351808584653,0.489952572847217
1.61144082595331,-0.766882287934775
0.347511674123168,-0.766882287934775
0.564457884896165,-0.766882287934775
1.65638988155254,-0.766882287934775
1.21297550664999,1.74678743362921
0.661728712973922,-0.766882287934775
NA,NA
0.113627491018199,-0.766882287934775
-1.10519738245177,0.489952572847217
0.722363600009045,0.489952572847217
0.841290757999299,1.74678743362921
0.154801091041521,1.74678743362921
-0.160310493529857,-0.766882287934775
-0.695193215630485,0.489952572847217
-0.157480512585732,-0.766882287934775
1.07232840883318,-0.766882287934775
-1.0706712005811,1.74678743362921
-1.17365929410963,-0.766882287934775
-0.190173048755377,-0.766882287934775
0.587902031319635,-2.02371714871677
-0.19874572545594,0.489952572847217
1.04838797303366,1.74678743362921
NA,NA
2.06424991161767,-2.02371714871677
-1.622524974901,NA
-0.836675051278069,-0.766882287934775
NA,NA
-0.324895477285644,0.489952572847217
0.404915728475821,-0.766882287934775
NA,NA
0.432892456925493,-0.766882287934775
-1.60270484055009,1.74678743362921
NA,NA
0.771609808099278,-0.766882287934775
NA,NA
NA,NA
-0.716556857978479,0.489952572847217
0.118123168366269,-0.766882287934775
1.08557871364531,0.489952572847217
-0.97403153128917,-0.766882287934775
-0.627246649002963,0.489952572847217
1.55874365480871,-2.02371714871677
0.234959622838848,0.489952572847217
0.46845570350822,-0.766882287934775
1.40611107407876,-0.766882287934775
-1.01236240106562,0.489952572847217
1.25156341147648,-0.766882287934775
NA,NA
-0.745826411259961,-0.766882287934775
NA,NA
-0.0912518006703589,1.74678743362921
-0.051743874284369,-0.766882287934775
-0.86891840219199,1.74678743362921
-0.634018782656415,-0.766882287934775
-0.833103197513718,-0.766882287934775
0.147614126949926,-0.766882287934775
-0.65460239534239,0.489952572847217
NA,NA
NA,NA
-0.776638220374858,-0.766882287934775
0.911796269054505,-2.02371714871677
-0.993258686462659,-0.766882287934775
-0.91170549477783,0.489952572847217
0.635170799787137,0.489952572847217
0.980255630851817,1.74678743362921
0.972291186958752,0.489952572847217
-0.153713981521751,-0.766882287934775
-1.53337253854698,0.489952572847217
-0.617878666243695,0.489952572847217
1.70219020354289,-0.766882287934775
-0.122970882042017,-0.766882287934775
-1.51464419984349,-0.766882287934775
-1.07686945624463,0.489952572847217
1.831122854963,-0.766882287934775
-1.57536307291046,-0.766882287934775
0.631698208451319,-0.766882287934775
0.701346078464032,0.489952572847217
0.318223019654178,-0.766882287934775
3.23871363171135,-0.766882287934775
1.16435025790339,-0.766882287934775
NA,NA
0.53369188220471,-0.766882287934775
-1.07301001463688,0.489952572847217
0.510928503014725,-0.766882287934775
-0.408053237021067,-0.766882287934775
NA,NA
0.715660175990756,0.489952572847217
1.24457369731167,-2.02371714871677
-0.40303968754872,0.489952572847217
2.25124450417882,-0.766882287934775
0.0739465156140246,-0.766882287934775
NA,NA
-0.287370067476872,0.489952572847217
NA,NA
NA,NA
-0.142469073731948,-0.766882287934775
-0.012911638177378,-0.766882287934775
-1.79651482332758,0.489952572847217
-0.794213703377424,NA
0.463851861986304,-0.766882287934775
0.592667470253874,0.489952572847217
-0.831996148236228,0.489952572847217
-0.253293093628534,-0.766882287934775
-1.15822157321184,0.489952572847217
-1.15890236321194,0.489952572847217
-0.88109856240476,-0.766882287934775
NA,NA
-1.05670192616046,1.74678743362921
0.774807560894442,-0.766882287934775
0.446728114100012,-0.766882287934775
-1.18082462991978,-0.766882287934775
0.654569751815146,0.489952572847217
-0.438689447257232,1.74678743362921
-1.63293257223287,0.489952572847217
0.942078731672654,1.74678743362921
0.550497512220842,0.489952572847217
-1.57293009614724,0.489952572847217
-0.117781710924324,0.489952572847217
-0.151541841832777,0.489952572847217
-0.782383465991845,0.489952572847217
-0.287303907702258,-0.766882287934775
1.55161649860697,-0.766882287934775
-0.204102868637329,0.489952572847217
-1.48391510183016,1.74678743362921
-1.69068529724905,1.74678743362921
-0.721094516959168,1.74678743362921
-1.20147440238037,1.74678743362921
NA,NA
NA,NA
NA,NA
