"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q23b_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23g_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.476207737498119,-1.18321595661992,0.112305888592774,0.3659625273557,-1.22474487139159,-1.7514952475226,-0.574548199721152,0.25,0.439435374402041,-0.344728919832691,-0.141233170716508,-1.43614066163451,0.141233170716508,1.34271538882394,-0.25
-1.35460955870163,0.788810637746615,NA,-0.609937545592833,1.22474487139159,1.61137562772079,1.26400603938653,0.25,NA,1.493825319275,-0.141233170716508,0.652791209833867,2.40096390218064,1.34271538882394,3.75
-0.445916409164667,NA,-0.729988275853032,-0.609937545592833,-1.22474487139159,1.61137562772079,-0.574548199721152,-1.08333333333333,-0.659153061603062,1.493825319275,-0.141233170716508,-1.43614066163451,0.141233170716508,1.34271538882394,-0.25
-0.972483529899289,-1.18321595661992,0.954600053038581,-0.609937545592833,1.22474487139159,0.490418669306327,1.26400603938653,1.58333333333333,1.53802381040714,-0.344728919832691,-0.141233170716508,-1.43614066163451,0.141233170716508,1.34271538882394,-0.25
-1.23008010409482,0.788810637746615,-1.57228244029884,-0.609937545592833,0,1.61137562772079,1.26400603938653,1.58333333333333,1.53802381040714,-0.344728919832691,-0.141233170716508,0.652791209833867,0.141233170716508,1.34271538882394,-0.25
0.241788802164706,0.788810637746615,0.112305888592774,-1.58583761854137,0,0.490418669306327,0.344728919832691,0.25,0.439435374402041,-0.344728919832691,-2.40096390218064,0.652791209833867,0.141233170716508,0.268543077764787,-0.25
-0.177662871175341,-1.18321595661992,-1.57228244029884,-1.58583761854137,0,-0.630538289108135,0.344728919832691,0.25,-0.659153061603062,-0.344728919832691,-0.141233170716508,-1.43614066163451,0.141233170716508,0.268543077764787,-0.25
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.346297806729708,-1.18321595661992,0.954600053038581,0.3659625273557,0,-0.630538289108135,0.344728919832691,0.25,-0.659153061603062,-0.344728919832691,-0.141233170716508,0.652791209833867,0.141233170716508,-0.805629233294362,-0.25
1.54520797491279,0.788810637746615,0.954600053038581,1.34186260030423,-1.22474487139159,-0.630538289108135,-1.493825319275,-1.08333333333333,-0.659153061603062,-2.18328315894038,-0.141233170716508,0.652791209833867,0.141233170716508,-0.805629233294362,-0.25
2.42156376562693,0.788810637746615,0.954600053038581,1.34186260030423,0,-0.630538289108135,-1.493825319275,-1.08333333333333,-1.75774149760816,-0.344728919832691,2.11849756074762,0.652791209833867,-2.11849756074762,-0.805629233294362,-0.25
-0.349008357176661,-1.18321595661992,-1.57228244029884,0.3659625273557,1.22474487139159,-0.630538289108135,-0.574548199721152,0.25,0.439435374402041,-0.344728919832691,-0.141233170716508,-1.43614066163451,-2.11849756074762,-0.805629233294362,-0.25
-0.63494034062471,0.788810637746615,-0.729988275853032,-0.609937545592833,1.22474487139159,0.490418669306327,0.344728919832691,-1.08333333333333,-0.659153061603062,1.493825319275,-0.141233170716508,0.652791209833867,0.141233170716508,-0.805629233294362,-0.25
0.713949987147341,0.788810637746615,0.954600053038581,1.34186260030423,-1.22474487139159,-0.630538289108135,0.344728919832691,0.25,0.439435374402041,-0.344728919832691,-0.141233170716508,0.652791209833867,0.141233170716508,-0.805629233294362,-0.25
0.133340378210564,0.788810637746615,0.954600053038581,0.3659625273557,0,-0.630538289108135,-1.493825319275,-1.08333333333333,-0.659153061603062,-0.344728919832691,-0.141233170716508,0.652791209833867,0.141233170716508,-0.805629233294362,-0.25
0.873622405707333,0.788810637746615,0.112305888592774,1.34186260030423,-1.22474487139159,-0.630538289108135,1.26400603938653,1.58333333333333,1.53802381040714,1.493825319275,2.11849756074762,0.652791209833867,0.141233170716508,-0.805629233294362,-0.25
0.0577334012952833,-1.18321595661992,0.112305888592774,-0.609937545592833,1.22474487139159,0.490418669306327,-0.574548199721152,-1.08333333333333,-0.659153061603062,-0.344728919832691,-0.141233170716508,0.652791209833867,0.141233170716508,-0.805629233294362,-0.25
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
