"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q21e_num"
-0.934490422205665,1.17351800955735,NA
1.17826002388188,1.17351800955735,0.860810579745859
NA,NA,NA
NA,NA,NA
0.1368294412091,-0.220034626792004,0.860810579745859
-1.11255447703035,-0.220034626792004,0.860810579745859
-0.34067863513793,1.17351800955735,NA
-1.57119215085764,NA,NA
-1.03786765620678,-0.220034626792004,NA
NA,NA,NA
1.31225380373806,-1.61358726314136,NA
2.82115914312115,-1.61358726314136,0.860810579745859
NA,NA,NA
NA,1.17351800955735,-0.191291239943524
0.388124459375328,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
-0.14683338952899,1.17351800955735,0.860810579745859
-0.875933196831904,-0.220034626792004,-2.29549487932229
1.10421834421451,-0.220034626792004,0.860810579745859
NA,NA,NA
NA,NA,NA
0.983309956267205,-1.61358726314136,-0.191291239943524
-0.225759252288318,NA,-1.24339305963291
NA,NA,NA
0.125203841147858,1.17351800955735,-0.191291239943524
-0.621038968862633,-0.220034626792004,-0.191291239943524
NA,NA,NA
-0.460894195521757,-0.220034626792004,-1.24339305963291
NA,NA,NA
0.532613894229498,-0.220034626792004,0.860810579745859
0.756279545481237,-1.61358726314136,0.860810579745859
-0.446599318001503,-0.220034626792004,-1.24339305963291
-0.164418818759812,-0.220034626792004,-0.191291239943524
NA,NA,NA
-0.767841336676057,1.17351800955735,0.860810579745859
-1.95913830473723,1.17351800955735,0.860810579745859
0.0636647221560026,-1.61358726314136,-0.191291239943524
-0.966964201938048,1.17351800955735,-2.29549487932229
0.896076870128451,NA,NA
NA,NA,NA
-0.575021419926713,1.17351800955735,-1.24339305963291
NA,NA,NA
-0.893440483873454,-0.220034626792004,-1.24339305963291
1.54869360539745,-0.220034626792004,0.860810579745859
NA,NA,NA
-0.93774257830003,-0.220034626792004,0.860810579745859
-0.850575712748728,-1.61358726314136,NA
-0.144390622504577,-1.61358726314136,-0.191291239943524
0.378487230811437,-0.220034626792004,-1.24339305963291
-0.208225467531388,1.17351800955735,0.860810579745859
-0.0935551110641471,-0.220034626792004,0.860810579745859
NA,NA,NA
0.594028488179669,-0.220034626792004,0.860810579745859
NA,NA,NA
NA,NA,NA
NA,NA,NA
0.449546993159713,-0.220034626792004,-0.191291239943524
-0.784068959452165,1.17351800955735,NA
0.554023763844087,-0.220034626792004,-0.191291239943524
2.29645055364319,1.17351800955735,0.860810579745859
