"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10f_num","TX_RESP_Q21e_num","TX_RESP_Q22c_num","TX_RESP_Q22e_num","TX_RESP_Q23c_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num"
1.14803801994328,-1.16856588110701,-1.36041865477365,-1.01275709695941,0.215472901842834,0.768706114785807,1.75411603861406,0.116006710736137,1.75469295559681
-1.49987176569908,0.467426352442803,-0.240073880254174,1.16856588110701,-1.292837411057,-0.768706114785807,-0.526234811584218,-1.50808723956978,-0.584897651865602
0.00684894640845423,0.467426352442803,0.880270894265305,-1.01275709695941,1.72378321474267,0.768706114785807,-0.526234811584218,1.74010066104206,0.584897651865602
-0.130110216827409,0.467426352442803,0.880270894265305,-1.01275709695941,-1.292837411057,-0.768706114785807,-0.526234811584218,0.116006710736137,-0.584897651865602
-0.5808176069456,0.467426352442803,0.880270894265305,0.0779043920738006,0.215472901842834,0.768706114785807,-0.526234811584218,0.116006710736137,0.584897651865602
1.0135340725937,0.467426352442803,0.880270894265305,1.16856588110701,1.72378321474267,-0.768706114785807,1.75411603861406,1.74010066104206,0.584897651865602
-1.10578979549653,0.467426352442803,0.880270894265305,1.16856588110701,0.215472901842834,-0.768706114785807,-0.526234811584218,-1.50808723956978,-0.584897651865602
-1.50318400712513,2.10341858599261,0.880270894265305,1.16856588110701,0.215472901842834,-0.768706114785807,NA,0.116006710736137,-0.584897651865602
0.582819948789201,0.467426352442803,0.880270894265305,-1.01275709695941,0.215472901842834,-0.768706114785807,1.75411603861406,0.116006710736137,0.584897651865602
-0.505142835917329,-1.16856588110701,-1.36041865477365,0.0779043920738006,0.215472901842834,2.30611834435742,-0.526234811584218,-1.50808723956978,-1.75469295559681
-0.076810228419225,-1.16856588110701,-1.36041865477365,-1.01275709695941,-1.292837411057,-0.768706114785807,-0.526234811584218,0.116006710736137,-0.584897651865602
-0.152290139548349,-1.16856588110701,-0.240073880254174,1.16856588110701,-1.292837411057,-0.768706114785807,-0.526234811584218,0.116006710736137,-0.584897651865602
1.49295238358292,0.467426352442803,-1.36041865477365,-1.01275709695941,0.215472901842834,0.768706114785807,-0.526234811584218,0.116006710736137,-0.584897651865602
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
1.30982322466109,-1.16856588110701,-0.240073880254174,0.0779043920738006,0.215472901842834,0.768706114785807,-0.526234811584218,0.116006710736137,1.75469295559681
