"PROFICIENCIA_MT_SAEB","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22h_num"
-0.133221811277378,0.0430134849827459,-0.343412931648205,-0.325458924773669
-0.134031765976462,0.831594042999751,0.767628906037164,-0.325458924773669
-0.133030196136093,-0.74556707303426,0.767628906037164,-0.325458924773669
-0.132790446707171,-1.53414763105127,-0.343412931648205,-0.325458924773669
NA,NA,NA,NA
-0.135830175252802,0.831594042999751,-0.343412931648205,1.07651798194367
-0.135371411379504,0.831594042999751,-0.343412931648205,1.07651798194367
-0.135466418399404,-0.74556707303426,-1.45445476933357,1.07651798194367
-0.134905333870869,0.831594042999751,-1.45445476933357,-0.325458924773669
-0.134559109732659,0.831594042999751,0.767628906037164,-0.325458924773669
-0.135779988983357,0.831594042999751,-0.343412931648205,1.07651798194367
NA,NA,NA,NA
-0.132955003917171,0.831594042999751,0.767628906037164,-0.325458924773669
-0.13210082407579,0.0430134849827459,0.767628906037164,-1.72743583149101
-0.13225395811017,0.831594042999751,0.767628906037164,-0.325458924773669
-0.134520576676428,0.0430134849827459,0.767628906037164,1.07651798194367
-0.133371052863231,0.831594042999751,0.767628906037164,-1.72743583149101
-0.134592217818628,0.831594042999751,-1.45445476933357,-1.72743583149101
-0.134636457832042,0.831594042999751,-0.343412931648205,1.07651798194367
-0.134065773897797,0.831594042999751,0.767628906037164,1.07651798194367
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-0.132583018721953,0.831594042999751,0.767628906037164,-0.325458924773669
NA,NA,NA,NA
-0.132924246496741,-1.53414763105127,0.767628906037164,-0.325458924773669
-0.135203724264064,0.831594042999751,0.767628906037164,-1.72743583149101
-0.132791880873727,-1.53414763105127,-0.343412931648205,-0.325458924773669
-0.135965604027201,NA,NA,1.07651798194367
-0.135834286651974,0.831594042999751,0.767628906037164,1.07651798194367
-0.136006487748972,0.831594042999751,-1.45445476933357,-0.325458924773669
-0.134736982534326,0.831594042999751,-1.45445476933357,1.07651798194367
-0.132906787971167,0.831594042999751,0.767628906037164,1.07651798194367
-0.132138592730043,0.831594042999751,0.767628906037164,1.07651798194367
-0.135470472239386,-0.74556707303426,0.767628906037164,1.07651798194367
-0.133000288460593,0.831594042999751,0.767628906037164,-0.325458924773669
-0.132309341137978,-1.53414763105127,0.767628906037164,-0.325458924773669
-0.134622824967746,-0.74556707303426,0.767628906037164,1.07651798194367
-0.132836857438968,-1.53414763105127,0.767628906037164,-0.325458924773669
-0.132574452726107,-0.74556707303426,0.767628906037164,-1.72743583149101
-0.133353152784976,-0.74556707303426,-1.45445476933357,-0.325458924773669
-0.131060875201474,-1.53414763105127,0.767628906037164,-0.325458924773669
-0.130828693577853,0.831594042999751,0.767628906037164,-1.72743583149101
-0.131522472122175,-0.74556707303426,-1.45445476933357,-0.325458924773669
-0.135101741262854,0.831594042999751,-2.56549660701894,-1.72743583149101
-0.134054072419842,-1.53414763105127,-1.45445476933357,-0.325458924773669
-0.132681085142264,0.831594042999751,0.767628906037164,1.07651798194367
-0.13200252758469,0.831594042999751,0.767628906037164,-0.325458924773669
-0.133393659882427,0.0430134849827459,-1.45445476933357,-1.72743583149101
7.34967645629885,-1.53414763105127,-1.45445476933357,1.07651798194367
-0.133855631601753,-0.74556707303426,-1.45445476933357,1.07651798194367
-0.131855039296912,-1.53414763105127,0.767628906037164,-1.72743583149101
-0.130257219283564,-1.53414763105127,0.767628906037164,-0.325458924773669
-0.135138767821805,0.831594042999751,0.767628906037164,1.07651798194367
-0.134529689982497,-1.53414763105127,0.767628906037164,1.07651798194367
NA,NA,NA,NA
-0.134459130481709,0.831594042999751,-1.45445476933357,-0.325458924773669
-0.132190775347383,0.831594042999751,-0.343412931648205,-0.325458924773669
-0.132682578660511,-1.53414763105127,0.767628906037164,-0.325458924773669
-0.134640060858091,0.831594042999751,0.767628906037164,1.07651798194367
NA,NA,NA,NA
-0.135755613828163,-0.74556707303426,-1.45445476933357,1.07651798194367
-0.13284729729516,0.831594042999751,0.767628906037164,-0.325458924773669
-0.132077999964838,0.831594042999751,-0.343412931648205,1.07651798194367
