"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10f_num","TX_RESP_Q21c_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
-1.08639832228764,-0.333333333333333,-0.843274042711568,0.384900179459751,0.438397299480953,0.761904761904762,0.711659994885488,0.938937119507904,0.755928946018454,0.843274042711568,0.942809041582063,1.16666666666667,1.13707048722992,1.33333333333333,1.33333333333333,1.05409255338946,1.76383420737639
0.484224439423754,-0.333333333333333,1.05409255338946,0.384900179459751,0.438397299480953,0.761904761904762,-1.11832284910577,-0.597505439686848,-0.755928946018454,-1.05409255338946,-1.88561808316413,-0.333333333333333,-1.4213381090374,-0.666666666666667,-0.666666666666667,-0.843274042711568,-0.50395263067897
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.539555969131613,-0.333333333333333,-0.843274042711568,0.384900179459751,0.438397299480953,-0.952380952380952,0.711659994885488,-1.36572671928422,0.755928946018454,0.843274042711568,0.942809041582063,1.16666666666667,1.13707048722992,1.33333333333333,1.33333333333333,1.05409255338946,-0.50395263067897
1.72611564513015,-0.333333333333333,1.05409255338946,0.384900179459751,-0.547996624351191,-0.0952380952380953,-0.20333142711014,-0.597505439686848,-1.51185789203691,-1.05409255338946,-0.471404520791032,-0.333333333333333,-0.14213381090374,-0.666666666666667,-0.666666666666667,-0.843274042711568,-0.50395263067897
1.06387717989449,2.66666666666667,1.05409255338946,-1.92450089729875,-2.52078447201548,-0.952380952380952,-2.0333142711014,-1.36572671928422,-1.51185789203691,-1.05409255338946,-0.471404520791032,-1.83333333333333,-1.4213381090374,-0.666666666666667,-0.666666666666667,-0.843274042711568,-0.50395263067897
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.36423182465885,-0.333333333333333,-0.843274042711568,0.384900179459751,0.438397299480953,0.761904761904762,-0.20333142711014,0.170715839910528,0,-1.05409255338946,-0.471404520791032,-0.333333333333333,-0.14213381090374,-0.666666666666667,-0.666666666666667,1.05409255338946,-0.50395263067897
0.315540875737059,-0.333333333333333,-0.843274042711568,-0.769800358919501,0.438397299480953,0.761904761904762,0.711659994885488,0.938937119507904,0.755928946018454,0.843274042711568,0.942809041582063,1.16666666666667,1.13707048722992,1.33333333333333,1.33333333333333,1.05409255338946,-0.50395263067897
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.445383123610598,-0.333333333333333,-0.843274042711568,1.539600717839,0.438397299480953,0.761904761904762,0.711659994885488,0.938937119507904,0.755928946018454,0.843274042711568,-0.471404520791032,-0.333333333333333,-0.14213381090374,-0.666666666666667,-0.666666666666667,-0.843274042711568,1.76383420737639
-0.154188900496752,-0.333333333333333,1.05409255338946,-0.769800358919501,0.438397299480953,-1.80952380952381,0.711659994885488,0.938937119507904,0.755928946018454,0.843274042711568,0.942809041582063,-0.333333333333333,-0.14213381090374,-0.666666666666667,-0.666666666666667,-0.843274042711568,-0.50395263067897
