"PROFICIENCIA_LP_SAEB","TX_RESP_Q22f_num","TX_RESP_Q23b_num","TX_RESP_Q19_num"
NA,NA,NA,NA
0.892590839209984,0.132449362974731,0.0929701962079953,-0.396412483586046
-0.569703097776756,0.132449362974731,0.0929701962079953,-0.396412483586046
-0.84058684513675,1.4304531201271,1.61148340093859,-0.396412483586046
-1.81128222760751,0.132449362974731,0.0929701962079953,-0.396412483586046
NA,NA,NA,NA
-0.557885158088725,1.4304531201271,1.61148340093859,1.58564993434418
NA,NA,NA,NA
-0.227070726627939,0.132449362974731,0.0929701962079953,-0.396412483586046
0.851983573744315,0.132449362974731,-1.4255430085226,-0.396412483586046
0.274452853530337,0.132449362974731,1.61148340093859,1.58564993434418
-1.96911034500119,-2.46355815133,0.0929701962079953,1.58564993434418
NA,NA,NA,NA
NA,NA,NA,NA
-0.938955651973089,1.4304531201271,0.0929701962079953,3.56771235227441
0.727818278768569,0.132449362974731,0.0929701962079953,-0.396412483586046
NA,NA,NA,NA
-0.238398865643206,1.4304531201271,0.0929701962079953,-0.396412483586046
0.444960685283125,1.4304531201271,0.0929701962079953,-0.396412483586046
-0.0306019217677536,1.4304531201271,1.61148340093859,-0.396412483586046
-0.661450326261392,0.132449362974731,0.0929701962079953,NA
0.260207969557099,0.132449362974731,-1.4255430085226,-0.396412483586046
1.07093189434148,-1.16555439417764,-1.4255430085226,-0.396412483586046
1.78360002838682,-1.16555439417764,-1.4255430085226,-0.396412483586046
0.443940553165888,1.4304531201271,0.0929701962079953,NA
0.183870611779154,-1.16555439417764,0.0929701962079953,-0.396412483586046
0.473756138582599,-1.16555439417764,0.0929701962079953,-0.396412483586046
0.701746854294832,0.132449362974731,0.0929701962079953,-0.396412483586046
NA,NA,NA,NA
-1.29608705441902,0.132449362974731,0.0929701962079953,-0.396412483586046
NA,NA,NA,NA
0.0202802174142322,0.132449362974731,0.0929701962079953,-0.396412483586046
-0.598650781000546,0.132449362974731,0.0929701962079953,-0.396412483586046
-0.266576842996742,-1.16555439417764,0.0929701962079953,-0.396412483586046
0.875947242115784,0.132449362974731,0.0929701962079953,-0.396412483586046
1.1823953490338,-1.16555439417764,-2.94405621325319,-0.396412483586046
0.487284124782864,0.132449362974731,-1.4255430085226,-0.396412483586046
NA,NA,NA,NA
-0.755103993903595,1.4304531201271,1.61148340093859,-0.396412483586046
1.58771924280396,-1.16555439417764,-1.4255430085226,-0.396412483586046
1.04870645908269,-1.16555439417764,-1.4255430085226,-0.396412483586046
1.52800217525534,-1.16555439417764,0.0929701962079953,-0.396412483586046
-2.16088116772838,-1.16555439417764,0.0929701962079953,1.58564993434418
NA,NA,NA,NA
-1.73322381605993,-1.16555439417764,0.0929701962079953,-0.396412483586046
-1.14126284876668,0.132449362974731,1.61148340093859,-0.396412483586046
0.283832841675753,-1.16555439417764,0.0929701962079953,-0.396412483586046
0.47423488743416,0.132449362974731,0.0929701962079953,-0.396412483586046
0.735367942718578,0.132449362974731,1.61148340093859,-0.396412483586046
0.608298180110432,0.132449362974731,0.0929701962079953,-0.396412483586046
1.53327220054509,0.132449362974731,0.0929701962079953,-0.396412483586046
NA,NA,NA,NA
NA,NA,NA,NA
-1.13468790642663,1.4304531201271,0.0929701962079953,-0.396412483586046
-0.170432415714643,0.132449362974731,0.0929701962079953,NA
0.729455886831746,0.132449362974731,0.0929701962079953,NA
-0.952203755257759,1.4304531201271,1.61148340093859,3.56771235227441
0.723624870206439,-1.16555439417764,-1.4255430085226,-0.396412483586046
NA,NA,NA,NA
-0.981604407177601,0.132449362974731,0.0929701962079953,-0.396412483586046
0.597693088671871,-1.16555439417764,-1.4255430085226,-0.396412483586046
-1.4902148339911,1.4304531201271,0.0929701962079953,1.58564993434418
