"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22f_num","TX_RESP_Q23e_num","TX_RESP_Q19_num"
0.954540868699194,-1.72712319926939,1.07729404487522,-2.19967224688825,-0.529857210106274,-0.887083964508823,-2.34815011782345,-0.430103974842683
0.471478521522831,0.805990826325717,-0.745818954144382,0.104746297470869,0.635828652127529,-0.887083964508823,0.444244616885518,-0.430103974842683
2.39784071357483,0.805990826325717,1.07729404487522,-1.04746297470869,-0.529857210106274,-0.887083964508823,0.444244616885518,-0.430103974842683
-0.174168348245492,-0.460566186471839,-0.745818954144382,0.104746297470869,-0.529857210106274,-0.887083964508823,-0.951952750468967,-0.430103974842683
0.0249262503212051,NA,NA,0.104746297470869,-0.529857210106274,-0.887083964508823,0.444244616885518,NA
1.54637784774219,0.805990826325717,1.07729404487522,0.104746297470869,-1.69554307234008,-0.887083964508823,0.444244616885518,-0.430103974842683
-0.137917680140949,0.805990826325717,1.07729404487522,0.104746297470869,1.80151451436133,0.614135052352263,-0.951952750468967,-0.430103974842683
0.174451100787095,-0.460566186471839,-0.745818954144382,-1.04746297470869,-0.529857210106274,-0.887083964508823,0.444244616885518,-0.430103974842683
-1.66027529734168,-1.72712319926939,-0.745818954144382,0.104746297470869,0.635828652127529,0.614135052352263,0.444244616885518,-0.430103974842683
0.688745677386089,-0.460566186471839,0.165737545365418,0.104746297470869,0.635828652127529,-0.887083964508823,-0.951952750468967,-0.430103974842683
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-0.750512287629347,0.805990826325717,-0.745818954144382,0.104746297470869,0.635828652127529,0.614135052352263,-0.951952750468967,1.46235351446512
0.54605268165095,-0.460566186471839,1.98885054438502,0.104746297470869,-0.529857210106274,-0.887083964508823,0.444244616885518,-0.430103974842683
-0.800719326150418,-0.460566186471839,-0.745818954144382,1.25695556965043,1.80151451436133,2.11535406921335,0.444244616885518,1.46235351446512
-0.877632407323028,0.805990826325717,-0.745818954144382,1.25695556965043,0.635828652127529,0.614135052352263,1.84044198424,-0.430103974842683
-0.910441200030496,-0.460566186471839,-0.745818954144382,1.25695556965043,1.80151451436133,2.11535406921335,1.84044198424,-0.430103974842683
0.157042205292731,-0.460566186471839,-0.745818954144382,1.25695556965043,0.635828652127529,0.614135052352263,0.444244616885518,-0.430103974842683
-0.330389336421977,-0.460566186471839,-0.745818954144382,NA,NA,NA,NA,1.46235351446512
-1.70983574810214,-0.460566186471839,-0.745818954144382,0.104746297470869,-0.529857210106274,0.614135052352263,0.444244616885518,3.35481100377293
0.866016979111941,0.805990826325717,1.98885054438502,0.104746297470869,-0.529857210106274,-0.887083964508823,-0.951952750468967,-0.430103974842683
-1.02050767922687,-1.72712319926939,-0.745818954144382,-2.19967224688825,-1.69554307234008,-0.887083964508823,0.444244616885518,-0.430103974842683
0.901289760203293,2.07254783912327,-0.745818954144382,-1.04746297470869,-0.529857210106274,0.614135052352263,-0.951952750468967,-0.430103974842683
0.364038335708993,0.805990826325717,0.165737545365418,0.104746297470869,-0.529857210106274,0.614135052352263,0.444244616885518,-0.430103974842683
-0.720401631388934,0.805990826325717,1.07729404487522,1.25695556965043,-0.529857210106274,0.614135052352263,-0.951952750468967,-0.430103974842683
