"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q21a_num","TX_RESP_Q21d_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23f_num"
1.32598932740476,-0.411239160414987,0.709237695453303,-1.02808015170419,-0.0485245026211226,-0.725688864655712,-0.1427938056149,0,0.127447784810515
0.523352156702115,1.23371748124496,-0.283695078181321,-1.02808015170419,1.11606356028582,0.466514270135814,-0.1427938056149,0,1.6568212025367
1.53744496073495,1.23371748124496,1.70217046908793,-1.02808015170419,-0.0485245026211226,-0.725688864655712,-0.1427938056149,0,0.127447784810515
-0.216550838043621,1.23371748124496,NA,NA,1.11606356028582,1.65871740492734,1.5707318617639,0,0.127447784810515
-0.495167670042971,-0.411239160414987,-0.283695078181321,-1.02808015170419,-1.21311256552807,-0.725688864655712,-0.1427938056149,0,0.127447784810515
0.147959792326067,-0.411239160414987,-1.27662785181594,-1.02808015170419,-0.0485245026211226,0.466514270135814,-0.1427938056149,0,0.127447784810515
0.573672033944882,1.23371748124496,0.709237695453303,-1.02808015170419,-0.0485245026211226,-0.725688864655712,-0.1427938056149,-1.95789002074512,0.127447784810515
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.21587514626691,-0.411239160414987,-0.283695078181321,0.967604848662766,1.11606356028582,-0.725688864655712,1.5707318617639,0,0.127447784810515
-0.299770406403474,-0.411239160414987,-0.283695078181321,-1.02808015170419,1.11606356028582,1.65871740492734,-0.1427938056149,0,-1.40192563291567
-0.109142757301079,1.23371748124496,NA,0.967604848662766,-0.0485245026211226,-0.725688864655712,-0.1427938056149,1.95789002074512,1.6568212025367
-0.0403920586177888,-2.05619580207494,1.70217046908793,0.967604848662766,-1.21311256552807,-0.725688864655712,-0.1427938056149,-1.95789002074512,1.6568212025367
-0.323739824502301,-0.411239160414987,-1.27662785181594,-0.362851818248537,1.11606356028582,1.65871740492734,-0.1427938056149,-1.95789002074512,-1.40192563291567
-0.976250774920223,-0.411239160414987,-1.27662785181594,0.967604848662766,1.11606356028582,1.65871740492734,-0.1427938056149,0,-1.40192563291567
0.984843463333305,-0.411239160414987,0.709237695453303,-1.02808015170419,-0.0485245026211226,-0.725688864655712,-0.1427938056149,0,0.127447784810515
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.25387953051451,-0.411239160414987,-0.283695078181321,0.967604848662766,-1.21311256552807,-0.725688864655712,-0.1427938056149,0,-1.40192563291567
0.34751771444672,1.23371748124496,0.709237695453303,0.967604848662766,-1.21311256552807,0.466514270135814,-0.1427938056149,0,0.127447784810515
-1.70996970764287,-2.05619580207494,-1.27662785181594,0.967604848662766,-0.0485245026211226,0.466514270135814,-0.1427938056149,1.95789002074512,1.6568212025367
0.474782881602577,1.23371748124496,-0.283695078181321,0.967604848662766,1.11606356028582,-1.91789199944724,-3.5698451403725,0,0.127447784810515
-0.630883032021327,-0.411239160414987,-0.283695078181321,-1.02808015170419,-0.0485245026211226,0.466514270135814,-0.1427938056149,0,0.127447784810515
0.258154897627973,-0.411239160414987,-0.283695078181321,0.967604848662766,-0.0485245026211226,-0.725688864655712,-0.1427938056149,0,0.127447784810515
1.06951506455182,-0.411239160414987,1.70217046908793,-1.02808015170419,-1.21311256552807,-0.725688864655712,-0.1427938056149,0,0.127447784810515
-1.32376974237283,-0.411239160414987,-1.27662785181594,0.967604848662766,1.11606356028582,NA,1.5707318617639,1.95789002074512,-1.40192563291567
2.29380049119883,-0.411239160414987,NA,NA,-2.37770062843502,0.466514270135814,-0.1427938056149,0,0.127447784810515
-0.941641295224102,1.23371748124496,0.709237695453303,0.967604848662766,-0.0485245026211226,0.466514270135814,1.5707318617639,0,-1.40192563291567
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
