"PROFICIENCIA_LP_SAEB","TX_RESP_Q10d_num","TX_RESP_Q21a_num","TX_RESP_Q21d_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22e_num","TX_RESP_Q22g_num","TX_RESP_Q23b_num"
0.369056243089678,0.590326052690247,0.709237695453303,-1.02808015170419,0.0436490006201269,-0.0485245026211226,-0.487222044966068,0.127447784810515,0
0.521633748699651,0.590326052690247,-0.283695078181321,-1.02808015170419,1.09122501550318,1.11606356028582,0.812036741610114,1.6568212025367,0
1.19486733546655,0.590326052690247,1.70217046908793,-1.02808015170419,0.0436490006201269,-0.0485245026211226,-0.487222044966068,-1.40192563291567,0
-0.251523871935726,0.590326052690247,NA,NA,1.09122501550318,1.11606356028582,2.1112955281863,0.127447784810515,0
-0.0476719924425123,0.590326052690247,-0.283695078181321,-1.02808015170419,-1.00392701426292,-1.21311256552807,0.812036741610114,-1.40192563291567,0
-0.240689218109015,0.590326052690247,-1.27662785181594,-1.02808015170419,0.0436490006201269,-0.0485245026211226,0.812036741610114,0.127447784810515,0
1.55111561652291,0.590326052690247,0.709237695453303,-1.02808015170419,0.0436490006201269,-0.0485245026211226,-0.487222044966068,-1.40192563291567,-1.95789002074512
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.13584896374406,0.590326052690247,-0.283695078181321,0.967604848662766,1.09122501550318,1.11606356028582,-0.487222044966068,0.127447784810515,0
-0.184664338702969,0.590326052690247,-0.283695078181321,-1.02808015170419,-2.05150302914597,1.11606356028582,-1.78648083154225,-1.40192563291567,0
-1.03235621962762,0.590326052690247,NA,0.967604848662766,1.09122501550318,-0.0485245026211226,0.812036741610114,0.127447784810515,1.95789002074512
1.50278669490841,-1.18065210538049,1.70217046908793,0.967604848662766,-2.05150302914597,-1.21311256552807,-1.78648083154225,-1.40192563291567,-1.95789002074512
0.289645984533254,-1.18065210538049,-1.27662785181594,-0.362851818248537,1.09122501550318,1.11606356028582,0.812036741610114,0.127447784810515,-1.95789002074512
-1.07316523693327,0.590326052690247,-1.27662785181594,0.967604848662766,1.09122501550318,1.11606356028582,0.812036741610114,1.6568212025367,0
0.700677642869967,0.590326052690247,0.709237695453303,-1.02808015170419,-1.00392701426292,-0.0485245026211226,-0.487222044966068,0.127447784810515,0
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.399770766741745,0.590326052690247,-0.283695078181321,0.967604848662766,-1.00392701426292,-1.21311256552807,-0.487222044966068,-1.40192563291567,0
0.289163352625073,0.590326052690247,0.709237695453303,0.967604848662766,0.0436490006201269,-1.21311256552807,-0.487222044966068,0.127447784810515,0
-1.6370304002014,0.590326052690247,-1.27662785181594,0.967604848662766,0.0436490006201269,-0.0485245026211226,0.812036741610114,0.127447784810515,1.95789002074512
-0.532411234731842,0.590326052690247,-0.283695078181321,0.967604848662766,1.09122501550318,1.11606356028582,-1.78648083154225,1.6568212025367,0
-1.57302724565183,-1.18065210538049,-0.283695078181321,-1.02808015170419,0.0436490006201269,-0.0485245026211226,0.812036741610114,0.127447784810515,0
0.0776428434836738,-2.95163026345124,-0.283695078181321,0.967604848662766,-1.00392701426292,-0.0485245026211226,-0.487222044966068,0.127447784810515,0
1.28912313039574,-1.18065210538049,1.70217046908793,-1.02808015170419,0.0436490006201269,-1.21311256552807,-0.487222044966068,0.127447784810515,0
-1.31331339040284,0.590326052690247,-1.27662785181594,0.967604848662766,1.09122501550318,1.11606356028582,0.812036741610114,1.6568212025367,1.95789002074512
1.77911879780811,-1.18065210538049,NA,NA,-1.00392701426292,-2.37770062843502,0.812036741610114,0.127447784810515,0
-0.143358511178198,-1.18065210538049,0.709237695453303,0.967604848662766,0.0436490006201269,-0.0485245026211226,-0.487222044966068,0.127447784810515,0
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
