"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q23g_num","TX_RESP_Q20_num"
-0.211217356700252,0,0.660201109025617,0.518874521662771,0.393178549746393,0.654723946449762,0.499929868854413,-0.308957190326662
-0.00310481053037174,0,-1.51846255075892,0.518874521662771,-0.737209780774486,-0.714244305217922,-0.777668684884643,-0.308957190326662
-1.3369547569407,-1.35400640077266,0.660201109025617,-0.518874521662771,0.393178549746393,0.654723946449762,-0.777668684884643,3.08957190326662
0.386655426264852,0,0.660201109025617,0.518874521662771,0.393178549746393,-0.714244305217922,-0.777668684884643,-0.308957190326662
0.838628416098522,0,0.660201109025617,-0.518874521662771,1.52356688026727,0.654723946449762,0.499929868854413,-0.308957190326662
0.668265443073079,-1.35400640077266,0.660201109025617,0.518874521662771,-0.737209780774486,-0.714244305217922,-2.0552672386237,-0.308957190326662
NA,NA,NA,NA,NA,NA,NA,NA
-0.618127512213984,0,0.660201109025617,0.518874521662771,1.52356688026727,2.02369219811745,1.77752842259347,3.08957190326662
0.0420721051231223,0,0.660201109025617,0.518874521662771,0.393178549746393,0.654723946449762,-0.777668684884643,-0.308957190326662
-2.15201472276447,1.35400640077266,0.660201109025617,-2.59437260831385,1.52356688026727,0.654723946449762,0.499929868854413,-0.308957190326662
1.59795684743241,-1.35400640077266,0.660201109025617,0.518874521662771,-0.737209780774486,-0.714244305217922,-2.0552672386237,-0.308957190326662
-1.18728728625549,1.35400640077266,0.660201109025617,0.518874521662771,0.393178549746393,2.02369219811745,0.499929868854413,-0.308957190326662
0.409754202118038,0,-0.792241330830741,-1.55662356498831,1.52356688026727,2.02369219811745,0.499929868854413,-0.308957190326662
0.574837566137335,1.35400640077266,0.660201109025617,0.518874521662771,-1.86759811129536,-0.714244305217922,-0.777668684884643,-0.308957190326662
-0.13030473545109,-1.35400640077266,-1.51846255075892,0.518874521662771,-1.86759811129536,-0.714244305217922,-0.777668684884643,-0.308957190326662
-0.332275259098514,0,0.660201109025617,0.518874521662771,0.393178549746393,-0.714244305217922,0.499929868854413,-0.308957190326662
0.951612533240287,-1.35400640077266,-1.51846255075892,0.518874521662771,0.393178549746393,-0.714244305217922,0.499929868854413,-0.308957190326662
1.67032264865888,1.35400640077266,-1.51846255075892,0.518874521662771,-0.737209780774486,-0.714244305217922,0.499929868854413,-0.308957190326662
-1.49059216006302,1.35400640077266,NA,NA,0.393178549746393,0.654723946449762,1.77752842259347,NA
-0.473328963176934,0,0.660201109025617,-0.518874521662771,-0.737209780774486,-0.714244305217922,0.499929868854413,-0.308957190326662
-0.287807133600664,1.35400640077266,-1.51846255075892,-2.59437260831385,-0.737209780774486,-0.714244305217922,-0.777668684884643,-0.308957190326662
0.536335034420185,-1.35400640077266,0.660201109025617,0.518874521662771,-0.737209780774486,-0.714244305217922,0.499929868854413,-0.308957190326662
-0.867629539077056,0,0.660201109025617,0.518874521662771,0.393178549746393,-0.714244305217922,0.499929868854413,-0.308957190326662
1.41420401330583,0,-1.51846255075892,0.518874521662771,-0.737209780774486,-0.714244305217922,0.499929868854413,-0.308957190326662
