"Variavel","N_Total","N_NA","Pct_NA"
"TX_RESP_Q21b_num",170,41,24.12
"TX_RESP_Q21e_num",170,41,24.12
"TX_RESP_Q23e_num",170,41,24.12
"TX_RESP_Q21a_num",170,40,23.53
"TX_RESP_Q21c_num",170,40,23.53
"TX_RESP_Q21d_num",170,40,23.53
"TX_RESP_Q19_num",170,40,23.53
"TX_RESP_Q20_num",170,40,23.53
"TX_RESP_Q22f_num",170,39,22.94
"TX_RESP_Q23c_num",170,39,22.94
"TX_RESP_Q22h_num",170,38,22.35
"TX_RESP_Q10c_num",170,37,21.76
"TX_RESP_Q10e_num",170,37,21.76
"TX_RESP_Q22c_num",170,37,21.76
"TX_RESP_Q22d_num",170,37,21.76
"TX_RESP_Q22e_num",170,37,21.76
"TX_RESP_Q22g_num",170,37,21.76
"TX_RESP_Q23a_num",170,37,21.76
"TX_RESP_Q23f_num",170,37,21.76
"TX_RESP_Q23g_num",170,37,21.76
"TX_RESP_Q10a_num",170,36,21.18
"TX_RESP_Q10b_num",170,36,21.18
"TX_RESP_Q10d_num",170,36,21.18
"TX_RESP_Q10f_num",170,36,21.18
"TX_RESP_Q22a_num",170,36,21.18
"TX_RESP_Q22b_num",170,36,21.18
"TX_RESP_Q23b_num",170,36,21.18
"TX_RESP_Q23d_num",170,36,21.18
"TX_RESP_Q23h_num",170,36,21.18
"TX_RESP_Q23i_num",170,36,21.18
"TX_RESP_Q01",170,0,0
"TX_RESP_Q02",170,0,0
"TX_RESP_Q03",170,0,0
"TX_RESP_Q04",170,0,0
"TX_RESP_Q05a",170,0,0
"TX_RESP_Q05b",170,0,0
"TX_RESP_Q05c",170,0,0
"TX_RESP_Q06",170,0,0
"TX_RESP_Q07a",170,0,0
"TX_RESP_Q07b",170,0,0
"TX_RESP_Q07c",170,0,0
"TX_RESP_Q07d",170,0,0
"TX_RESP_Q07e",170,0,0
"TX_RESP_Q08",170,0,0
"TX_RESP_Q09",170,0,0
"TX_RESP_Q10a",170,0,0
"TX_RESP_Q10b",170,0,0
"TX_RESP_Q10c",170,0,0
"TX_RESP_Q10d",170,0,0
"TX_RESP_Q10e",170,0,0
"TX_RESP_Q10f",170,0,0
"TX_RESP_Q11a",170,0,0
"TX_RESP_Q11b",170,0,0
"TX_RESP_Q11c",170,0,0
"TX_RESP_Q12a",170,0,0
"TX_RESP_Q12b",170,0,0
"TX_RESP_Q12c",170,0,0
"TX_RESP_Q12d",170,0,0
"TX_RESP_Q12e",170,0,0
"TX_RESP_Q12f",170,0,0
"TX_RESP_Q12g",170,0,0
"TX_RESP_Q13a",170,0,0
"TX_RESP_Q13b",170,0,0
"TX_RESP_Q13c",170,0,0
"TX_RESP_Q13d",170,0,0
"TX_RESP_Q13e",170,0,0
"TX_RESP_Q13f",170,0,0
"TX_RESP_Q13g",170,0,0
"TX_RESP_Q13h",170,0,0
"TX_RESP_Q13i",170,0,0
"TX_RESP_Q14",170,0,0
"TX_RESP_Q15a",170,0,0
"TX_RESP_Q15b",170,0,0
"TX_RESP_Q16",170,0,0
"TX_RESP_Q17",170,0,0
"TX_RESP_Q18",170,0,0
"TX_RESP_Q19",170,0,0
"TX_RESP_Q20",170,0,0
"TX_RESP_Q21a",170,0,0
"TX_RESP_Q21b",170,0,0
"TX_RESP_Q21c",170,0,0
"TX_RESP_Q21d",170,0,0
"TX_RESP_Q21e",170,0,0
"TX_RESP_Q22a",170,0,0
"TX_RESP_Q22b",170,0,0
"TX_RESP_Q22c",170,0,0
"TX_RESP_Q22d",170,0,0
"TX_RESP_Q22e",170,0,0
"TX_RESP_Q22f",170,0,0
"TX_RESP_Q22g",170,0,0
"TX_RESP_Q22h",170,0,0
"TX_RESP_Q23a",170,0,0
"TX_RESP_Q23b",170,0,0
"TX_RESP_Q23c",170,0,0
"TX_RESP_Q23d",170,0,0
"TX_RESP_Q23e",170,0,0
"TX_RESP_Q23f",170,0,0
"TX_RESP_Q23g",170,0,0
"TX_RESP_Q23h",170,0,0
"TX_RESP_Q23i",170,0,0
"TX_RESP_Q24",170,0,0
"TX_RESP_Q25",170,0,0
