"PROFICIENCIA_MT_SAEB"
NA
NA
-0.0875409082089095
NA
-0.0867183906344214
-0.0872492702173126
-0.0901824691017844
NA
-0.0903111453994182
NA
NA
-0.0872669367004443
-0.0890199588849971
-0.0890114596502253
NA
-0.0882601432561862
NA
-0.0892138219156425
-0.0888683684889608
-0.0898039726491892
NA
-0.086462719722091
NA
-0.0858668197004166
-0.0871422787149692
-0.0855987456381921
-0.0862491161342415
NA
-0.0894801493304341
NA
NA
-0.0847563757136238
NA
NA
NA
-0.0892438681577296
-0.0860029919336111
-0.0871814089652963
-0.086233578366043
NA
NA
NA
-0.0867414216875176
-0.0846421299045819
-0.0860545253338323
-0.086775655140152
-0.0858015861390246
-0.0844695071483852
-0.0906822134851088
-0.0873048219296925
-0.0889677523093701
NA
NA
-0.0896226245148111
NA
NA
-0.0872472948688126
-0.0893488687331148
-0.0881785714263584
NA
-0.0887816165660154
-0.0885558515036368
-0.0870987480849831
-0.0874262569879314
-0.0873874490024262
NA
NA
-0.0875511904563509
NA
-0.0888976479453844
-0.0886630119973745
-0.0901210693292015
-0.0906000958512097
NA
-0.0886258492830667
NA
NA
-0.0886192136504216
NA
-0.0902515987658183
-0.0892135438285379
-0.090715955681527
NA
-0.0909422093494588
NA
NA
-0.0856376991311472
-0.0890844776509234
-0.09067386240845
NA
NA
-0.0902217735053234
NA
-0.0896743060731452
NA
-0.0909936491859251
11.2697515695027
-0.0880406863533104
-0.0896791925007001
-0.0894324419065414
-0.0904681264535236
-0.0871370803927303
-0.0890413343432608
-0.090889002078781
-0.0903795057201312
-0.086230004528223
-0.0902295501786517
-0.0907665455852155
NA
-0.0896490552990183
NA
-0.0910431994716687
-0.0888727714727799
NA
NA
NA
NA
NA
-0.089409743488405
-0.0839950837585069
-0.0892551250586201
-0.0847270910488799
NA
-0.0868607982036395
-0.0872106338273619
-0.0855199835111838
-0.0887366615999211
-0.0864567416863934
-0.0892184900122683
NA
NA
-0.0849194023720828
-0.0873334880133887
-0.0909223310507825
NA
-0.0900373115859223
-0.088840939613863
-0.0846454854114727
-0.0870060492832565
-0.087923254028772
-0.0878431351343115
NA
-0.0874200137929244
-0.0829152967823684
-0.0887233513187311
-0.0915048558267711
NA
-0.0899335845843722
-0.0889655508174606
-0.0880974388625491
NA
-0.0896952916514282
NA
-0.0885909556758275
-0.0861021365898099
-0.0868793145730461
-0.0876169048573185
-0.0858901938516161
-0.0878423839736091
NA
-0.0856627159958868
-0.0854592542633435
-0.086516485817641
-0.0897849806020246
-0.0884361345400746
-0.087200671287085
NA
-0.0858887331502711
-0.0876880618600501
-0.0890817069640037
-0.0879721675043466
-0.0868092102090603
NA
-0.0859802259468186
-0.0897688658728383
NA
NA
-0.086872611371745
-0.0884672489993656
NA
-0.0859403315149882
-0.0901988489902801
NA
-0.0907326890382639
-0.0891514864590074
-0.0885873844421677
-0.0895590076718604
-0.0838165973171461
-0.0840396852098571
NA
