"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q23c_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q23i_num"
-0.828896184796585,1.52752523165195,-1.3220813740704,-0.258198889747161,-0.853912563829966,-0.875811312181713,-1.3764693357165,-0.652791209833867,-1.0978875820671
-1.28584985237622,0,-0.165260171758799,-1.22644472629902,-0.853912563829966,-0.875811312181713,-0.080968784453912,-0.652791209833867,-1.0978875820671
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.652583247095972,0,0.991561030552797,0.710046946804693,1.0978875820671,1.45968552030286,1.21453176680868,1.43614066163451,0.853912563829966
-0.994030192491056,0,NA,-1.22644472629902,-0.853912563829966,0.291937104060571,-0.080968784453912,-0.652791209833867,0.853912563829966
0.708145843858771,-1.52752523165195,-0.165260171758799,0.710046946804693,1.0978875820671,1.45968552030286,-0.080968784453912,1.43614066163451,0.853912563829966
-0.140821815838086,-1.52752523165195,-1.3220813740704,0.710046946804693,-0.853912563829966,-0.875811312181713,-1.3764693357165,-0.652791209833867,-1.0978875820671
-0.757087191320361,0,0.991561030552797,-0.258198889747161,-0.853912563829966,0.291937104060571,-1.3764693357165,-0.652791209833867,-1.0978875820671
0.34451304157836,0,-0.165260171758799,-2.19469056285087,-0.853912563829966,-0.875811312181713,-0.080968784453912,-0.652791209833867,0.853912563829966
-0.747600427126952,0,0.991561030552797,0.710046946804693,1.0978875820671,0.291937104060571,1.21453176680868,1.43614066163451,0.853912563829966
-0.440181452832109,0,-1.3220813740704,0.710046946804693,-0.853912563829966,0.291937104060571,-0.080968784453912,-0.652791209833867,-1.0978875820671
0.213836601325647,0,0.991561030552797,0.710046946804693,-0.853912563829966,-2.043559728424,1.21453176680868,1.43614066163451,0.853912563829966
-0.807373207783155,NA,NA,NA,1.0978875820671,-0.875811312181713,-1.3764693357165,-0.652791209833867,-1.0978875820671
1.62928213626356,0,0.991561030552797,0.710046946804693,1.0978875820671,0.291937104060571,1.21453176680868,1.43614066163451,0.853912563829966
0.833287402547864,1.52752523165195,-0.165260171758799,0.710046946804693,-0.853912563829966,0.291937104060571,-0.080968784453912,-0.652791209833867,-1.0978875820671
2.21022205007082,-1.52752523165195,0.991561030552797,0.710046946804693,1.0978875820671,1.45968552030286,1.21453176680868,-0.652791209833867,0.853912563829966
-0.590029998176465,1.52752523165195,-1.3220813740704,-1.22644472629902,1.0978875820671,0.291937104060571,-0.080968784453912,-0.652791209833867,0.853912563829966
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
