"PROFICIENCIA_LP_SAEB","TX_RESP_Q10f_num","TX_RESP_Q21e_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q23e_num"
0.12543669447425,-1.90013849910723,0.503097748586463,0.84865185662513,0.0645497224367905,0,-0.875811312181713
0.0366517074038606,-0.542896714030637,1.44640602718608,0.84865185662513,1.03279555898864,1.18321595661992,-0.875811312181713
NA,NA,NA,NA,NA,NA,NA
0.525614338760912,-0.542896714030637,0.503097748586463,0.84865185662513,1.03279555898864,1.18321595661992,1.45968552030286
-0.825722651876882,0.814345071045956,-1.38351880861277,-1.87915768252707,-1.87194195066692,-2.36643191323985,0.291937104060571
-0.0372704993063588,-0.542896714030637,-1.38351880861277,-0.969887836143006,-0.903696114115064,-1.18321595661992,1.45968552030286
-1.05421679914071,0.814345071045956,0.503097748586463,-0.969887836143006,0.0645497224367905,0,-0.875811312181713
0.437549609889635,0.814345071045956,0.503097748586463,-0.0606179897589381,0.0645497224367905,0,0.291937104060571
-1.06211506789507,0.814345071045956,-1.38351880861277,-1.87915768252707,-1.87194195066692,0,-0.875811312181713
-1.0979816990253,-0.542896714030637,0.503097748586463,0.84865185662513,1.03279555898864,0,0.291937104060571
0.480061685930033,0.814345071045956,-0.440210530013156,-0.0606179897589381,0.0645497224367905,0,0.291937104060571
-1.57207803677528,0.814345071045956,-1.38351880861277,0.84865185662513,-0.903696114115064,-1.18321595661992,-2.043559728424
-0.373470065122294,NA,NA,NA,NA,NA,-0.875811312181713
1.45562323613047,-0.542896714030637,0.503097748586463,0.84865185662513,1.03279555898864,0,0.291937104060571
0.774754517921236,0.814345071045956,0.503097748586463,-0.0606179897589381,0.0645497224367905,0,0.291937104060571
2.19691211444475,-1.90013849910723,1.44640602718608,0.84865185662513,1.03279555898864,1.18321595661992,1.45968552030286
-0.0097490858132567,0.814345071045956,-0.440210530013156,-0.0606179897589381,0.0645497224367905,1.18321595661992,0.291937104060571
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
