"PROFICIENCIA_LP_SAEB","TX_RESP_Q21d_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23f_num"
0.820239809597599,-0.859214361379679,0,-0.07319250547114,0.274520921487607,0.805629233294362,0.153306182247554,0.559016994374947,-0.968245836551854,-0.3659625273557,-0.141233170716508
0.249164680745197,-0.859214361379679,0,-1.24427259300938,-0.603946027272736,-0.268543077764787,0.153306182247554,-1.67705098312484,-0.968245836551854,-0.3659625273557,-0.141233170716508
-0.0589953109251626,-0.859214361379679,1.22474487139159,1.0978875820671,1.15298787024795,0.805629233294362,0.97093915423451,0.559016994374947,-0.968245836551854,-1.8298126367785,-0.141233170716508
0.212229668107485,-0.0505420212576282,-1.22474487139159,1.0978875820671,1.15298787024795,1.87980154435351,0.97093915423451,0.559016994374947,0.968245836551854,-0.3659625273557,-0.141233170716508
-0.826788846333117,-0.859214361379679,0,1.0978875820671,-1.48241297603308,-1.34271538882394,-1.48195976172636,0.559016994374947,0.968245836551854,1.0978875820671,-0.141233170716508
-2.00695973344086,1.56680265898647,0,-0.07319250547114,-1.48241297603308,-1.34271538882394,-1.48195976172636,-1.67705098312484,0.968245836551854,1.0978875820671,-0.141233170716508
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.52399389796291,-0.859214361379679,1.22474487139159,-0.07319250547114,1.15298787024795,0.805629233294362,0.97093915423451,0.559016994374947,-0.968245836551854,-0.3659625273557,-0.141233170716508
-0.334341213294127,1.56680265898647,0,1.0978875820671,-0.603946027272736,-1.34271538882394,-1.48195976172636,0.559016994374947,0.968245836551854,-0.3659625273557,2.11849756074762
0.941850395515738,-0.859214361379679,-1.22474487139159,-0.07319250547114,1.15298787024795,0.805629233294362,0.97093915423451,0.559016994374947,-0.968245836551854,1.0978875820671,-0.141233170716508
1.33966102470701,0.758130318864423,-1.22474487139159,-1.24427259300938,0.274520921487607,-0.268543077764787,0.153306182247554,0.559016994374947,-0.968245836551854,1.0978875820671,2.11849756074762
-0.281155124797086,-0.0505420212576282,1.22474487139159,-0.07319250547114,0.274520921487607,0.805629233294362,0.97093915423451,0.559016994374947,-0.968245836551854,1.0978875820671,-0.141233170716508
1.91720939496495,0.758130318864423,-1.22474487139159,-1.24427259300938,-0.603946027272736,-0.268543077764787,0.153306182247554,0.559016994374947,0.968245836551854,-1.8298126367785,-0.141233170716508
-0.566782021370299,0.758130318864423,-1.22474487139159,-1.24427259300938,0.274520921487607,0.805629233294362,0.97093915423451,0.559016994374947,0.968245836551854,-0.3659625273557,-0.141233170716508
-0.0719996741177621,-0.859214361379679,1.22474487139159,-1.24427259300938,-0.603946027272736,-0.268543077764787,0.153306182247554,-1.67705098312484,-0.968245836551854,-0.3659625273557,-0.141233170716508
-1.4117262466444,1.56680265898647,1.22474487139159,1.0978875820671,-1.48241297603308,-1.34271538882394,-1.48195976172636,-1.67705098312484,0.968245836551854,1.0978875820671,-2.40096390218064
0.60238709524774,-0.859214361379679,0,1.0978875820671,1.15298787024795,-0.268543077764787,-0.664326789739402,0.559016994374947,0.968245836551854,-0.3659625273557,-0.141233170716508
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
