"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21d_num","TX_RESP_Q22a_num"
-0.529362537971917,-0.201690119143534,0.707106781186547,-1.15969386129793
0.540708193935072,-0.201690119143534,0.707106781186547,0.994023309683941
-1.68179615951118,-0.201690119143534,-1.41421356237309,-1.15969386129793
0.44376040507469,1.93046256894525,-1.41421356237309,-1.15969386129793
-0.783364686536763,0.864386224900859,0.707106781186547,-1.15969386129793
0.697770500112701,-1.26776646318793,0.707106781186547,-0.0828352758069953
-0.565985456047178,-0.201690119143534,-1.41421356237309,-1.15969386129793
0.570571040087091,1.93046256894525,0.707106781186547,-1.15969386129793
-0.978363335564137,-1.26776646318793,0.707106781186547,0.994023309683941
0.527288545365525,NA,NA,NA
NA,NA,NA,NA
-2.06881612293621,0.864386224900859,0.707106781186547,0.994023309683941
0.435409189943228,-0.201690119143534,0.707106781186547,0.994023309683941
-0.327195137828919,-0.201690119143534,0.707106781186547,0.994023309683941
-1.38385680846142,-0.201690119143534,0.707106781186547,0.994023309683941
-1.02950501228271,-1.26776646318793,0.707106781186547,-0.0828352758069953
-0.448133161120486,0.864386224900859,0.707106781186547,-0.0828352758069953
-0.433826028341057,-0.201690119143534,0.707106781186547,-0.0828352758069953
-1.2085749438482,-1.26776646318793,-1.41421356237309,0.994023309683941
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-0.772805960366194,-1.26776646318793,0.707106781186547,0.994023309683941
0.204549475950564,-0.201690119143534,0.707106781186547,0.994023309683941
-2.17308609466447,-1.26776646318793,0.707106781186547,-0.0828352758069953
1.83802645162084,0.864386224900859,-1.41421356237309,-1.15969386129793
1.30493540279315,1.93046256894525,-1.41421356237309,-1.15969386129793
1.3716208851783,0.864386224900859,-1.41421356237309,-2.23655244678887
0.537099990961503,-0.201690119143534,0.707106781186547,0.994023309683941
NA,NA,NA,NA
1.86920798018366,0.864386224900859,-1.41421356237309,-0.0828352758069953
-0.0789134416286632,-1.26776646318793,0.707106781186547,0.994023309683941
0.381118285096881,-1.26776646318793,0.707106781186547,-1.15969386129793
1.11882499203384,1.93046256894525,-1.41421356237309,-2.23655244678887
0.714306318521361,-0.201690119143534,0.707106781186547,-0.0828352758069953
-0.408735315410219,0.864386224900859,0.707106781186547,NA
NA,NA,NA,NA
0.434606332071428,-0.201690119143534,0.707106781186547,-0.0828352758069953
-0.0145902224458161,-0.201690119143534,0.707106781186547,0.994023309683941
1.52831021127411,0.864386224900859,-1.41421356237309,-0.0828352758069953
0.818059121292189,-0.201690119143534,0,-0.0828352758069953
0.707784304688446,-1.26776646318793,-1.41421356237309,-0.0828352758069953
0.023942610048171,NA,NA,0.994023309683941
-0.527521404959886,NA,NA,0.994023309683941
0.774112675930634,-0.201690119143534,0.707106781186547,-0.0828352758069953
-0.36727414753645,-0.201690119143534,-1.41421356237309,0.994023309683941
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-1.0603069347015,NA,NA,0.994023309683941
