"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q22e_num","TX_RESP_Q19_num"
-0.0595910686022815,-0.201690119143534,0.707106781186547,-1.15969386129793,-1.18520664108554,-0.23914335132648
0.529855679354742,-0.201690119143534,0.707106781186547,0.994023309683941,1.06957672488207,-0.23914335132648
0.369509835794561,-0.201690119143534,-1.41421356237309,-1.15969386129793,-0.0578149581017335,-0.23914335132648
1.02941380494027,1.93046256894525,-1.41421356237309,-1.15969386129793,-1.18520664108554,NA
-0.130441489850253,0.864386224900859,0.707106781186547,-1.15969386129793,-1.18520664108554,-0.23914335132648
0.332452452577873,-1.26776646318793,0.707106781186547,-0.0828352758069953,-0.0578149581017335,-0.23914335132648
0.249739341023026,-0.201690119143534,-1.41421356237309,-1.15969386129793,-1.18520664108554,-0.23914335132648
1.61783100190834,1.93046256894525,0.707106781186547,-1.15969386129793,-0.0578149581017335,-0.23914335132648
-1.77040015557008,-1.26776646318793,0.707106781186547,0.994023309683941,-0.0578149581017335,-0.23914335132648
-0.0686407893251288,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.6344971156004,0.864386224900859,0.707106781186547,0.994023309683941,-0.0578149581017335,4.06543697255016
0.10758481255534,-0.201690119143534,0.707106781186547,0.994023309683941,-0.0578149581017335,-0.23914335132648
-0.652249855792193,-0.201690119143534,0.707106781186547,0.994023309683941,-0.0578149581017335,-0.23914335132648
-0.564236525662572,-0.201690119143534,0.707106781186547,0.994023309683941,1.06957672488207,-0.23914335132648
-1.01866358512446,-1.26776646318793,0.707106781186547,-0.0828352758069953,1.06957672488207,-0.23914335132648
1.23007559056956,0.864386224900859,0.707106781186547,-0.0828352758069953,-1.18520664108554,-0.23914335132648
-0.753399743680291,-0.201690119143534,0.707106781186547,-0.0828352758069953,-0.0578149581017335,-0.23914335132648
-0.150482537411563,-1.26776646318793,-1.41421356237309,0.994023309683941,-0.0578149581017335,-0.23914335132648
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-1.64359370884049,-1.26776646318793,0.707106781186547,0.994023309683941,-0.0578149581017335,-0.23914335132648
-0.521403091646494,-0.201690119143534,0.707106781186547,0.994023309683941,-0.0578149581017335,-0.23914335132648
0.764193007153014,-1.26776646318793,0.707106781186547,-0.0828352758069953,-1.18520664108554,-0.23914335132648
0.965421333061458,0.864386224900859,-1.41421356237309,-1.15969386129793,-1.18520664108554,-0.23914335132648
1.9769144464236,1.93046256894525,-1.41421356237309,-1.15969386129793,-1.18520664108554,-0.23914335132648
2.46257981546002,0.864386224900859,-1.41421356237309,-2.23655244678887,1.06957672488207,-0.23914335132648
-1.64849142343207,-0.201690119143534,0.707106781186547,0.994023309683941,1.06957672488207,-0.23914335132648
NA,NA,NA,NA,NA,NA
0.598553896943306,0.864386224900859,-1.41421356237309,-0.0828352758069953,-0.0578149581017335,-0.23914335132648
-0.138874612269348,-1.26776646318793,0.707106781186547,0.994023309683941,-1.18520664108554,-0.23914335132648
0.235427803827431,-1.26776646318793,0.707106781186547,-1.15969386129793,-1.18520664108554,-0.23914335132648
-0.900169288989036,1.93046256894525,-1.41421356237309,-2.23655244678887,-0.0578149581017335,-0.23914335132648
0.844810904184143,-0.201690119143534,0.707106781186547,-0.0828352758069953,-0.0578149581017335,-0.23914335132648
-0.764303838426834,0.864386224900859,0.707106781186547,NA,NA,-0.23914335132648
NA,NA,NA,NA,NA,NA
0.25629367442348,-0.201690119143534,0.707106781186547,-0.0828352758069953,-0.0578149581017335,-0.23914335132648
-2.27509329784216,-0.201690119143534,0.707106781186547,0.994023309683941,2.19696840786588,4.06543697255016
-0.195382066959093,0.864386224900859,-1.41421356237309,-0.0828352758069953,-0.0578149581017335,-0.23914335132648
0.635778813232735,-0.201690119143534,0,-0.0828352758069953,1.06957672488207,-0.23914335132648
0.377348485348633,-1.26776646318793,-1.41421356237309,-0.0828352758069953,-1.18520664108554,-0.23914335132648
-1.16290050660104,NA,NA,0.994023309683941,2.19696840786588,NA
-0.197386531799974,NA,NA,0.994023309683941,-0.0578149581017335,NA
0.945559453681309,-0.201690119143534,0.707106781186547,-0.0828352758069953,1.06957672488207,-0.23914335132648
0.309244761439241,-0.201690119143534,-1.41421356237309,0.994023309683941,2.19696840786588,-0.23914335132648
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.58838768047635,NA,NA,0.994023309683941,-0.0578149581017335,NA
