"PROFICIENCIA_MT_SAEB","TX_RESP_Q10f_num","TX_RESP_Q21e_num","TX_RESP_Q23h_num"
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-0.390531385938917,-0.623793239332001,-0.10377127602969,0.052225317147535
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0.784923996560817,0.919274247436633,0.830170208237521,1.30563292868838
1.28782674767138,0.919274247436633,NA,0.052225317147535
NA,NA,NA,NA
-0.96725249679283,-0.623793239332001,-1.0377127602969,0.052225317147535
-0.557426854386406,0.919274247436633,0.830170208237521,0.052225317147535
-0.207548976903262,-0.623793239332001,-0.10377127602969,-1.20118229439331
NA,NA,NA,NA
-0.620553867858339,0.919274247436633,0.830170208237521,0.052225317147535
-0.838176936429877,0.919274247436633,-1.97165424456411,-1.20118229439331
NA,NA,NA,NA
-0.167606645272658,-2.16686072610063,-1.0377127602969,1.30563292868838
-0.106363596371949,-2.16686072610063,0.830170208237521,0.052225317147535
NA,NA,NA,NA
NA,NA,NA,NA
-1.04505647082866,-0.623793239332001,-1.97165424456411,0.052225317147535
NA,NA,NA,NA
-0.39561249281546,-0.623793239332001,-0.10377127602969,-2.45458990593415
0.339277213357106,0.919274247436633,0.830170208237521,0.052225317147535
-1.07029058782262,0.919274247436633,-1.97165424456411,1.30563292868838
0.220752862616852,-0.623793239332001,NA,1.30563292868838
0.710700213892558,0.919274247436633,-1.97165424456411,0.052225317147535
-0.04083089931919,0.919274247436633,-0.10377127602969,1.30563292868838
-1.88184402772164,NA,-1.0377127602969,0.052225317147535
0.828631350598433,0.919274247436633,0.830170208237521,0.052225317147535
0.632074993760849,0.919274247436633,-0.10377127602969,1.30563292868838
-0.978343292514501,0.919274247436633,-1.0377127602969,0.052225317147535
NA,NA,NA,NA
-0.368320007124192,-0.623793239332001,0.830170208237521,0.052225317147535
-1.20597353117107,-0.623793239332001,0.830170208237521,0.052225317147535
NA,NA,NA,NA
-0.838293179179972,-2.16686072610063,NA,-2.45458990593415
0.260477615766606,0.919274247436633,-1.0377127602969,0.052225317147535
-0.192167066328175,0.919274247436633,-1.0377127602969,0.052225317147535
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0.0138166868780332,0.919274247436633,0.830170208237521,-1.20118229439331
-1.26090581743712,-0.623793239332001,0.830170208237521,-1.20118229439331
1.00304785031337,0.919274247436633,0.830170208237521,1.30563292868838
0.29237722378746,-0.623793239332001,0.830170208237521,0.052225317147535
NA,NA,NA,NA
NA,NA,NA,NA
1.88901737076341,-0.623793239332001,0.830170208237521,0.052225317147535
1.08491640050978,0.919274247436633,0.830170208237521,0.052225317147535
-0.769083435134875,-0.623793239332001,0.830170208237521,0.052225317147535
-1.21461096218387,0.919274247436633,-1.97165424456411,0.052225317147535
-0.0401557100120878,-0.623793239332001,0.830170208237521,0.052225317147535
-1.71523176597432,-0.623793239332001,-1.0377127602969,-1.20118229439331
1.05057534806207,0.919274247436633,-0.10377127602969,0.052225317147535
0.236647531989558,0.919274247436633,0.830170208237521,-1.20118229439331
1.50014659744494,0.919274247436633,-0.10377127602969,0.052225317147535
-0.779946172127752,-0.623793239332001,0.830170208237521,1.30563292868838
2.39817720323863,-0.623793239332001,0.830170208237521,1.30563292868838
-0.789735763731934,-0.623793239332001,-0.10377127602969,-2.45458990593415
1.5226918774925,0.919274247436633,0.830170208237521,1.30563292868838
NA,NA,NA,NA
NA,NA,NA,NA
0.0388838665892189,-0.623793239332001,-0.10377127602969,0.052225317147535
-0.13518982501549,-0.623793239332001,-1.0377127602969,0.052225317147535
2.43632501241405,0.919274247436633,0.830170208237521,0.052225317147535
-0.0189742488967027,-2.16686072610063,0.830170208237521,-1.20118229439331
0.0647380515862053,-0.623793239332001,0.830170208237521,1.30563292868838
NA,NA,NA,NA
NA,NA,NA,NA
