"PROFICIENCIA_LP_SAEB","TX_RESP_Q10c_num","TX_RESP_Q21d_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num"
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
1.2230189455111,-0.99070721941285,-1.20660606203426,-0.715843968054694,0.052225317147535
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.220471813161089,0.649084040304971,-1.20660606203426,0.469001220449628,1.30563292868838
-0.472186068720581,0.649084040304971,NA,0.469001220449628,0.052225317147535
NA,NA,NA,NA,NA
-0.508055063640551,0.649084040304971,-1.20660606203426,0.469001220449628,0.052225317147535
0.343629921295376,0.649084040304971,-1.20660606203426,0.469001220449628,0.052225317147535
0.650611615673851,0.649084040304971,-0.51048718009142,0.469001220449628,-1.20118229439331
NA,NA,NA,NA,NA
-0.21133404053251,0.649084040304971,-1.20660606203426,0.469001220449628,0.052225317147535
-1.53140863789797,0.649084040304971,0.881750583794271,0.469001220449628,-1.20118229439331
NA,NA,NA,NA,NA
0.40903942511761,0.649084040304971,-0.51048718009142,1.65384640895395,1.30563292868838
0.460298423930399,0.649084040304971,-1.20660606203426,-0.715843968054694,0.052225317147535
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.139599144096625,-0.99070721941285,0.881750583794271,0.469001220449628,0.052225317147535
NA,NA,NA,NA,NA
-0.595629257473506,-0.99070721941285,-1.20660606203426,-1.90068915655902,-2.45458990593415
-1.02687631115927,0.649084040304971,0.185631701851425,0.469001220449628,0.052225317147535
0.413943576672625,0.649084040304971,0.881750583794271,-0.715843968054694,1.30563292868838
0.93231862409115,-0.99070721941285,NA,-1.90068915655902,1.30563292868838
-1.37521783015287,0.649084040304971,0.881750583794271,0.469001220449628,0.052225317147535
0.402779125224458,0.649084040304971,0.881750583794271,0.469001220449628,1.30563292868838
-1.32332466476071,0.649084040304971,-1.20660606203426,0.469001220449628,0.052225317147535
-0.190535866450491,0.649084040304971,0.881750583794271,0.469001220449628,0.052225317147535
0.253221494422631,0.649084040304971,0.185631701851425,1.65384640895395,1.30563292868838
-1.26404428175175,0.649084040304971,-1.20660606203426,0.469001220449628,0.052225317147535
NA,NA,NA,NA,NA
0.147298108881109,0.649084040304971,0.881750583794271,-0.715843968054694,0.052225317147535
-1.93181788401201,0.649084040304971,0.881750583794271,0.469001220449628,0.052225317147535
NA,NA,NA,NA,NA
-1.05723694709444,-2.63049847913067,NA,1.65384640895395,-2.45458990593415
0.781265379298019,0.649084040304971,-1.20660606203426,0.469001220449628,0.052225317147535
0.136792627488477,0.649084040304971,-1.20660606203426,0.469001220449628,0.052225317147535
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1.16221110754045,0.649084040304971,0.881750583794271,-0.715843968054694,-1.20118229439331
-1.77527694042359,0.649084040304971,0.881750583794271,0.469001220449628,-1.20118229439331
1.42811686508709,-0.99070721941285,0.881750583794271,-1.90068915655902,1.30563292868838
-0.402692521628329,0.649084040304971,0.881750583794271,0.469001220449628,0.052225317147535
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
1.4942111735757,-2.63049847913067,-1.20660606203426,0.469001220449628,0.052225317147535
1.4797187630525,-0.99070721941285,-1.20660606203426,-1.90068915655902,0.052225317147535
-0.243554899683707,0.649084040304971,0.881750583794271,0.469001220449628,0.052225317147535
-0.00715540565034695,0.649084040304971,0.881750583794271,0.469001220449628,0.052225317147535
0.576886348076739,0.649084040304971,0.881750583794271,-0.715843968054694,0.052225317147535
-1.32842608175498,-0.99070721941285,0.881750583794271,-0.715843968054694,-1.20118229439331
1.52658179097901,-2.63049847913067,-1.20660606203426,-1.90068915655902,0.052225317147535
0.860720062408568,0.649084040304971,0.881750583794271,-1.90068915655902,-1.20118229439331
1.36095868807387,-0.99070721941285,-1.20660606203426,0.469001220449628,0.052225317147535
-1.81202284977576,-0.99070721941285,0.881750583794271,1.65384640895395,1.30563292868838
1.01968520364219,0.649084040304971,-1.20660606203426,-0.715843968054694,1.30563292868838
-0.669135549559261,0.649084040304971,0.881750583794271,0.469001220449628,-2.45458990593415
1.14452381759081,0.649084040304971,-1.20660606203426,0.469001220449628,1.30563292868838
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.0823905801715939,-0.99070721941285,0.881750583794271,0.469001220449628,0.052225317147535
0.000751335116717506,-0.99070721941285,0.881750583794271,0.469001220449628,0.052225317147535
1.6220864791726,-0.99070721941285,0.881750583794271,-1.90068915655902,0.052225317147535
0.823325494347709,-0.99070721941285,0.881750583794271,0.469001220449628,-1.20118229439331
-0.76690432830327,0.649084040304971,0.881750583794271,-0.715843968054694,1.30563292868838
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
