"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q22a_num","TX_RESP_Q22g_num","TX_RESP_Q23d_num","TX_RESP_Q23g_num"
-0.447815618096954,0.503236279740197,-1.82179947411998,0.83452296039628,-1.52542553961938,-0.503236279740197
-0.281205971882534,0.503236279740197,0.862957645635778,-1.11269728052837,0.277350098112614,-0.503236279740197
0.11706656164407,0.503236279740197,0.862957645635778,0.83452296039628,-1.52542553961938,-0.503236279740197
NA,NA,NA,NA,NA,NA
-0.543585313622201,0.503236279740197,0.862957645635778,-1.11269728052837,0.277350098112614,-0.503236279740197
NA,NA,NA,NA,NA,NA
-1.68230077505771,0.503236279740197,-0.479420914242099,-1.11269728052837,-1.52542553961938,-0.503236279740197
0.172385411983218,-1.84519969238072,-0.479420914242099,-1.11269728052837,0.277350098112614,-0.503236279740197
NA,NA,NA,NA,NA,NA
0.0990797085805276,0.503236279740197,0.862957645635778,0.83452296039628,NA,1.84519969238072
NA,NA,NA,NA,NA,NA
0.987889675544749,-1.84519969238072,0.862957645635778,0.83452296039628,2.08012573584461,1.84519969238072
-0.589065484276218,0.503236279740197,-0.479420914242099,-1.11269728052837,0.277350098112614,-0.503236279740197
0.423215957100258,0.503236279740197,0.862957645635778,0.83452296039628,0.277350098112614,1.84519969238072
0.730373507985212,0.503236279740197,-0.479420914242099,-1.11269728052837,0.277350098112614,-0.503236279740197
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
2.18553307186016,0.503236279740197,-0.479420914242099,0.83452296039628,0.277350098112614,-0.503236279740197
-1.5965277224114,0.503236279740197,-1.82179947411998,0.83452296039628,0.277350098112614,-0.503236279740197
NA,NA,NA,NA,NA,NA
0.424956990648826,-1.84519969238072,0.862957645635778,0.83452296039628,0.277350098112614,-0.503236279740197
