"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22h_num"
-2.08233798642492,-0.955376940290698,1.63283318211842,1.11535218748754,0.762915402458362
0.386918419129482,0.409447260124585,0.302376515207114,-0.176108240129612,0.762915402458362
-0.567046888496499,1.77427146053987,1.63283318211842,1.11535218748754,0.762915402458362
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.742401432576721,-0.955376940290698,-1.02808015170419,-1.46756866774677,-1.47496977808617
1.48364126159323,NA,0.302376515207114,-0.176108240129612,-0.356027187813902
-1.23190685284114,-0.955376940290698,1.63283318211842,1.11535218748754,0.762915402458362
1.34518407939694,1.77427146053987,-1.02808015170419,-0.176108240129612,0.762915402458362
0.806613461103739,-0.955376940290698,-1.02808015170419,-0.176108240129612,-0.356027187813902
-0.155886189020407,NA,0.302376515207114,-0.176108240129612,-0.356027187813902
-0.681565028580052,-0.955376940290698,0.302376515207114,-0.176108240129612,0.762915402458362
NA,NA,NA,NA,NA
-0.058529332525536,-0.955376940290698,0.302376515207114,1.11535218748754,-0.356027187813902
1.29637987116476,0.409447260124585,0.302376515207114,1.11535218748754,-1.47496977808617
-0.428097329233987,0.409447260124585,-1.02808015170419,-1.46756866774677,-2.59391236835843
1.21558540381366,0.409447260124585,-1.02808015170419,-1.46756866774677,-1.47496977808617
-0.82025836066098,0.409447260124585,0.302376515207114,-1.46756866774677,0.762915402458362
-0.995151252441755,-0.955376940290698,1.63283318211842,1.11535218748754,0.762915402458362
0.413737738662279,-0.955376940290698,-1.02808015170419,-0.176108240129612,-0.356027187813902
-0.876073439471508,1.77427146053987,0.302376515207114,1.11535218748754,0.762915402458362
1.05831223183781,0.409447260124585,0.302376515207114,-0.176108240129612,0.762915402458362
0.418200173361178,0.409447260124585,-1.02808015170419,-0.176108240129612,-0.356027187813902
0.0451607374468208,0.409447260124585,-1.02808015170419,-1.46756866774677,0.762915402458362
-1.31528215038985,-0.955376940290698,-1.02808015170419,1.11535218748754,0.762915402458362
NA,NA,NA,NA,NA
