"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21c_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num"
-0.197066673269633,-0.53619026473818,-0.278752045199139,1.50910838296445,-0.729057901492614,-0.650282793139331
0.970828404416866,NA,NA,0.0603643353185779,0.572831208315625,-0.650282793139331
0.922112609689912,0.53619026473818,0.836256135597416,0.0603643353185779,0.572831208315625,0.550239286502511
0.281662173730339,0.53619026473818,-2.50876840679225,0.0603643353185779,-0.729057901492614,0.550239286502511
0.251304382464494,0.53619026473818,0.836256135597416,0.0603643353185779,0.572831208315625,0.550239286502511
-0.397040252178194,-1.60857079421454,0.836256135597416,-1.3883797123273,0.572831208315625,0.550239286502511
-0.569137935881827,-1.60857079421454,-1.39376022599569,-1.3883797123273,-2.03094701130085,-0.650282793139331
0.459700876231871,0.53619026473818,-1.39376022599569,0.0603643353185779,0.572831208315625,-0.650282793139331
-1.50561039594775,-0.53619026473818,-0.278752045199139,-1.3883797123273,-0.729057901492614,-0.650282793139331
-1.2117357326911,0.53619026473818,0.836256135597416,0.0603643353185779,0.572831208315625,-0.650282793139331
0.910171696989645,0.53619026473818,0.836256135597416,0.0603643353185779,0.572831208315625,0.550239286502511
NA,NA,NA,NA,NA,NA
-0.582542175773079,-0.53619026473818,-0.278752045199139,NA,-0.729057901492614,NA
1.5188398324929,0.53619026473818,0.836256135597416,1.50910838296445,1.87472031812386,1.75076136614435
0.842722044136979,0.53619026473818,0.836256135597416,-1.3883797123273,0.572831208315625,1.75076136614435
-1.76376128767549,-1.60857079421454,-1.39376022599569,-1.3883797123273,-0.729057901492614,-0.650282793139331
NA,NA,NA,NA,NA,NA
-1.39370962989256,1.60857079421454,0.836256135597416,1.50910838296445,-0.729057901492614,-1.85080487278117
-0.110162766603939,0.53619026473818,0.836256135597416,1.50910838296445,1.87472031812386,1.75076136614435
0.0853456734430392,-1.60857079421454,0.836256135597416,0.0603643353185779,0.572831208315625,0.550239286502511
-0.23847333640029,0.53619026473818,-0.278752045199139,0.0603643353185779,-2.03094701130085,0.550239286502511
-0.0674243072225234,0.53619026473818,-0.278752045199139,0.0603643353185779,0.572831208315625,-0.650282793139331
NA,NA,NA,NA,NA,NA
-1.78761430088701,-1.60857079421454,-1.39376022599569,0.0603643353185779,0.572831208315625,0.550239286502511
0.519047095238728,0.53619026473818,-0.278752045199139,0.0603643353185779,-0.729057901492614,-0.650282793139331
1.34588394578906,0.53619026473818,-0.278752045199139,0.0603643353185779,0.572831208315625,0.550239286502511
1.73270125035476,1.60857079421454,0.836256135597416,1.50910838296445,-0.729057901492614,-0.650282793139331
-0.0160411905552255,-0.53619026473818,0.836256135597416,-1.3883797123273,-0.729057901492614,-1.85080487278117
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
