"PROFICIENCIA_MT_SAEB","TX_RESP_Q21b_num","TX_RESP_Q21d_num","TX_RESP_Q23e_num","TX_RESP_Q23g_num"
-0.332948967629347,1.1111765479124,-1.02619370041583,-0.729057901492614,1.30568930508123
0.266445498531203,NA,NA,0.572831208315625,0.100437638852403
1.71742394702876,-1.01857850225303,-1.02619370041583,0.572831208315625,-1.10481402737643
-0.655042028031634,-1.01857850225303,0.422550347230047,-0.729057901492614,0.100437638852403
0.779224135744866,0.401258197857256,1.14692237105298,0.572831208315625,0.100437638852403
-1.38329614350925,-0.308660152197889,-1.02619370041583,0.572831208315625,0.100437638852403
-0.383572538891389,1.1111765479124,-1.02619370041583,-2.03094701130085,-1.10481402737643
0.17960115236806,-1.01857850225303,1.14692237105298,0.572831208315625,-1.10481402737643
-1.42041673566404,-1.01857850225303,0.422550347230047,-0.729057901492614,0.100437638852403
-1.11082353750487,1.1111765479124,1.14692237105298,0.572831208315625,1.30568930508123
0.655698658148366,-1.01857850225303,0.422550347230047,0.572831208315625,1.30568930508123
NA,NA,NA,NA,NA
-0.102089533450471,NA,-1.02619370041583,-0.729057901492614,NA
2.27725981262624,1.1111765479124,1.14692237105298,1.87472031812386,-1.10481402737643
-0.691595700916157,1.1111765479124,-1.02619370041583,0.572831208315625,1.30568930508123
-1.57435635095353,1.1111765479124,-1.02619370041583,-0.729057901492614,-1.10481402737643
NA,NA,NA,NA,NA
-0.726465069229457,-0.308660152197889,0.422550347230047,-0.729057901492614,1.30568930508123
-0.455058208549512,0.401258197857256,1.14692237105298,1.87472031812386,1.30568930508123
1.11483558665205,-1.01857850225303,1.14692237105298,0.572831208315625,-1.10481402737643
-0.566472725804518,1.1111765479124,-1.02619370041583,-2.03094701130085,0.100437638852403
-0.603372486784474,1.1111765479124,-1.02619370041583,0.572831208315625,0.100437638852403
NA,NA,NA,NA,NA
0.95293150259635,-1.01857850225303,-1.02619370041583,0.572831208315625,-1.10481402737643
-0.0500892761907268,-1.01857850225303,0.422550347230047,-0.729057901492614,1.30568930508123
0.975331752832224,-1.01857850225303,1.14692237105298,0.572831208315625,0.100437638852403
-0.0374004080951925,1.1111765479124,-1.02619370041583,-0.729057901492614,-1.10481402737643
1.17424766467647,-1.01857850225303,1.14692237105298,-0.729057901492614,-1.10481402737643
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
