"PROFICIENCIA_LP_SAEB","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q20_num"
-0.975208950440844,0.697402730172351,0.286494927294102,-0.0345975493940917,0.270658112668895,1.58713299374104,NA
NA,NA,NA,NA,NA,NA,NA
0.625971002361933,-0.413275691953986,-0.945433260070538,-0.0345975493940917,0.270658112668895,0.457309506671146,-0.22652988649113
0.997882511849414,-0.413275691953986,-0.945433260070538,-0.0345975493940917,0.270658112668895,-0.672513980398744,-0.22652988649113
-1.36495338039606,0.697402730172351,0.286494927294102,-0.0345975493940917,0.270658112668895,-0.672513980398744,-0.22652988649113
-0.350965449157182,0.697402730172351,-0.945433260070538,-0.0345975493940917,0.270658112668895,-1.80233746746863,-0.22652988649113
-0.315005833431027,-0.413275691953986,-0.945433260070538,-0.0345975493940917,0.270658112668895,0.457309506671146,-0.22652988649113
0.560713056571461,-0.413275691953986,0.286494927294102,-0.0345975493940917,-1.02248620341583,0.457309506671146,NA
0.12518023272706,-0.413275691953986,0.286494927294102,-0.0345975493940917,0.270658112668895,-0.672513980398744,-0.22652988649113
1.1649985049979,0.697402730172351,0.286494927294102,-0.0345975493940917,0.270658112668895,-0.672513980398744,-0.22652988649113
-0.177156645588388,-0.413275691953986,-0.945433260070538,-0.0345975493940917,0.270658112668895,0.457309506671146,-0.22652988649113
0.834508035579287,1.80808115229869,1.51842311465874,1.45309707455185,1.56380242875362,1.58713299374104,-0.22652988649113
0.462776623788442,0.697402730172351,1.51842311465874,1.45309707455185,0.270658112668895,-0.672513980398744,-0.22652988649113
0.288474804052032,-0.413275691953986,0.286494927294102,-0.0345975493940917,-2.31563051950055,-1.80233746746863,-0.22652988649113
0.834060048943535,-0.413275691953986,-0.945433260070538,-0.0345975493940917,0.270658112668895,0.457309506671146,-0.22652988649113
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
2.09653491169393,-1.52395411408032,-0.945433260070538,-1.52229217334003,0.270658112668895,-0.672513980398744,-0.22652988649113
