"PROFICIENCIA_MT_SAEB","TX_RESP_Q21c_num","TX_RESP_Q22a_num","TX_RESP_Q22d_num","TX_RESP_Q22f_num","TX_RESP_Q23c_num"
0.123760454706318,1.21368229485468,1.02899151085505,1.28041738925324,1.40732464621584,0.089308856137821
-1.03192172401667,0.316612772570786,-0.137198868114007,1.28041738925324,-0.767631625208642,0.089308856137821
0.797479539883371,-1.477526271997,-0.137198868114007,0.0711342994029576,-0.767631625208642,0.089308856137821
1.51431746040279,1.21368229485468,-0.137198868114007,-1.13814879044733,-1.85510976092088,-2.9471922525481
-0.153324005650402,-1.477526271997,-0.137198868114007,0.0711342994029576,0.3198465105036,0.089308856137821
-1.06511878907636,-1.477526271997,1.02899151085505,1.28041738925324,0.3198465105036,0.089308856137821
-0.249383699069883,0.316612772570786,1.02899151085505,-1.13814879044733,1.40732464621584,0.089308856137821
-0.56589447415326,0.316612772570786,-0.137198868114007,-1.13814879044733,-0.767631625208642,0.089308856137821
-1.24558201709538,-0.580456749713107,1.02899151085505,1.28041738925324,1.40732464621584,1.60755941048078
-0.911413860703298,-0.580456749713107,1.02899151085505,0.0711342994029576,0.3198465105036,0.089308856137821
0.361049468114656,1.21368229485468,-0.137198868114007,0.0711342994029576,0.3198465105036,0.089308856137821
0.941318257765918,-0.580456749713107,-1.30338924708307,0.0711342994029576,-0.767631625208642,0.089308856137821
NA,NA,NA,NA,NA,NA
0.869609816952579,1.21368229485468,1.02899151085505,1.28041738925324,1.40732464621584,1.60755941048078
-1.5116886631529,NA,NA,NA,NA,NA
0.346300752841271,-0.580456749713107,-0.137198868114007,0.0711342994029576,0.3198465105036,0.089308856137821
-0.183361556930253,0.316612772570786,-2.46957962605213,-1.13814879044733,-0.767631625208642,0.089308856137821
1.9638530391815,1.21368229485468,-1.30338924708307,-1.13814879044733,-0.767631625208642,-1.42894169820514
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,-0.580456749713107,-0.137198868114007,-1.13814879044733,-0.767631625208642,0.089308856137821
