"PROFICIENCIA_LP_SAEB","TX_RESP_Q10d_num","TX_RESP_Q21c_num","TX_RESP_Q23c_num","TX_RESP_Q23f_num"
0.749295449471408,-1.00946606635906,1.21368229485468,0.089308856137821,1.84998916025152
-0.124553657614662,-1.00946606635906,0.316612772570786,0.089308856137821,-1.29499241217606
0.468977217306837,0.605679639815436,-1.477526271997,0.089308856137821,0.277498374037728
1.08606954935745,0.605679639815436,1.21368229485468,-2.9471922525481,0.277498374037728
0.256218420093867,NA,-1.477526271997,0.089308856137821,-1.29499241217606
-0.750949215762131,0.605679639815436,-1.477526271997,0.089308856137821,0.277498374037728
-0.2952734600646,0.605679639815436,0.316612772570786,0.089308856137821,0.277498374037728
-0.48751044135618,0.605679639815436,0.316612772570786,0.089308856137821,0.277498374037728
-0.882961072024349,0.605679639815436,-0.580456749713107,1.60755941048078,0.277498374037728
-1.72129655720636,0.605679639815436,-0.580456749713107,0.089308856137821,0.277498374037728
0.327699816004183,0.605679639815436,1.21368229485468,0.089308856137821,0.277498374037728
0.0833869669232019,-2.62461177253356,-0.580456749713107,0.089308856137821,-1.29499241217606
NA,NA,NA,NA,NA
0.372570252441595,-1.00946606635906,1.21368229485468,1.60755941048078,1.84998916025152
-1.28611087464916,NA,NA,NA,NA
0.716186901070339,-1.00946606635906,-0.580456749713107,0.089308856137821,0.277498374037728
-0.958673723066161,0.605679639815436,0.316612772570786,0.089308856137821,-1.29499241217606
2.44692442907474,0.605679639815436,1.21368229485468,-1.42894169820514,0.277498374037728
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,0.605679639815436,-0.580456749713107,0.089308856137821,-1.29499241217606
