"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10f_num","TX_RESP_Q22a_num","TX_RESP_Q22c_num","TX_RESP_Q22e_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.84170416822514,-1.29099444873581,-0.963142660661774,-0.720749970156447,-1.65431025634324,-1.46095426067302,0.793328828021918,1.35680105059994,-1.68549965615811,-1.26491106406735,1.55699788832305,1.68549965615811
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.119283870531995,-1.29099444873581,-0.963142660661774,0.270281238808668,-0.583874208121142,1.21746188389419,0.793328828021918,1.35680105059994,0.16854996561581,0.316227766016838,-0.583874208121143,-0.16854996561581
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.07871155411844,1.29099444873581,1.15577119279413,1.26131244777378,0.486561840100952,1.21746188389419,-0.661107356684931,-0.301511344577763,0.16854996561581,0.316227766016838,-0.583874208121143,-0.16854996561581
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.0522344616331735,1.29099444873581,0.0963142660661774,1.26131244777378,1.55699788832305,1.21746188389419,0.793328828021918,-0.301511344577763,-1.68549965615811,-1.26491106406735,-0.583874208121143,-0.16854996561581
-0.487959358833467,0,-0.963142660661774,1.26131244777378,-1.65431025634324,-0.56814887915062,0.793328828021918,1.35680105059994,2.02259958738973,1.89736659610103,-0.583874208121143,-0.16854996561581
-0.817587999585658,1.29099444873581,1.15577119279413,-0.720749970156447,0.486561840100952,0.324656502371783,-0.661107356684931,-0.301511344577763,0.16854996561581,0.316227766016838,-0.583874208121143,-0.16854996561581
0.484913232114649,0,0.0963142660661774,-0.720749970156447,0.486561840100952,0.324656502371783,-0.661107356684931,-0.301511344577763,0.16854996561581,0.316227766016838,-0.583874208121143,-2.02259958738973
-1.0401155786217,-1.29099444873581,1.15577119279413,0.270281238808668,0.486561840100952,0.324656502371783,-0.661107356684931,-0.301511344577763,0.16854996561581,0.316227766016838,-0.583874208121143,-0.16854996561581
-0.857583689610285,0,-0.963142660661774,-1.71178117912156,0.486561840100952,-1.46095426067302,-2.11554354139178,-1.95982373975546,0.16854996561581,NA,-0.583874208121143,-0.16854996561581
0.358593642857859,0,1.15577119279413,0.270281238808668,0.486561840100952,-0.56814887915062,0.793328828021918,-0.301511344577763,0.16854996561581,-1.26491106406735,1.55699788832305,-0.16854996561581
1.52969772867309,0,-0.963142660661774,-0.720749970156447,-0.583874208121142,-0.56814887915062,0.793328828021918,-0.301511344577763,0.16854996561581,0.316227766016838,1.55699788832305,1.68549965615811
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
