"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10c_num","TX_RESP_Q10e_num","TX_RESP_Q21a_num","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q23b_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num"
0.541465187910625,0,0.314870142843594,0.229415733870562,0.62622429108515,1.0823286856966,0.666828774065213,0.123421938529559,-0.831550714410285,0.164268460101527,0.086922698736035,0.133490473438938,0.97182531580755
0.630737935317612,0,0.314870142843594,0.229415733870562,1.6908055859299,-1.20966147224914,0.666828774065213,0.123421938529559,-0.831550714410285,0.164268460101527,0.086922698736035,-1.0679237875115,0.97182531580755
-0.522977242505437,-1.45773797371132,0.314870142843594,0.229415733870562,-0.438357003759605,-0.0636663932762705,0.666828774065213,1.23421938529559,1.52450964308552,1.64268460101527,1.65153127598467,1.33490473438938,0.97182531580755
0.517632053002643,1.45773797371132,0.314870142843594,0.229415733870562,-1.50293829860436,1.0823286856966,0.666828774065213,-0.987375508236473,-0.831550714410285,-1.31414768081222,-1.4776858785126,-1.0679237875115,-0.97182531580755
-1.39334252275385,0,0.314870142843594,0.229415733870562,-1.50293829860436,1.0823286856966,-1.5155199410573,1.23421938529559,NA,1.64268460101527,1.65153127598467,1.33490473438938,0.97182531580755
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.6617220574242,-1.45773797371132,0.314870142843594,0.229415733870562,-0.438357003759605,-1.20966147224914,0.666828774065213,0.123421938529559,-0.831550714410285,0.164268460101527,-1.4776858785126,-1.0679237875115,-0.97182531580755
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.22125541419086,0,0.314870142843594,0.229415733870562,-0.438357003759605,-1.20966147224914,0.666828774065213,1.23421938529559,-0.831550714410285,0.164268460101527,0.086922698736035,1.33490473438938,0.97182531580755
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.30626246152264,0,0.314870142843594,0.229415733870562,-0.438357003759605,-1.20966147224914,-0.424345583496044,1.23421938529559,0.346479464337618,0.164268460101527,0.086922698736035,0.133490473438938,-0.97182531580755
0.635537927552416,0,0.314870142843594,0.229415733870562,0.62622429108515,1.0823286856966,-0.424345583496044,-0.987375508236473,1.52450964308552,0.164268460101527,0.086922698736035,0.133490473438938,-0.97182531580755
0.871879248281578,0,0.314870142843594,0.229415733870562,0.62622429108515,1.0823286856966,0.666828774065213,0.123421938529559,-0.831550714410285,-1.31414768081222,-1.4776858785126,-1.0679237875115,-0.97182531580755
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.831521299560192,1.45773797371132,0.314870142843594,0.229415733870562,1.6908055859299,-0.0636663932762705,-0.424345583496044,-0.987375508236473,-0.831550714410285,0.164268460101527,1.65153127598467,-1.0679237875115,0.97182531580755
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.621021134834365,1.45773797371132,0.314870142843594,0.229415733870562,-0.438357003759605,-1.20966147224914,0.666828774065213,0.123421938529559,0.346479464337618,0.164268460101527,-1.4776858785126,-1.0679237875115,0.97182531580755
-0.457092873986128,-1.45773797371132,-1.67930742849917,0.229415733870562,-1.50293829860436,-1.20966147224914,0.666828774065213,1.23421938529559,1.52450964308552,1.64268460101527,0.086922698736035,0.133490473438938,0.97182531580755
0.830607295494472,1.45773797371132,0.314870142843594,0.229415733870562,0.62622429108515,1.0823286856966,-0.424345583496044,0.123421938529559,0.346479464337618,0.164268460101527,0.086922698736035,0.133490473438938,-0.97182531580755
1.54148943615719,0,0.314870142843594,0.229415733870562,-0.438357003759605,1.0823286856966,0.666828774065213,-0.987375508236473,-0.831550714410285,-1.31414768081222,0.086922698736035,-1.0679237875115,-0.97182531580755
-0.26023033747629,NA,0.314870142843594,0.229415733870562,NA,-0.0636663932762705,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.256197746065257,0,0.314870142843594,0.229415733870562,0.62622429108515,-0.0636663932762705,-1.5155199410573,-0.987375508236473,-0.831550714410285,-1.31414768081222,0.086922698736035,0.133490473438938,-0.97182531580755
-2.04665875809748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.38682569428932,-1.45773797371132,-3.67348499984193,-4.12948320967011,NA,NA,-2.60669429861856,-2.0981729550025,1.52450964308552,-1.31414768081222,0.086922698736035,1.33490473438938,0.97182531580755
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.654833983221443,0,0.314870142843594,0.229415733870562,0.62622429108515,-0.0636663932762705,0.666828774065213,0.123421938529559,0.346479464337618,0.164268460101527,0.086922698736035,1.33490473438938,-0.97182531580755
