"PROFICIENCIA_LP_SAEB","TX_RESP_Q21e_num","TX_RESP_Q23d_num"
1.20180859699996,1.19316642104584,0.464485583222015
NA,NA,NA
NA,NA,NA
NA,NA,NA
0.268331417212495,1.19316642104584,-0.877361657197139
1.02493232518555,1.19316642104584,0.464485583222015
0.376981037021518,-0.548211598858899,-0.877361657197139
NA,NA,NA
0.0159319402100177,1.19316642104584,-0.877361657197139
0.906621748334062,-0.548211598858899,0.464485583222015
0.323492233672087,1.19316642104584,0.464485583222015
-0.743617509363723,0.32247741109347,-2.21920889761629
-0.115073328480823,1.19316642104584,-0.877361657197139
-1.43054973188389,0.32247741109347,-0.877361657197139
1.33178679842866,1.19316642104584,0.464485583222015
NA,NA,NA
2.24642517162075,0.32247741109347,0.464485583222015
NA,NA,NA
0.814969772542655,0.32247741109347,-0.877361657197139
NA,NA,NA
NA,NA,NA
NA,NA,NA
0.754590900425789,-0.548211598858899,1.80633282364117
NA,NA,NA
-1.26081908633757,-1.41890060881127,-0.877361657197139
-0.666823871957398,NA,0.464485583222015
-1.07972989280062,-1.41890060881127,-2.21920889761629
-1.33590782168659,-1.41890060881127,0.464485583222015
-0.226643504466731,0.32247741109347,NA
-0.211169398406346,-0.548211598858899,1.80633282364117
-0.537125546854608,0.32247741109347,0.464485583222015
-1.09345651124957,-1.41890060881127,NA
1.59850429855424,-0.548211598858899,0.464485583222015
-0.976131630942959,-0.548211598858899,0.464485583222015
0.646277149878215,1.19316642104584,0.464485583222015
0.234017289719878,-1.41890060881127,0.464485583222015
-0.947418895358598,-1.41890060881127,0.464485583222015
-1.12020395001645,0.32247741109347,0.464485583222015
NA,NA,NA
NA,NA,NA
