"PROFICIENCIA_MT_SAEB","TX_RESP_Q10f_num","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q19_num"
1.22203823132812,1.28604827044717,1.13389341902768,1.19316642104584,-0.595189895870006,-1.54212716562224,-0.340168025708305
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-1.32219266391187,-0.223660568773421,-0.850420064270761,1.19316642104584,1.61551543164716,0.685389851387663,-0.340168025708305
2.03120794755781,1.28604827044717,0.14173667737846,1.19316642104584,-0.595189895870006,-0.428368657117289,-0.340168025708305
-0.746025839907328,-1.73336940799401,0.14173667737846,-0.548211598858899,-0.595189895870006,-0.428368657117289,-0.340168025708305
NA,NA,NA,NA,NA,NA,NA
0.469824554877965,1.28604827044717,0.14173667737846,1.19316642104584,-0.595189895870006,-0.428368657117289,-0.340168025708305
0.680795512811052,1.28604827044717,-0.850420064270761,-0.548211598858899,-1.70054255962859,-1.54212716562224,-0.340168025708305
1.26557518474422,1.28604827044717,1.13389341902768,1.19316642104584,-0.595189895870006,-0.428368657117289,-0.340168025708305
0.629607829758534,1.28604827044717,1.13389341902768,0.32247741109347,-0.595189895870006,0.685389851387663,-0.340168025708305
0.246072664225192,-0.223660568773421,0.14173667737846,1.19316642104584,-0.595189895870006,-0.428368657117289,-0.340168025708305
-0.546303723585785,1.28604827044717,0.14173667737846,0.32247741109347,0.510162767888577,0.685389851387663,-0.340168025708305
0.505489669800142,-1.73336940799401,0.14173667737846,1.19316642104584,-0.595189895870006,-1.54212716562224,-0.340168025708305
NA,NA,NA,NA,NA,NA,NA
1.68291940944314,-1.73336940799401,-0.850420064270761,0.32247741109347,-0.595189895870006,-0.428368657117289,-0.340168025708305
NA,NA,NA,NA,NA,NA,NA
1.55335548931223,-0.223660568773421,1.13389341902768,0.32247741109347,-0.595189895870006,-0.428368657117289,-0.340168025708305
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
0.434604344109836,-0.223660568773421,-0.850420064270761,-0.548211598858899,1.61551543164716,0.685389851387663,-0.340168025708305
NA,NA,NA,NA,NA,NA,NA
0.750510222690467,-0.223660568773421,1.13389341902768,-1.41890060881127,0.510162767888577,0.685389851387663,-0.340168025708305
-0.836918843199981,-0.223660568773421,0.14173667737846,NA,1.61551543164716,1.79914835989262,-0.340168025708305
-0.325121088505382,-0.223660568773421,-1.84257680591998,-1.41890060881127,-1.70054255962859,-1.54212716562224,-0.340168025708305
-1.82509673830061,-0.223660568773421,-0.850420064270761,-1.41890060881127,-0.595189895870006,-0.428368657117289,-0.340168025708305
-0.838806862606248,-0.223660568773421,-0.850420064270761,0.32247741109347,NA,NA,-0.340168025708305
-0.536392330624292,-0.223660568773421,-0.850420064270761,-0.548211598858899,0.510162767888577,-0.428368657117289,-0.340168025708305
-0.203409530185371,-0.223660568773421,1.13389341902768,0.32247741109347,0.510162767888577,0.685389851387663,-0.340168025708305
-0.734461416332103,-0.223660568773421,-1.84257680591998,-1.41890060881127,NA,NA,2.8347335475692
-0.29598894558425,-0.223660568773421,0.14173667737846,-0.548211598858899,1.61551543164716,1.79914835989262,-0.340168025708305
-1.26936441233783,NA,1.13389341902768,-0.548211598858899,0.510162767888577,0.685389851387663,-0.340168025708305
-1.21169099383735,-0.223660568773421,1.13389341902768,1.19316642104584,0.510162767888577,0.685389851387663,2.8347335475692
-0.944521746054549,-1.73336940799401,-1.84257680591998,-1.41890060881127,-0.595189895870006,-0.428368657117289,2.8347335475692
0.085460797022389,-0.223660568773421,1.13389341902768,-1.41890060881127,1.61551543164716,1.79914835989262,-0.340168025708305
0.0788332772918608,1.28604827044717,0.14173667737846,0.32247741109347,-0.595189895870006,-0.428368657117289,-0.340168025708305
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
