"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10d_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q22h_num","TX_RESP_Q23d_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num"
0.0655317115154343,0.683130051063973,-0.20835271227699,0.542896714030637,0.683130051063973,0.378932373372537,0.833410849107961,-0.356753034006338,-1.18321595661992,-0.903696114115064
0.765374513792198,-1.36626010212795,1.35429262980044,0.542896714030637,0.683130051063973,-0.568398560058805,0.833410849107961,1.42701213602535,0.788810637746615,1.03279555898864
0.272085971985633,0.683130051063973,-0.20835271227699,0.542896714030637,0.683130051063973,0.378932373372537,-0.729234492969466,-2.14051820403803,0.788810637746615,-0.903696114115064
1.09070428943078,0.683130051063973,1.35429262980044,0.542896714030637,0.683130051063973,0.378932373372537,0.833410849107961,1.42701213602535,0.788810637746615,1.03279555898864
-2.0101085837292,0.683130051063973,-1.77099805435442,-0.814345071045955,-1.36626010212795,-0.568398560058805,0.833410849107961,-0.356753034006338,-1.18321595661992,-0.903696114115064
-1.23594772701311,0.683130051063973,-0.20835271227699,0.542896714030637,0.683130051063973,-0.568398560058805,0.833410849107961,1.42701213602535,0.788810637746615,1.03279555898864
-0.382503140429463,-1.36626010212795,-0.20835271227699,0.542896714030637,-1.36626010212795,-0.568398560058805,0.833410849107961,-0.356753034006338,-1.18321595661992,-0.903696114115064
-0.585074806972752,-1.36626010212795,-0.20835271227699,0.542896714030637,-1.36626010212795,-0.568398560058805,-0.729234492969466,-0.356753034006338,-1.18321595661992,-0.903696114115064
0.513729927622602,0.683130051063973,1.35429262980044,0.542896714030637,0.683130051063973,2.27359424023522,-0.729234492969466,-0.356753034006338,0.788810637746615,1.03279555898864
0.567914270684581,0.683130051063973,1.35429262980044,0.542896714030637,0.683130051063973,-0.568398560058805,0.833410849107961,-0.356753034006338,0.788810637746615,1.03279555898864
-0.635102896106181,0.683130051063973,-0.20835271227699,0.542896714030637,0.683130051063973,-0.568398560058805,-0.729234492969466,-0.356753034006338,-1.18321595661992,-0.903696114115064
0.568819409258707,0.683130051063973,-0.20835271227699,-2.17158685612255,-1.36626010212795,-0.568398560058805,-2.29187983504689,-0.356753034006338,0.788810637746615,1.03279555898864
-1.38551393726825,0.683130051063973,-1.77099805435442,0.542896714030637,-1.36626010212795,-0.568398560058805,0.833410849107961,-0.356753034006338,0.788810637746615,-0.903696114115064
1.18400655506374,-1.36626010212795,-0.20835271227699,-0.814345071045955,0.683130051063973,-0.568398560058805,-0.729234492969466,1.42701213602535,0.788810637746615,1.03279555898864
1.20608444216529,-1.36626010212795,-0.20835271227699,-2.17158685612255,0.683130051063973,2.27359424023522,-0.729234492969466,-0.356753034006338,-1.18321595661992,-0.903696114115064
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
