"PROFICIENCIA_LP_SAEB","TX_RESP_Q22a_num","TX_RESP_Q23c_num","TX_RESP_Q23f_num"
0.0573887056999796,0.838325394363317,0.274901284732202,-0.757603139337214
2.06003824606112,-0.195609258684774,0.274901284732202,1.83989333839038
-1.33726415732237,0.838325394363317,0.274901284732202,NA
-0.0580240403435799,-2.26347856478095,0.274901284732202,0.541145099526581
-0.116386009865834,0.838325394363317,-0.996517157154233,-0.757603139337214
NA,NA,NA,NA
NA,NA,NA,NA
-0.0963721066595221,-0.195609258684774,1.54631972661864,-0.757603139337214
NA,NA,NA,NA
NA,NA,NA,NA
-1.48347243007095,0.838325394363317,-0.996517157154233,0.541145099526581
0.64023441085454,-1.22954391173286,1.54631972661864,-0.757603139337214
0.132752341435688,-0.195609258684774,-0.996517157154233,0.541145099526581
1.6758588254299,-1.22954391173286,0.274901284732202,0.541145099526581
0.428293098022364,0.838325394363317,-0.996517157154233,0.541145099526581
-0.725703837460945,-0.195609258684774,-0.996517157154233,0.541145099526581
-0.118240117713686,0.838325394363317,0.274901284732202,-0.757603139337214
0.824093330373059,-0.195609258684774,0.274901284732202,0.541145099526581
0.295644780316642,-1.22954391173286,0.274901284732202,0.541145099526581
-0.378817837414449,-1.22954391173286,0.274901284732202,-0.757603139337214
-1.83827527148266,0.838325394363317,-2.26793559904067,-2.05635137820101
0.630785258522671,-0.195609258684774,1.54631972661864,0.541145099526581
-0.00657245751300626,0.838325394363317,0.274901284732202,-0.757603139337214
0.160704338443763,-0.195609258684774,0.274901284732202,0.541145099526581
1.72560797488409,-2.26347856478095,-2.26793559904067,1.83989333839038
-0.83332164776199,0.838325394363317,0.274901284732202,-0.757603139337214
1.26415973792532,-1.22954391173286,0.274901284732202,0.541145099526581
-0.0899280642927602,0.838325394363317,-0.996517157154233,-0.757603139337214
-0.339011148967528,0.838325394363317,0.274901284732202,-0.757603139337214
-0.427703690254351,-0.195609258684774,0.274901284732202,1.83989333839038
0.108368232291696,0.838325394363317,1.54631972661864,1.83989333839038
-1.62979694798697,0.838325394363317,0.274901284732202,-0.757603139337214
-1.58294096013056,NA,NA,NA
1.21287117620607,0.838325394363317,0.274901284732202,0.541145099526581
-1.69910497723306,0.838325394363317,0.274901284732202,0.541145099526581
0.200946212982363,-0.195609258684774,0.274901284732202,-0.757603139337214
1.86457271741994,0.838325394363317,0.274901284732202,-0.757603139337214
-0.0777090968289654,-0.195609258684774,0.274901284732202,0.541145099526581
-0.340336518835955,0.838325394363317,-0.996517157154233,-0.757603139337214
0.609798914833032,-0.195609258684774,1.54631972661864,0.541145099526581
0.231536213702968,0.838325394363317,0.274901284732202,-0.757603139337214
-0.944673197266064,-2.26347856478095,-2.26793559904067,-2.05635137820101
NA,NA,NA,NA
