"PROFICIENCIA_LP_SAEB","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22g_num","TX_RESP_Q23b_num"
0.0564142659400642,1.02530743625205,1.51087561000621,1.53517231284939,1.27266101073203,0.523264382697412
1.6772063723225,-0.0780125223235255,-0.595838268734842,-0.677281902727672,-1.69688134764271,-0.826206920048544
0.775106604162915,-0.0780125223235255,0.457518670635682,-0.677281902727672,-0.212110168455339,-0.826206920048544
0.27165322649876,-0.0780125223235255,-0.595838268734842,0.428945205060859,-1.69688134764271,-0.826206920048544
0.0690652677666201,1.02530743625205,1.51087561000621,0.428945205060859,1.27266101073203,-0.826206920048544
-1.02148002126856,-1.1813324808991,-1.64919520810536,-0.677281902727672,-0.212110168455339,0.523264382697412
1.10666287212353,-1.1813324808991,-0.595838268734842,0.428945205060859,1.27266101073203,-0.826206920048544
0.15929062611685,-0.0780125223235255,-0.595838268734842,0.428945205060859,1.27266101073203,0.523264382697412
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.078688194210234,1.02530743625205,1.51087561000621,1.53517231284939,1.27266101073203,1.87273568544337
-0.921260897752941,1.02530743625205,1.51087561000621,-0.677281902727672,1.27266101073203,1.87273568544337
1.01003764992779,-1.1813324808991,-0.595838268734842,-0.677281902727672,-0.212110168455339,-0.826206920048544
-1.48197243806283,1.02530743625205,-0.595838268734842,1.53517231284939,-0.212110168455339,0.523264382697412
-1.87433051367156,1.02530743625205,1.51087561000621,0.428945205060859,1.27266101073203,0.523264382697412
NA,NA,NA,NA,NA,NA
0.696074996850268,-0.0780125223235255,-0.595838268734842,-0.677281902727672,-0.212110168455339,1.87273568544337
0.0700541953471647,1.02530743625205,-0.595838268734842,1.53517231284939,-0.212110168455339,0.523264382697412
1.04740374188322,1.02530743625205,-0.595838268734842,0.428945205060859,-0.212110168455339,0.523264382697412
-0.356941391651014,1.02530743625205,1.51087561000621,0.428945205060859,1.27266101073203,0.523264382697412
0.938088316109085,-0.0780125223235255,-0.595838268734842,-0.677281902727672,-0.212110168455339,-0.826206920048544
-0.8043486321676,1.02530743625205,-0.595838268734842,1.53517231284939,1.27266101073203,0.523264382697412
2.02246287727122,-0.0780125223235255,0.457518670635682,-0.677281902727672,-0.212110168455339,-0.826206920048544
