"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21d_num","TX_RESP_Q22c_num","TX_RESP_Q23c_num","TX_RESP_Q19_num"
-1.6840567957688,-1.6204655562212,-1.15858809286222,0.974547636443111,0.31977435653558,0.208558868681619,1.84466196843155
-0.642443195934082,-0.476607516535646,-1.15858809286222,-1.04951283924643,NA,NA,1.84466196843155
0.305148842142327,0.667250523149905,0.543827063996552,0.974547636443111,-0.799435891338951,1.4251522693244,-0.52704627669473
0.630219678147493,-0.476607516535646,-0.307380514432834,0.974547636443111,-0.799435891338951,-2.22462793260394,-0.52704627669473
-1.51007612186342,0.667250523149905,0.543827063996552,0.974547636443111,0.31977435653558,1.4251522693244,-0.52704627669473
0.350077681671008,0.667250523149905,0.543827063996552,-1.04951283924643,1.43898460441011,0.208558868681619,-0.52704627669473
NA,NA,NA,NA,NA,NA,NA
-0.0750073208140216,-0.476607516535646,-0.307380514432834,0.974547636443111,1.43898460441011,1.4251522693244,1.84466196843155
NA,NA,NA,NA,NA,NA,NA
0.3605036340414,-0.476607516535646,1.39503464242594,0.974547636443111,NA,NA,-0.52704627669473
NA,NA,NA,NA,NA,NA,NA
-1.58515280970914,-0.476607516535646,-0.307380514432834,0.974547636443111,1.43898460441011,0.208558868681619,1.84466196843155
NA,NA,NA,NA,NA,NA,NA
0.136363903594143,-1.6204655562212,-1.15858809286222,0.974547636443111,0.31977435653558,0.208558868681619,-0.52704627669473
1.38950123191763,1.81110856283546,-0.307380514432834,-1.04951283924643,0.31977435653558,0.208558868681619,-0.52704627669473
-0.572089168015408,-0.476607516535646,-0.307380514432834,-0.374826014016581,0.31977435653558,0.208558868681619,1.84466196843155
-0.0522379592358052,-0.476607516535646,-0.307380514432834,0.974547636443111,-0.799435891338951,0.208558868681619,-0.52704627669473
-1.65078419665715,-0.476607516535646,-1.15858809286222,0.974547636443111,-0.799435891338951,-1.00803453196116,-0.52704627669473
-0.818052052311442,-0.476607516535646,1.39503464242594,-1.04951283924643,-1.91864613921348,0.208558868681619,-0.52704627669473
-0.345705096906489,0.667250523149905,0.543827063996552,-1.04951283924643,1.43898460441011,1.4251522693244,-0.52704627669473
-0.373576208107696,-0.476607516535646,1.39503464242594,0.974547636443111,0.31977435653558,0.208558868681619,1.84466196843155
1.56703694749712,0.667250523149905,1.39503464242594,-1.04951283924643,-0.799435891338951,-1.00803453196116,-0.52704627669473
-0.080529958951822,-0.476607516535646,-1.15858809286222,0.974547636443111,1.43898460441011,0.208558868681619,1.84466196843155
NA,NA,NA,NA,NA,NA,NA
1.09965910392125,1.81110856283546,-0.307380514432834,-1.04951283924643,0.31977435653558,1.4251522693244,-0.52704627669473
NA,NA,NA,NA,NA,NA,NA
-0.562204192829885,0.667250523149905,-0.307380514432834,0.974547636443111,0.31977435653558,1.4251522693244,1.84466196843155
NA,NA,NA,NA,NA,NA,NA
0.410214637575309,-0.476607516535646,-0.307380514432834,0.974547636443111,-0.799435891338951,-1.00803453196116,-0.52704627669473
0.243730453876965,NA,NA,NA,0.31977435653558,-1.00803453196116,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-1.86982320112596,-1.6204655562212,-1.15858809286222,0.974547636443111,1.43898460441011,0.208558868681619,-0.52704627669473
0.653477811038858,1.81110856283546,1.39503464242594,-1.04951283924643,0.31977435653558,1.4251522693244,-0.52704627669473
NA,NA,NA,NA,NA,NA,NA
-0.0389775730371733,-1.6204655562212,-1.15858809286222,0.974547636443111,-0.799435891338951,0.208558868681619,-0.52704627669473
NA,-0.476607516535646,0.543827063996552,0.974547636443111,0.31977435653558,0.208558868681619,-0.52704627669473
-1.79976472213466,NA,NA,NA,NA,NA,NA
0.522245329438767,0.667250523149905,1.39503464242594,-1.04951283924643,1.43898460441011,-1.00803453196116,-0.52704627669473
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
1.46378628235997,0.667250523149905,-0.307380514432834,-1.04951283924643,0.31977435653558,-1.00803453196116,-0.52704627669473
NA,NA,NA,NA,NA,NA,NA
0.308320604760417,-0.476607516535646,-1.15858809286222,-1.04951283924643,0.31977435653558,0.208558868681619,-0.52704627669473
0.312873017434766,0.667250523149905,1.39503464242594,-1.04951283924643,-0.799435891338951,-1.00803453196116,-0.52704627669473
0.372813623150517,-0.476607516535646,-1.15858809286222,0.974547636443111,-1.91864613921348,-1.00803453196116,-0.52704627669473
NA,NA,NA,NA,NA,NA,NA
1.31006116442326,-1.6204655562212,1.39503464242594,-0.374826014016581,-1.91864613921348,-2.22462793260394,-0.52704627669473
0.840964299400362,0.667250523149905,-1.15858809286222,-1.04951283924643,-0.799435891338951,-1.00803453196116,-0.52704627669473
1.52420940378333,1.81110856283546,0.543827063996552,-1.04951283924643,-0.799435891338951,0.208558868681619,-0.52704627669473
NA,NA,NA,NA,NA,NA,NA
-1.16445311940492,0.667250523149905,-1.15858809286222,-1.04951283924643,0.31977435653558,0.208558868681619,-0.52704627669473
1.02372604263298,0.667250523149905,1.39503464242594,-1.04951283924643,-0.799435891338951,0.208558868681619,-0.52704627669473
