"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23c_num","TX_RESP_Q23e_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.63164162166943,1.54919333848297,-2.17158685612255,-2.36038737740833,-0.0947330933431345,0.75955452531275,-2.21369656653476,-2.33861191544406,-1.44640602718608,-1.18321595661992,-1.46761806960554,-1.08012344973464,-0.640512615220348,-0.540061724867322,0.384527882536078,0.159908649721357,0.91803380637738,-0.179398740368981,-0.718243006142779,-0.277350098112614
0.619371098873019,0.258198889747161,0.542896714030637,0.393397896234721,-0.0947330933431345,0.75955452531275,-0.699062073642556,-0.0754390940465826,-0.503097748586463,-1.18321595661992,-1.46761806960554,-1.08012344973464,-0.640512615220348,-0.540061724867322,0.384527882536078,-1.03940622318882,-0.33383047504632,-0.179398740368981,1.292837411057,-0.277350098112614
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.58330085708467,1.54919333848297,0.542896714030637,0.393397896234721,-0.0947330933431345,-1.2152872405004,-0.699062073642556,-0.0754390940465826,0.440210530013156,1.18321595661992,1.2719356603248,1.08012344973464,-0.640512615220348,-0.540061724867322,0.384527882536078,1.35922352263154,0.91803380637738,-0.179398740368981,1.292837411057,-0.277350098112614
0.598756300701692,0.258198889747161,0.542896714030637,0.393397896234721,1.32626330680388,0.75955452531275,-0.699062073642556,1.05614731665215,1.38351880861277,1.18321595661992,1.2719356603248,1.08012344973464,1.44115338424578,1.08012344973464,1.4612059536371,-2.238721096099,0.91803380637738,1.16609181239838,-0.718243006142779,-0.277350098112614
-0.979605539727792,0.258198889747161,0.542896714030637,NA,-0.0947330933431345,0.75955452531275,0.815572419249648,-0.0754390940465826,1.38351880861277,1.18321595661992,NA,1.08012344973464,NA,1.08012344973464,NA,1.35922352263154,0.91803380637738,1.16609181239838,1.292837411057,-0.277350098112614
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.605622502463787,0.258198889747161,0.542896714030637,0.393397896234721,1.32626330680388,NA,NA,-0.0754390940465826,0.440210530013156,0,-0.0978412046403697,-1.08012344973464,-0.640512615220348,1.08012344973464,-0.69215018856494,0.159908649721357,-2.83755903789372,-2.87037984590369,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.272406408603865,-1.03279555898864,-0.814345071045955,0.393397896234721,-0.0947330933431345,0.75955452531275,0.815572419249648,-1.20702550474532,-0.503097748586463,-1.18321595661992,-0.0978412046403697,-1.08012344973464,-0.640512615220348,-0.540061724867322,-0.69215018856494,0.159908649721357,-0.33383047504632,-0.179398740368981,-0.718243006142779,-0.277350098112614
-0.65204652522575,0.258198889747161,0.542896714030637,0.393397896234721,-0.0947330933431345,-1.2152872405004,0.815572419249648,1.05614731665215,1.38351880861277,1.18321595661992,1.2719356603248,1.08012344973464,1.44115338424578,-0.540061724867322,0.384527882536078,0.159908649721357,-0.33383047504632,-0.179398740368981,-0.718243006142779,-0.277350098112614
0.107090251289735,-1.03279555898864,0.542896714030637,0.393397896234721,-0.0947330933431345,-1.2152872405004,0.815572419249648,1.05614731665215,-0.503097748586463,-1.18321595661992,1.2719356603248,-1.08012344973464,-0.640512615220348,-2.16024689946929,-0.69215018856494,0.159908649721357,-0.33383047504632,-0.179398740368981,-0.718243006142779,-0.277350098112614
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.65327748709957,1.54919333848297,-2.17158685612255,-2.36038737740833,-0.0947330933431345,-1.2152872405004,0.815572419249648,-0.0754390940465826,-1.44640602718608,0,-0.0978412046403697,0,-0.640512615220348,-0.540061724867322,0.384527882536078,-1.03940622318882,-0.33383047504632,-0.179398740368981,1.292837411057,3.32820117735137
-1.72468962839843,-1.03279555898864,0.542896714030637,0.393397896234721,-1.51572949349015,-1.2152872405004,0.815572419249648,1.05614731665215,0.440210530013156,-1.18321595661992,-1.46761806960554,1.08012344973464,-0.640512615220348,1.08012344973464,-1.76882825966596,0.159908649721357,0.91803380637738,1.16609181239838,1.292837411057,-0.277350098112614
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.694460101540771,-1.03279555898864,0.542896714030637,0.393397896234721,-1.51572949349015,0.75955452531275,0.815572419249648,-0.0754390940465826,0.440210530013156,0,-0.0978412046403697,0,1.44115338424578,1.08012344973464,-1.76882825966596,0.159908649721357,-0.33383047504632,-0.179398740368981,-0.718243006142779,-0.277350098112614
1.45951685518037,0.258198889747161,0.542896714030637,0.393397896234721,1.32626330680388,0.75955452531275,-0.699062073642556,-0.0754390940465826,0.440210530013156,0,-0.0978412046403697,0,-0.640512615220348,-0.540061724867322,0.384527882536078,-1.03940622318882,-0.33383047504632,-0.179398740368981,-0.718243006142779,-0.277350098112614
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.150272136540003,-1.03279555898864,0.542896714030637,0.393397896234721,1.32626330680388,NA,NA,-1.20702550474532,-0.503097748586463,0,-0.0978412046403697,-1.08012344973464,NA,-0.540061724867322,0.384527882536078,0.159908649721357,-0.33383047504632,-0.179398740368981,-0.718243006142779,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.463852010444056,-1.03279555898864,-0.814345071045955,0.393397896234721,-1.51572949349015,0.75955452531275,-0.699062073642556,1.05614731665215,-1.44640602718608,1.18321595661992,-0.0978412046403697,1.08012344973464,1.44115338424578,1.08012344973464,1.4612059536371,1.35922352263154,0.91803380637738,1.16609181239838,-0.718243006142779,-0.277350098112614
