"PROFICIENCIA_MT_SAEB","TX_RESP_Q21b_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22g_num","TX_RESP_Q23b_num","TX_RESP_Q23g_num","TX_RESP_Q23i_num"
1.07542575921246,-0.665536116930045,0.868990178736843,0.552660629821788,-1.14333482611431,0.842672189869051,-1.10404183891113,-0.942663240561131,-0.58169796893434
1.45324621371337,-0.665536116930045,0.868990178736843,0.552660629821788,-1.14333482611431,0.842672189869051,-1.10404183891113,-0.942663240561131,-0.58169796893434
2.36288337434024,-0.665536116930045,0.17734493443609,0.552660629821788,-1.14333482611431,0.842672189869051,-1.10404183891113,-0.942663240561131,-3.73948694314933
0.0145347385214232,-0.665536116930045,0.868990178736843,0.552660629821788,1.33389063046669,0.842672189869051,0.509557771805139,0.21285944141703,-0.58169796893434
0.923065407908361,0.229495212734498,-1.20594555416541,0.552660629821788,-1.14333482611431,-0.438189538731906,-1.10404183891113,-0.942663240561131,-0.58169796893434
0.779253216544385,0.229495212734498,0.17734493443609,0.552660629821788,0.0952779021761923,0.842672189869051,-1.10404183891113,0.21285944141703,0.997196518173155
0.496158853573277,-0.665536116930045,-1.20594555416541,-0.427055941225927,1.33389063046669,0.842672189869051,0.509557771805139,0.21285944141703,-0.58169796893434
-1.27977368194716,1.12452654239904,0.868990178736843,-1.40677251227364,0.0952779021761923,0.842672189869051,0.509557771805139,0.21285944141703,0.997196518173155
1.98495251312082,1.12452654239904,0.868990178736843,0.552660629821788,-1.14333482611431,-0.438189538731906,0.509557771805139,-0.942663240561131,-0.58169796893434
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.128043025376657,0.229495212734498,0.868990178736843,0.552660629821788,0.0952779021761923,0.842672189869051,0.509557771805139,0.21285944141703,0.997196518173155
0.24105363743533,-0.665536116930045,0.868990178736843,0.552660629821788,-1.14333482611431,-0.438189538731906,-1.10404183891113,-0.942663240561131,-0.58169796893434
-0.233832547938951,-0.665536116930045,0.868990178736843,0.552660629821788,0.0952779021761923,0.842672189869051,0.509557771805139,1.36838212339519,0.997196518173155
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.948460065630116,-0.665536116930045,-1.20594555416541,0.552660629821788,-1.14333482611431,-0.438189538731906,0.509557771805139,0.21285944141703,-0.58169796893434
-0.367657655939933,-0.665536116930045,0.868990178736843,-0.427055941225927,-1.14333482611431,0.842672189869051,0.509557771805139,0.21285944141703,-0.58169796893434
-0.515801633245366,-0.665536116930045,-1.20594555416541,-0.427055941225927,0.0952779021761923,-0.438189538731906,0.509557771805139,0.21285944141703,-0.58169796893434
-1.55757783708472,-0.665536116930045,-1.20594555416541,-2.38648908332136,-1.14333482611431,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.18211583079709,-0.665536116930045,-1.20594555416541,0.552660629821788,1.33389063046669,-1.71905126733286,0.509557771805139,0.21285944141703,0.997196518173155
0.127201439243024,1.12452654239904,0.868990178736843,0.552660629821788,0.0952779021761923,-1.71905126733286,-1.10404183891113,-0.942663240561131,-0.58169796893434
-0.0243660665793208,-0.665536116930045,0.868990178736843,0.552660629821788,1.33389063046669,0.842672189869051,0.509557771805139,0.21285944141703,0.997196518173155
0.949717284505911,2.01955787206359,0.868990178736843,0.552660629821788,-1.14333482611431,0.842672189869051,0.509557771805139,1.36838212339519,0.997196518173155
0.134961781370625,-0.665536116930045,0.868990178736843,0.552660629821788,0.0952779021761923,-0.438189538731906,-1.10404183891113,-2.09818592253929,0.997196518173155
-0.139975816732007,-0.665536116930045,-1.20594555416541,0.552660629821788,1.33389063046669,-0.438189538731906,0.509557771805139,1.36838212339519,0.997196518173155
-0.995278035737551,-0.665536116930045,0.868990178736843,0.552660629821788,0.0952779021761923,-1.71905126733286,0.509557771805139,1.36838212339519,-0.58169796893434
-1.23284155681424,-0.665536116930045,-0.514300309864662,-2.38648908332136,1.33389063046669,-0.438189538731906,0.509557771805139,0.21285944141703,0.997196518173155
-1.71781894768348,0.229495212734498,-1.20594555416541,0.552660629821788,0.0952779021761923,-1.71905126733286,-1.10404183891113,0.21285944141703,0.997196518173155
-0.91481436445811,-0.665536116930045,-1.20594555416541,0.552660629821788,0.0952779021761923,-0.438189538731906,-1.10404183891113,-2.09818592253929,0.997196518173155
0.632915721194527,-0.665536116930045,-1.20594555416541,0.552660629821788,-1.14333482611431,-0.438189538731906,0.509557771805139,0.21285944141703,0.997196518173155
-1.81499759910998,-0.665536116930045,-1.20594555416541,0.552660629821788,1.33389063046669,0.842672189869051,0.509557771805139,0.21285944141703,-0.58169796893434
0.008795407199883,-0.665536116930045,0.868990178736843,-1.40677251227364,1.33389063046669,-0.438189538731906,0.509557771805139,0.21285944141703,-0.58169796893434
