"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q21a_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22h_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q19_num"
-0.893889824288325,0.408248290463863,-0.58554004376912,0.408248290463863,-1.29099444873581,-1.29099444873581,-1.29099444873581,-1.61374306091976,1.21987509118567,-1.58113883008419,0.207019667802706,0.997965409896352,-1.56823135840855,-1.29099444873581,0.912870929175277,1.43019388386839,0.975900072948533,0.221403721385024,-1.18661113133642,0.169515875905202,0.997965409896352,1.4638501094228
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.07224453328785,0.408248290463863,1.4638501094228,0.408248290463863,0.645497224367903,0.645497224367903,0.645497224367903,0.322748612183952,1.21987509118567,0.790569415042095,0.207019667802706,-0.712832435640251,0.997965409896352,-0.322748612183952,0,-0.476731294622796,-1.21987509118567,-1.10701860692512,0.847579379526013,0.169515875905202,-1.56823135840855,-0.58554004376912
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.06216581626718,-2.04124145231931,1.4638501094228,0.408248290463863,0.645497224367903,0.645497224367903,0.645497224367903,0.322748612183952,-0.975900072948533,0.790569415042095,0.207019667802706,0.997965409896352,0.997965409896352,1.61374306091976,0.912870929175277,0.476731294622796,0.975900072948533,0.221403721385024,0.847579379526013,1.18661113133642,0.997965409896352,-0.58554004376912
-0.0482495138587743,0.408248290463863,-0.58554004376912,0.408248290463863,0.645497224367903,0.645497224367903,0.645497224367903,1.29099444873581,-0.243975018237133,0.790569415042095,-1.24211800681624,0.14256648712805,0.14256648712805,-0.322748612183952,0,-0.476731294622796,0.243975018237133,1.54982604969517,-1.18661113133642,-1.86467463495723,0.14256648712805,-0.58554004376912
-0.905157380160456,NA,-0.58554004376912,NA,NA,NA,NA,NA,NA,NA,1.65615734242165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4638501094228
-0.866627562223081,0.408248290463863,-0.58554004376912,-2.04124145231932,-1.29099444873581,-1.29099444873581,-1.29099444873581,-0.645497224367903,-0.243975018237133,-0.790569415042095,0.207019667802706,0.14256648712805,0.14256648712805,0.645497224367903,0,0.476731294622796,0.243975018237133,0.221403721385024,-0.169515875905202,0.169515875905202,0.14256648712805,-0.58554004376912
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.57951393097561,0.408248290463863,-0.58554004376912,0.408248290463863,0.645497224367903,0.645497224367903,0.645497224367903,0.322748612183952,-0.975900072948533,0,-1.24211800681624,-1.56823135840855,-0.712832435640251,-0.322748612183952,-1.82574185835055,-1.43019388386839,-1.21987509118567,-1.10701860692512,0.847579379526013,0.169515875905202,-0.712832435640251,-0.58554004376912
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
