"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22e_num","TX_RESP_Q22h_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23f_num","TX_RESP_Q19_num"
-0.934233684836386,0.408248290463863,-0.58554004376912,0.408248290463863,-1.29099444873581,-1.29099444873581,NA,-1.29099444873581,-1.61374306091976,1.21987509118567,-1.58113883008419,0.207019667802706,0.997965409896352,-1.29099444873581,0.912870929175277,1.43019388386839,0.975900072948533,-1.18661113133642,1.4638501094228
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.415900941986193,0.408248290463863,1.4638501094228,0.408248290463863,0.645497224367903,0.645497224367903,-1.43427433120127,0.645497224367903,0.322748612183952,1.21987509118567,0.790569415042095,0.207019667802706,-0.712832435640251,-0.322748612183952,0,-0.476731294622796,-1.21987509118567,0.847579379526013,-0.58554004376912
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.500923473425479,-2.04124145231931,1.4638501094228,0.408248290463863,0.645497224367903,0.645497224367903,0.956182887467515,0.645497224367903,0.322748612183952,-0.975900072948533,0.790569415042095,0.207019667802706,0.997965409896352,1.61374306091976,0.912870929175277,0.476731294622796,0.975900072948533,0.847579379526013,-0.58554004376912
0.0141916429928194,0.408248290463863,-0.58554004376912,0.408248290463863,0.645497224367903,0.645497224367903,0.956182887467515,0.645497224367903,1.29099444873581,-0.243975018237133,0.790569415042095,-1.24211800681624,0.14256648712805,-0.322748612183952,0,-0.476731294622796,0.243975018237133,-1.18661113133642,-0.58554004376912
-0.677402308281559,NA,-0.58554004376912,NA,NA,NA,NA,NA,NA,NA,NA,1.65615734242165,NA,NA,NA,NA,NA,NA,1.4638501094228
-0.488884334710497,0.408248290463863,-0.58554004376912,-2.04124145231932,-1.29099444873581,-1.29099444873581,-0.239045721866879,-1.29099444873581,-0.645497224367903,-0.243975018237133,-0.790569415042095,0.207019667802706,0.14256648712805,0.645497224367903,0,0.476731294622796,0.243975018237133,-0.169515875905202,-0.58554004376912
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.00130615339633,0.408248290463863,-0.58554004376912,0.408248290463863,0.645497224367903,0.645497224367903,-0.239045721866879,0.645497224367903,0.322748612183952,-0.975900072948533,0,-1.24211800681624,-1.56823135840855,-0.322748612183952,-1.82574185835055,-1.43019388386839,-1.21987509118567,0.847579379526013,-0.58554004376912
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
