"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21d_num","TX_RESP_Q22d_num"
-2.53054440292211,-0.350311365414165,0.762167133783188,-0.81182272539039
-0.0494916735472022,0.573236779768634,0.762167133783188,1.54246317824174
1.08657273334071,0.573236779768634,-1.30997476118985,-0.81182272539039
0.769446198137054,1.49678492495143,-1.30997476118985,0.365320226425675
0.490034012007295,0.573236779768634,0.762167133783188,0.365320226425675
0.207350618960353,1.49678492495143,-1.30997476118985,-0.81182272539039
0.955141820853788,0.573236779768634,0.762167133783188,0.365320226425675
0.542335819253391,-0.350311365414165,-1.30997476118985,-0.81182272539039
-0.318945211910865,1.49678492495143,-0.61926079619884,-0.81182272539039
-0.173116353076185,-0.350311365414165,0.762167133783188,1.54246317824174
0.568422299861263,-0.350311365414165,0.762167133783188,0.365320226425675
-1.40319666298694,0.573236779768634,0.762167133783188,-0.81182272539039
1.22946762379382,0.573236779768634,-1.30997476118985,1.54246317824174
NA,NA,NA,NA
1.50607656188402,0.573236779768634,-1.30997476118985,-0.81182272539039
0.620322402567775,0.573236779768634,0.762167133783188,1.54246317824174
0.525302298380287,1.49678492495143,-1.30997476118985,0.365320226425675
0.156555122058977,-0.350311365414165,-1.30997476118985,1.54246317824174
0.52801363636616,-0.350311365414165,0.762167133783188,1.54246317824174
-1.76318456185728,0.573236779768634,-1.30997476118985,-0.81182272539039
0.720791732609684,1.49678492495143,-1.30997476118985,0.365320226425675
NA,NA,NA,NA
-2.29232530551268,NA,NA,NA
NA,NA,NA,NA
0.110438629286193,-1.27385951059696,0.762167133783188,0.365320226425675
-0.479658031266792,-0.350311365414165,0.762167133783188,0.365320226425675
NA,NA,NA,NA
0.948930936642435,-1.27385951059696,0.762167133783188,-0.81182272539039
0.213263074924436,-1.27385951059696,0.762167133783188,-0.81182272539039
-0.749636411287799,-1.27385951059696,0.762167133783188,-1.98896567720645
-0.626571635081166,-1.27385951059696,0.762167133783188,-0.81182272539039
-0.457585518056706,-1.27385951059696,0.762167133783188,-0.81182272539039
0.493528829464812,-1.27385951059696,0.762167133783188,0.365320226425675
-0.82773858288672,-1.27385951059696,0.762167133783188,-0.81182272539039
NA,NA,NA,NA
