"PROFICIENCIA_MT_SAEB","TX_RESP_Q10e_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23g_num","TX_RESP_Q19_num"
-0.341011472374344,-1.20075070385822,0.08345761876158,0.627895591291433,-1.4543050934012,-1.43065556184593,-1.64170252048762,-1.86393795655391,-1.28041738925324,-1.67687505472675,-2.35571423715773,-1.48585318912217,-0.449088713139071,-0.242535625036333,-0.333848930444794,0.0786889475364631,-0.356753034006338
-1.50762959498857,0.50031279327426,1.33532190018528,-0.717594961475924,1.01801356538084,1.12946491724678,1.01629203649234,0.976348453432999,1.13814879044733,0.914659120760047,0.848057125376782,0.919813878980392,2.09574732798234,1.8190171877725,1.55796167540904,1.41640105565634,-0.356753034006338
-0.71594659850619,-1.20075070385822,NA,NA,1.01801356538084,-0.150595322299571,1.01629203649234,0.976348453432999,1.13814879044733,0.914659120760047,0.848057125376782,0.919813878980392,2.09574732798234,1.8190171877725,-0.333848930444794,0.0786889475364631,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.27139491849987,0.50031279327426,0.08345761876158,0.627895591291433,-1.4543050934012,-1.43065556184593,-0.312705241997642,-0.443794751560454,-1.28041738925324,-1.67687505472675,-0.753828555890473,-1.48585318912217,-0.449088713139071,-2.30408843784516,-0.333848930444794,-2.59673526870329,3.21077730605704
0.542238859019933,0.50031279327426,0.08345761876158,-0.717594961475924,-1.4543050934012,-1.43065556184593,-0.312705241997642,-0.443794751560454,-0.0711342994029576,-0.381107966983353,-0.753828555890473,-0.28301965507089,-0.449088713139071,-0.242535625036333,-2.22565953629863,-1.25902316058341,-0.356753034006338
-1.55720848537552,-2.90181420099071,-1.16840666266212,-0.717594961475924,1.01801356538084,-0.150595322299571,1.01629203649234,0.976348453432999,1.13814879044733,-0.381107966983353,0.848057125376782,0.919813878980392,2.09574732798234,-0.242535625036333,1.55796167540904,1.41640105565634,-0.356753034006338
1.13071307084069,0.50031279327426,1.33532190018528,0.627895591291433,1.01801356538084,1.12946491724678,-1.64170252048762,-1.86393795655391,-1.28041738925324,-1.67687505472675,-0.753828555890473,-1.48585318912217,-0.449088713139071,-0.242535625036333,-0.333848930444794,0.0786889475364631,1.42701213602535
0.792629563170842,0.50031279327426,0.08345761876158,0.627895591291433,-0.218145764010179,-0.150595322299571,-0.312705241997642,-0.443794751560454,-0.0711342994029576,-0.381107966983353,-0.753828555890473,-0.28301965507089,-0.449088713139071,-0.242535625036333,-0.333848930444794,0.0786889475364631,-0.356753034006338
