"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22g_num"
-0.315079581883158,0.687215127193266,-0.285527764705415,0.519391414889065,1.07158297394337,1.08402730933001,0.808628274386786
1.57755231077429,-1.88984159978148,-1.50921818487148,-2.07756565955626,-1.00244858852767,-0.892728372389424,-1.69811937621225
0.104497012982674,-0.601313236294108,0.938162655460648,0.519391414889065,0.0345671927078506,-1.88110621324914,-1.69811937621225
NA,NA,NA,NA,NA,NA,NA
-0.937650527008375,0.687215127193266,0.938162655460648,0.519391414889065,NA,1.08402730933001,0.808628274386786
NA,NA,NA,NA,NA,NA,NA
0.100456359557967,-0.601313236294108,-0.285527764705415,0.519391414889065,1.07158297394337,1.08402730933001,0.808628274386786
NA,NA,NA,NA,NA,NA,NA
2.11356229166592,0.687215127193266,0.938162655460648,0.519391414889065,0.0345671927078506,-0.892728372389424,-0.444745550912732
-1.71164284372857,0.687215127193266,0.938162655460648,0.519391414889065,0.0345671927078506,1.08402730933001,0.808628274386786
-0.792691191287895,0.687215127193266,0.938162655460648,0.519391414889065,1.07158297394337,1.08402730933001,0.808628274386786
NA,NA,NA,NA,NA,NA,NA
-0.852056347780452,0.687215127193266,-0.285527764705415,0.519391414889065,1.07158297394337,1.08402730933001,0.808628274386786
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
1.44281278847225,0.687215127193266,0.938162655460648,0.519391414889065,-1.00244858852767,-0.892728372389424,0.808628274386786
1.76843729701379,0.687215127193266,-0.285527764705415,0.519391414889065,1.07158297394337,1.08402730933001,-0.444745550912732
NA,NA,NA,NA,NA,NA,NA
-0.516515010721392,0.687215127193266,0.938162655460648,0.519391414889065,1.07158297394337,1.08402730933001,0.808628274386786
0.355832120577066,-0.601313236294108,-0.285527764705415,-0.779087122333598,-1.00244858852767,-0.892728372389424,-1.69811937621225
-0.640088066112784,0.687215127193266,0.938162655460648,0.519391414889065,0.0345671927078506,1.08402730933001,0.808628274386786
-0.0233894947108056,0.687215127193266,-0.285527764705415,0.519391414889065,0.0345671927078506,0.0956494684702953,-0.444745550912732
-0.767324607087862,0.687215127193266,0.938162655460648,0.519391414889065,0.0345671927078506,0.0956494684702953,-0.444745550912732
0.264645879269202,-0.601313236294108,-1.50921818487148,0.519391414889065,-1.00244858852767,-0.892728372389424,0.808628274386786
-1.22632835494087,NA,NA,NA,1.07158297394337,-0.892728372389424,0.808628274386786
-1.33232192047206,0.687215127193266,0.938162655460648,0.519391414889065,0.0345671927078506,0.0956494684702953,0.808628274386786
-0.525131883308802,0.687215127193266,-0.285527764705415,0.519391414889065,1.07158297394337,0.0956494684702953,-1.69811937621225
-0.930981057818635,0.687215127193266,-1.50921818487148,0.519391414889065,-1.00244858852767,-0.892728372389424,0.808628274386786
NA,NA,NA,NA,NA,NA,NA
-0.169831072154796,-0.601313236294108,0.938162655460648,-0.779087122333598,-1.00244858852767,-0.892728372389424,-0.444745550912732
-0.479789574320622,-0.601313236294108,-0.285527764705415,0.519391414889065,-1.00244858852767,-0.892728372389424,-0.444745550912732
0.879404582532737,-1.88984159978148,-1.50921818487148,-2.07756565955626,0.0345671927078506,0.0956494684702953,-0.444745550912732
0.492706370571861,-1.88984159978148,-1.50921818487148,-2.07756565955626,-1.00244858852767,-0.892728372389424,-1.69811937621225
0.929262761129861,-1.88984159978148,-1.50921818487148,-2.07756565955626,-2.03946436976319,-1.88110621324914,-0.444745550912732
NA,NA,NA,NA,NA,NA,NA
1.38821621393918,0.687215127193266,-0.285527764705415,0.519391414889065,1.07158297394337,1.08402730933001,0.808628274386786
-0.323970512973372,0.687215127193266,0.938162655460648,0.519391414889065,0.0345671927078506,0.0956494684702953,0.808628274386786
-0.82973092672508,0.687215127193266,0.938162655460648,0.519391414889065,1.07158297394337,1.08402730933001,0.808628274386786
-0.343111443505565,0.687215127193266,0.938162655460648,0.519391414889065,1.07158297394337,1.08402730933001,0.808628274386786
1.3002484280543,-1.88984159978148,-1.50921818487148,-2.07756565955626,-2.03946436976319,-0.892728372389424,-1.69811937621225
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
