"PROFICIENCIA_LP_SAEB","TX_RESP_Q21e_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num"
-0.0773541132390367,0.737027731190089,-1.58485367282996,-0.047663911028574,0.972389763986067
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1.45487735044734,0.737027731190089,1.69646308640953,-1.19159777571435,-0.281481247469651
1.08044447161995,0.737027731190089,-0.491081419750127,1.0962699536572,0.972389763986067
NA,NA,NA,NA,NA
-0.303645811689302,0.737027731190089,0.602690833329701,-0.047663911028574,-0.281481247469651
-0.960608735712212,-1.47405546238018,-0.491081419750127,-0.047663911028574,-0.281481247469651
NA,NA,NA,NA,NA
-1.04112295188055,0.737027731190089,-0.491081419750127,-0.047663911028574,-0.281481247469651
NA,NA,NA,NA,NA
-0.335001250425472,0.737027731190089,0.602690833329701,1.0962699536572,0.972389763986067
NA,NA,NA,NA,NA
NA,-0.368513865595045,-0.491081419750127,-0.047663911028574,0.972389763986067
0.595582625270159,NA,NA,NA,NA
-0.406946957677416,-0.368513865595045,-0.491081419750127,-0.047663911028574,-0.281481247469651
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.813870568374431,-1.47405546238018,-0.491081419750127,-0.047663911028574,-1.53535225892537
-0.00460074757251097,0.737027731190089,-1.58485367282996,-2.33553164040013,-2.78922327038109
-0.786598062495088,-1.47405546238018,1.69646308640953,1.0962699536572,0.972389763986067
-1.78613137055752,-2.57959705916531,0.602690833329701,-0.047663911028574,-0.281481247469651
-2.11443978275177,NA,NA,NA,NA
-0.838661290279852,-0.368513865595045,-1.58485367282996,-0.047663911028574,-0.281481247469651
0.0214602813696847,-2.57959705916531,0.602690833329701,-2.33553164040013,-0.281481247469651
-0.447639671343065,-0.368513865595045,0.602690833329701,-1.19159777571435,-1.53535225892537
NA,NA,NA,NA,NA
0.373351485861135,-1.47405546238018,-1.58485367282996,1.0962699536572,-0.281481247469651
1.04812012058915,0.737027731190089,-1.58485367282996,1.0962699536572,0.972389763986067
NA,NA,NA,NA,NA
-1.5035404848244,0.737027731190089,-1.58485367282996,-2.33553164040013,-2.78922327038109
NA,NA,NA,NA,NA
1.92851033906159,0.737027731190089,0.602690833329701,-0.047663911028574,-0.281481247469651
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.165370565099134,NA,-1.58485367282996,1.0962699536572,0.972389763986067
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.0554136701269846,0.737027731190089,-0.491081419750127,1.0962699536572,0.972389763986067
-0.128371883354358,-1.47405546238018,-0.491081419750127,-0.047663911028574,-0.281481247469651
-0.120047093030856,NA,0.602690833329701,1.0962699536572,0.972389763986067
0.611278594149716,0.737027731190089,1.69646308640953,1.0962699536572,0.972389763986067
1.47665805520083,0.737027731190089,0.602690833329701,-0.047663911028574,-0.281481247469651
0.766690044823965,0.737027731190089,0.602690833329701,-1.19159777571435,-0.281481247469651
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.389201678071238,-1.47405546238018,0.602690833329701,-0.047663911028574,0.972389763986067
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.452158582037216,0.737027731190089,0.602690833329701,NA,0.972389763986067
-0.975229821187786,0.737027731190089,-0.491081419750127,-0.047663911028574,-0.281481247469651
-2.09030717584024,0.737027731190089,-0.491081419750127,-0.047663911028574,-0.281481247469651
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.447877491967377,NA,-0.491081419750127,-0.047663911028574,0.972389763986067
-0.92720950127743,NA,-1.58485367282996,-1.19159777571435,-0.281481247469651
1.61740369413779,0.737027731190089,0.602690833329701,-0.047663911028574,-0.281481247469651
1.55623981535858,0.737027731190089,1.69646308640953,-0.047663911028574,0.972389763986067
0.749730820826587,0.737027731190089,0.602690833329701,1.0962699536572,0.972389763986067
-1.24069903235421,-0.368513865595045,-1.58485367282996,-2.33553164040013,-2.78922327038109
0.305958433376613,-0.368513865595045,-0.491081419750127,-0.047663911028574,-0.281481247469651
1.44633865020605,0.737027731190089,1.69646308640953,1.0962699536572,0.972389763986067
0.477760466947244,0.737027731190089,0.602690833329701,-0.047663911028574,-0.281481247469651
0.484790225778737,0.737027731190089,0.602690833329701,1.0962699536572,0.972389763986067
1.00753925463197,-1.47405546238018,0.602690833329701,1.0962699536572,0.972389763986067
NA,NA,NA,NA,NA
-0.178245297979289,0.737027731190089,0.602690833329701,-0.047663911028574,-0.281481247469651
1.07226802802786,-0.368513865595045,0.602690833329701,1.0962699536572,0.972389763986067
-0.536795373104229,-0.368513865595045,0.602690833329701,-1.19159777571435,-0.281481247469651
-0.594774605284459,-0.368513865595045,0.602690833329701,-0.047663911028574,-0.281481247469651
0.195798249104013,-0.368513865595045,-0.491081419750127,-0.047663911028574,-0.281481247469651
0.6472255373159,0.737027731190089,-0.491081419750127,1.0962699536572,-0.281481247469651
NA,NA,NA,NA,NA
1.70013007591209,0.737027731190089,0.602690833329701,-0.047663911028574,-0.281481247469651
