"PROFICIENCIA_MT_SAEB","TX_RESP_Q20_num"
-0.852746968436313,-0.201843356939833
NA,NA
NA,NA
NA,NA
-0.606785563572633,-0.201843356939833
1.1590003083475,-0.201843356939833
NA,NA
-0.583632532022802,-0.201843356939833
-0.748832034357469,-0.201843356939833
NA,NA
-1.02336421246358,-0.201843356939833
NA,NA
1.23173210717549,-0.201843356939833
NA,NA
NA,-0.201843356939833
0.281403685340236,NA
-0.463037751661213,-0.201843356939833
NA,NA
NA,NA
-0.582963029851077,-0.201843356939833
1.62145050743942,-0.201843356939833
-1.45412717088063,5.85345735125515
-1.62785695998066,2.82580699715766
-0.978986588069815,NA
-0.94029450623734,-0.201843356939833
-0.190893492035973,-0.201843356939833
2.05601256479634,-0.201843356939833
NA,NA
0.381539202739166,-0.201843356939833
1.27712054949469,-0.201843356939833
NA,NA
-0.664773823030324,-0.201843356939833
NA,NA
2.19996516146255,-0.201843356939833
NA,NA
NA,NA
NA,NA
NA,NA
0.456341185426763,NA
NA,NA
NA,NA
0.0416529025169196,-0.201843356939833
0.43222853801199,-0.201843356939833
-0.878367986276286,NA
0.0994495065555169,-0.201843356939833
0.322183049702058,-0.201843356939833
-0.447280787288084,-0.201843356939833
NA,NA
NA,NA
NA,NA
0.170290915915225,-0.201843356939833
NA,NA
NA,NA
1.32517781701195,-0.201843356939833
0.349049851253327,-0.201843356939833
-1.24029146543737,-0.201843356939833
NA,NA
NA,NA
1.13463954232399,NA
-1.33159345304202,NA
0.390698264899695,-0.201843356939833
-1.42877266211424,-0.201843356939833
0.104993256988731,-0.201843356939833
0.0216320982998058,-0.201843356939833
0.947914811193869,-0.201843356939833
1.59955641242377,-0.201843356939833
0.753056280446639,-0.201843356939833
0.609080055673615,-0.201843356939833
-0.739627007778414,-0.201843356939833
NA,NA
-1.60022480506093,-0.201843356939833
0.13212393704901,-0.201843356939833
-0.31447607703763,-0.201843356939833
-1.09355187955183,-0.201843356939833
-0.292743456409997,-0.201843356939833
-0.584197022996148,-0.201843356939833
NA,NA
1.57112872310452,-0.201843356939833
