"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q21c_num","TX_RESP_Q22f_num","TX_RESP_Q23f_num"
-0.168662214470978,-1.10705578860506,0.201299098393952,1.58625855906791,1.46938453411315
1.27417942336654,-1.10705578860506,-1.14069489089906,0.453216731162261,-0.881630720467888
NA,NA,NA,NA,NA
-0.9100000724756,-1.10705578860506,-1.14069489089906,0.453216731162261,0.293876906822629
NA,NA,NA,NA,NA
1.08145057411833,0.596106963095032,1.54329308768697,0.453216731162261,1.46938453411315
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.711462464298207,0.596106963095032,0.201299098393952,0.453216731162261,-0.881630720467888
1.39172492731521,-1.10705578860506,-1.14069489089906,-0.679825096743392,1.46938453411315
0.128422365192769,0.596106963095032,-1.14069489089906,1.58625855906791,0.293876906822629
0.748412556229229,-1.10705578860506,-1.14069489089906,-0.679825096743392,0.293876906822629
-0.439469400970777,0.596106963095032,0.201299098393952,0.453216731162261,-0.881630720467888
0.314169347921959,0.596106963095032,-1.14069489089906,-0.679825096743392,-0.881630720467888
-2.39212089815412,0.596106963095032,1.54329308768697,0.453216731162261,-2.05713834775841
0.535227257407686,0.596106963095032,-1.14069489089906,0.453216731162261,0.293876906822629
-0.742665154957239,0.596106963095032,0.201299098393952,0.453216731162261,0.293876906822629
-1.55141227647296,0.596106963095032,0.201299098393952,0.453216731162261,-0.881630720467888
-0.338693139373965,0.596106963095032,0.201299098393952,0.453216731162261,-0.881630720467888
0.260869830907126,-2.81021854030515,1.54329308768697,-1.81286692464905,-0.881630720467888
0.0154620626639003,0.596106963095032,0.201299098393952,-1.81286692464905,0.293876906822629
0.957499974772457,NA,NA,NA,NA
-1.3290912574986,0.596106963095032,1.54329308768697,0.453216731162261,0.293876906822629
0.453233630180831,0.596106963095032,0.201299098393952,-1.81286692464905,1.46938453411315
NA,NA,NA,NA,NA
NA,0.596106963095032,0.201299098393952,-0.679825096743392,0.293876906822629
