"PROFICIENCIA_MT_SAEB","TX_RESP_Q10f_num","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22f_num","TX_RESP_Q23a_num","TX_RESP_Q23c_num","TX_RESP_Q23g_num","TX_RESP_Q23i_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.363299838955724,1.1035964422867,0.999959936845885,0.134842443967717,1.32331671701074,-0.425035573142384,-0.560947784845747,0.253079960199238,0.251626335122889,0.574080226372841,0.0792991256967862
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.04246237937979,1.1035964422867,-1.0470168750504,0.134842443967717,0.240603039456498,1.8664605603209,1.64665317486977,0.253079960199238,1.33002491422098,1.57872062252531,1.32826035542116
-0.631241494545714,1.1035964422867,0.999959936845885,1.19672669021348,1.32331671701074,1.8664605603209,1.64665317486977,1.56065975456197,1.33002491422098,-0.430560169779631,1.32826035542116
-0.597915312447529,-0.137949555285838,0.999959936845885,1.19672669021348,1.32331671701074,1.8664605603209,1.64665317486977,1.56065975456197,1.33002491422098,1.57872062252531,1.32826035542116
-1.13810883166287,1.1035964422867,0.999959936845885,1.19672669021348,1.32331671701074,1.8664605603209,1.64665317486977,1.56065975456197,1.33002491422098,1.57872062252531,1.32826035542116
-1.31737527066061,1.1035964422867,0.999959936845885,0.134842443967717,-0.842110638097742,-0.425035573142384,-0.560947784845747,0.253079960199238,1.33002491422098,1.57872062252531,1.32826035542116
1.99841297924212,-0.137949555285838,0.999959936845885,-1.98892604852382,-0.842110638097742,-1.57078363987403,-0.560947784845747,-1.05449983416349,0.251626335122889,0.574080226372841,0.0792991256967862
0.572675778169594,-0.137949555285838,-1.0470168750504,1.19672669021348,0.240603039456498,-1.57078363987403,0.542852695012013,-1.05449983416349,NA,-0.430560169779631,1.32826035542116
1.83265784479118,-1.37949555285838,-1.0470168750504,1.19672669021348,1.32331671701074,1.8664605603209,0.542852695012013,0.253079960199238,0.251626335122889,1.57872062252531,0.0792991256967862
1.45340490099862,1.1035964422867,-1.0470168750504,0.134842443967717,-1.92482431565198,-0.425035573142384,-0.560947784845747,0.253079960199238,0.251626335122889,-0.430560169779631,0.0792991256967862
0.56261242287629,-1.37949555285838,-1.0470168750504,0.134842443967717,-0.842110638097742,-1.57078363987403,-1.66474826470351,0.253079960199238,-1.9051708230733,0.574080226372841,-1.16966210402759
-0.292780939830917,1.1035964422867,-1.0470168750504,0.134842443967717,1.32331671701074,0.72071249358926,0.542852695012013,0.253079960199238,-1.9051708230733,0.574080226372841,-1.16966210402759
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.04652187447396,-0.137949555285838,-1.0470168750504,-0.927041802278051,-1.92482431565198,-0.425035573142384,-1.66474826470351,NA,-1.9051708230733,-1.4352005659321,-1.16966210402759
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.652796573614821,-1.37949555285838,-1.0470168750504,0.134842443967717,0.240603039456498,-0.425035573142384,-0.560947784845747,0.253079960199238,0.251626335122889,0.574080226372841,0.0792991256967862
-1.74835872387817,1.1035964422867,0.999959936845885,1.19672669021348,1.32331671701074,1.8664605603209,1.64665317486977,-2.36207962852622,-1.9051708230733,-0.430560169779631,0.0792991256967862
0.959093505318591,-0.137949555285838,-1.0470168750504,-1.98892604852382,-0.842110638097742,-0.425035573142384,-0.560947784845747,-1.05449983416349,0.251626335122889,-1.4352005659321,-1.16966210402759
-1.1832971753719,1.1035964422867,-0.36469127108497,0.134842443967717,0.240603039456498,0.72071249358926,-0.560947784845747,0.253079960199238,0.251626335122889,0.574080226372841,0.0792991256967862
0.221289897664575,1.1035964422867,-1.0470168750504,-0.927041802278051,1.32331671701074,-0.425035573142384,NA,0.253079960199238,NA,1.57872062252531,1.32826035542116
-0.992658303902093,-0.137949555285838,-1.0470168750504,-0.927041802278051,-0.842110638097742,0.72071249358926,0.542852695012013,0.253079960199238,0.251626335122889,-0.430560169779631,0.0792991256967862
-0.142936516854937,1.1035964422867,0.999959936845885,-1.98892604852382,-0.842110638097742,-1.57078363987403,-0.560947784845747,-1.05449983416349,0.251626335122889,0.574080226372841,0.0792991256967862
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.52529835512987,-0.137949555285838,0.999959936845885,-0.927041802278051,-0.842110638097742,-0.425035573142384,-0.560947784845747,0.253079960199238,0.251626335122889,-0.430560169779631,0.0792991256967862
0.439337500017061,1.1035964422867,-1.0470168750504,1.19672669021348,1.32331671701074,0.72071249358926,0.542852695012013,1.56065975456197,-0.826772243975205,0.574080226372841,0.0792991256967862
-0.280544170438974,-1.37949555285838,-1.0470168750504,0.134842443967717,0.240603039456498,0.72071249358926,0.542852695012013,0.253079960199238,0.251626335122889,0.574080226372841,0.0792991256967862
0.576316245380668,-0.137949555285838,-0.36469127108497,-0.927041802278051,0.240603039456498,-0.425035573142384,-1.66474826470351,-1.05449983416349,0.251626335122889,-0.430560169779631,-1.16966210402759
-1.56139695850332,-0.137949555285838,0.999959936845885,0.134842443967717,0.240603039456498,0.72071249358926,-0.560947784845747,0.253079960199238,NA,0.574080226372841,0.0792991256967862
0.534321569207771,-1.37949555285838,-1.0470168750504,1.19672669021348,0.240603039456498,-0.425035573142384,-1.66474826470351,0.253079960199238,-0.826772243975205,-0.430560169779631,0.0792991256967862
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.191367686926057,-1.37949555285838,0.999959936845885,0.134842443967717,0.240603039456498,-0.425035573142384,0.542852695012013,0.253079960199238,0.251626335122889,-0.430560169779631,-1.16966210402759
0.810166795582341,1.1035964422867,-1.0470168750504,-0.927041802278051,-0.842110638097742,0.72071249358926,0.542852695012013,-1.05449983416349,-0.826772243975205,-1.4352005659321,0.0792991256967862
0.524959295306776,-0.137949555285838,0.999959936845885,1.19672669021348,-0.842110638097742,-0.425035573142384,-0.560947784845747,0.253079960199238,0.251626335122889,-0.430560169779631,0.0792991256967862
0.410698193151392,1.1035964422867,-1.0470168750504,0.134842443967717,-0.842110638097742,-0.425035573142384,-0.560947784845747,0.253079960199238,0.251626335122889,-0.430560169779631,0.0792991256967862
-0.55312458581356,-0.137949555285838,-1.0470168750504,1.19672669021348,0.240603039456498,-0.425035573142384,1.64665317486977,1.56065975456197,1.33002491422098,-0.430560169779631,1.32826035542116
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.90587182889131,-1.37949555285838,-1.0470168750504,0.134842443967717,-0.842110638097742,0.72071249358926,0.542852695012013,0.253079960199238,0.251626335122889,0.574080226372841,0.0792991256967862
-0.167238450115233,-0.137949555285838,-1.0470168750504,1.19672669021348,1.32331671701074,-0.425035573142384,-0.560947784845747,0.253079960199238,0.251626335122889,0.574080226372841,0.0792991256967862
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.4152599661523,-0.137949555285838,-1.0470168750504,-0.927041802278051,0.240603039456498,-0.425035573142384,0.542852695012013,-1.05449983416349,0.251626335122889,-1.4352005659321,-1.16966210402759
2.073377053042,-1.37949555285838,-1.0470168750504,-1.98892604852382,-1.92482431565198,-1.57078363987403,-1.66474826470351,-2.36207962852622,-1.9051708230733,-1.4352005659321,-2.41862333375197
-0.756187539926841,-0.137949555285838,0.999959936845885,0.134842443967717,0.240603039456498,-0.425035573142384,1.64665317486977,1.56065975456197,-0.826772243975205,0.574080226372841,1.32826035542116
