"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q21e_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q23e_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num"
-0.860180192938621,1.35400640077266,1.15600405774638,0.288675134594813,0.67700320038633,1.01813769273646,1.15600405774638,0.105091277976944,-1.36618661370027,1.62547127404488,1.24252148839479,1.35400640077266
0.276536989018588,0,-1.36618661370027,0.288675134594813,0.67700320038633,1.01813769273646,-0.105091277976944,0.105091277976944,-0.105091277976944,0.232210182006412,-1.55315186049349,-0.67700320038633
-0.942621743168595,1.35400640077266,-0.105091277976944,0.288675134594813,0.67700320038633,-0.0925579720669508,-0.105091277976944,0.105091277976944,-0.105091277976944,0.232210182006412,0.310630372098698,-0.67700320038633
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0116816257664784,-1.35400640077266,-1.36618661370027,0.288675134594813,0.67700320038633,1.01813769273646,1.15600405774638,1.36618661370027,1.15600405774638,1.62547127404488,1.24252148839479,1.35400640077266
-0.0277470751348101,0,-0.105091277976944,0.288675134594813,0.67700320038633,-1.20325363687036,-1.36618661370027,-1.15600405774638,1.15600405774638,-1.16105091003206,-0.621260744197395,-0.67700320038633
-1.08198727938021,0,-0.105091277976944,0.288675134594813,0.67700320038633,1.01813769273646,1.15600405774638,1.36618661370027,1.15600405774638,0.232210182006412,-0.621260744197395,-0.67700320038633
-0.220713184530526,-1.35400640077266,-1.36618661370027,0.288675134594813,-1.35400640077266,1.01813769273646,1.15600405774638,1.36618661370027,1.15600405774638,0.232210182006412,0.310630372098698,-0.67700320038633
0.22417801407185,1.35400640077266,1.15600405774638,0.288675134594813,0.67700320038633,-0.0925579720669508,-0.105091277976944,0.105091277976944,-0.105091277976944,-1.16105091003206,1.24252148839479,1.35400640077266
-0.536402402364039,0,1.15600405774638,0.288675134594813,0.67700320038633,-1.20325363687036,-0.105091277976944,0.105091277976944,-0.105091277976944,-1.16105091003206,0.310630372098698,-0.67700320038633
2.27058974030645,-1.35400640077266,-0.105091277976944,0.288675134594813,-1.35400640077266,-1.20325363687036,-1.36618661370027,-1.15600405774638,-1.36618661370027,-1.16105091003206,-1.55315186049349,1.35400640077266
-0.602639397859186,0,1.15600405774638,0.288675134594813,-1.35400640077266,-0.0925579720669508,-0.105091277976944,-1.15600405774638,-0.105091277976944,0.232210182006412,0.310630372098698,-0.67700320038633
1.48930490621262,0,-0.105091277976944,-3.17542648054294,-1.35400640077266,-1.20325363687036,-1.36618661370027,-1.15600405774638,-1.36618661370027,0.232210182006412,-0.621260744197395,-0.67700320038633
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
