"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q21c_num","TX_RESP_Q22a_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q20_num"
0.894212119320709,1.15600405774638,0.552770798392567,1.02353263143832,1.01813769273646,1.15600405774638,0.105091277976944,-1.36618661370027,0.741619848709566,0.623231962511588,1.62547127404488,1.58113883008419,-0.301511344577763
-0.657800292571438,-1.36618661370027,-0.552770798392567,1.02353263143832,1.01813769273646,-0.105091277976944,0.105091277976944,-0.105091277976944,0.741619848709566,0.623231962511588,0.232210182006412,NA,-0.301511344577763
-0.0161340630547497,-0.105091277976944,0.552770798392567,-2.04706526287664,-0.0925579720669508,-0.105091277976944,0.105091277976944,-0.105091277976944,-0.741619848709566,-0.872524747516223,0.232210182006412,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.3570553275328,-1.36618661370027,-1.6583123951777,1.02353263143832,1.01813769273646,1.15600405774638,1.36618661370027,1.15600405774638,0.741619848709566,0.623231962511588,1.62547127404488,1.58113883008419,-0.301511344577763
0.98103376699644,-0.105091277976944,0.552770798392567,-0.511766315719159,-1.20325363687036,-1.36618661370027,-1.15600405774638,1.15600405774638,-2.2248595461287,0.623231962511588,-1.16105091003206,-1.58113883008419,-0.301511344577763
-0.787132640486518,-0.105091277976944,-0.552770798392567,1.02353263143832,1.01813769273646,1.15600405774638,1.36618661370027,1.15600405774638,0.741619848709566,0.623231962511588,0.232210182006412,0,-0.301511344577763
-0.843164129164035,-1.36618661370027,-1.6583123951777,1.02353263143832,1.01813769273646,1.15600405774638,1.36618661370027,1.15600405774638,0.741619848709566,0.623231962511588,0.232210182006412,0,3.01511344577764
-0.203680304195828,1.15600405774638,0.552770798392567,-0.511766315719159,-0.0925579720669508,-0.105091277976944,0.105091277976944,-0.105091277976944,0.741619848709566,0.623231962511588,-1.16105091003206,0,-0.301511344577763
-0.4361471844026,1.15600405774638,0.552770798392567,-0.511766315719159,-1.20325363687036,-0.105091277976944,0.105091277976944,-0.105091277976944,-0.741619848709566,0.623231962511588,-1.16105091003206,0,-0.301511344577763
2.32290377924842,-0.105091277976944,-0.552770798392567,-0.511766315719159,-1.20325363687036,-1.36618661370027,-1.15600405774638,-1.36618661370027,-0.741619848709566,-0.872524747516223,-1.16105091003206,0,-0.301511344577763
0.0510491913104601,1.15600405774638,1.6583123951777,-0.511766315719159,-0.0925579720669508,-0.105091277976944,-1.15600405774638,-0.105091277976944,0.741619848709566,-2.36828145754403,0.232210182006412,-1.58113883008419,-0.301511344577763
0.0519150845319351,-0.105091277976944,0.552770798392567,-0.511766315719159,-1.20325363687036,-1.36618661370027,-1.15600405774638,-1.36618661370027,-0.741619848709566,-0.872524747516223,0.232210182006412,0,-0.301511344577763
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
