"PROFICIENCIA_MT_SAEB","TX_RESP_Q21b_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23i_num"
0.778374434913129,-0.82426437791881,0.200535229121088,-0.579882519363825,-0.591006395942998,-0.591006395942998,-0.753128657766915,0.0502967385101846,0.258339635949899,0.142260659488473,-0.206413459567749
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.50562506393458,-0.82426437791881,0.200535229121088,-0.579882519363825,-0.591006395942998,-0.591006395942998,-0.753128657766915,0.0502967385101846,-1.24864157375784,-0.853563956930838,-0.206413459567749
-1.34115784815747,-0.82426437791881,1.07787685652585,-0.579882519363825,-0.591006395942998,-0.591006395942998,-0.753128657766915,0.0502967385101846,0.258339635949899,-1.84938857335015,-0.206413459567749
-1.13463301843643,0.176628080982602,1.07787685652585,0.38658834624255,-0.591006395942998,-0.591006395942998,-0.753128657766915,0.0502967385101846,0.258339635949899,0.142260659488473,-0.206413459567749
-0.538030428043494,-0.82426437791881,-1.55414802568843,-0.579882519363825,-0.591006395942998,-0.591006395942998,-0.753128657766915,-1.71008910934628,0.258339635949899,0.142260659488473,-1.65130767654199
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.0495912760436248,-0.82426437791881,-1.55414802568843,-0.579882519363825,-0.591006395942998,-0.591006395942998,-0.753128657766915,0.0502967385101846,-1.24864157375784,0.142260659488473,-0.206413459567749
-0.613357940624545,0.176628080982602,1.07787685652585,1.35305921184892,1.58638558911015,1.58638558911015,1.53900203978457,1.81068258636665,1.76532084565764,1.13808527590778,1.2384807574065
1.26822717397666,-0.82426437791881,0.200535229121088,-0.579882519363825,-0.591006395942998,-0.591006395942998,-0.753128657766915,0.0502967385101846,0.258339635949899,-0.853563956930838,-0.206413459567749
-0.934754216597684,-0.82426437791881,-1.55414802568843,0.38658834624255,-0.591006395942998,-0.591006395942998,0.392936691008825,0.0502967385101846,-1.24864157375784,1.13808527590778,1.2384807574065
