"PROFICIENCIA_LP_SAEB","TX_RESP_Q10d_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q23f_num"
0.664654224602471,1.00153665827228,-0.579882519363825,-0.591006395942998,-0.559343957832633,-0.591006395942998,-0.70257531907827
NA,NA,NA,NA,NA,NA,NA
0.223052869782564,1.00153665827228,-0.579882519363825,-0.591006395942998,-0.559343957832633,-0.591006395942998,-0.70257531907827
-1.4276604603493,1.00153665827228,-0.579882519363825,-0.591006395942998,-0.559343957832633,-0.591006395942998,0.281030127631308
-0.695561968116628,-0.296751602451047,0.38658834624255,-0.591006395942998,-0.559343957832633,-0.591006395942998,0.281030127631308
-1.1835386750387,-0.296751602451047,-0.579882519363825,-0.591006395942998,-0.559343957832633,-0.591006395942998,0.281030127631308
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
0.542588930845509,1.00153665827228,-0.579882519363825,-0.591006395942998,-0.559343957832633,-0.591006395942998,0.281030127631308
-0.206627913546021,1.00153665827228,1.35305921184892,1.58638558911015,1.61588254484983,1.58638558911015,1.26463557434089
0.900062078817117,1.00153665827228,-0.579882519363825,-0.591006395942998,0.528269293508598,-0.591006395942998,-0.70257531907827
0.0929089502091348,1.00153665827228,0.38658834624255,-0.591006395942998,-1.64695720917386,-0.591006395942998,-1.68618076578785
1.68798541821536,-1.59503986317438,0.38658834624255,-0.591006395942998,-0.559343957832633,-0.591006395942998,-0.70257531907827
-0.504639789889638,1.00153665827228,-0.579882519363825,0.497689596583578,-0.559343957832633,-0.591006395942998,0.281030127631308
NA,NA,NA,NA,NA,NA,NA
0.753600534650505,-0.296751602451047,-1.5463533849702,-1.67970238846957,-0.559343957832633,-0.591006395942998,0.281030127631308
0.687214726608398,-0.296751602451047,0.38658834624255,-0.591006395942998,0.528269293508598,0.497689596583578,0.281030127631308
-0.0944481992045862,1.00153665827228,0.38658834624255,-0.591006395942998,0.528269293508598,-0.591006395942998,0.281030127631308
-0.649403418603755,-1.59503986317438,-0.579882519363825,-0.591006395942998,-0.559343957832633,-0.591006395942998,0.281030127631308
-0.457971235712509,1.00153665827228,-0.579882519363825,-1.67970238846957,-1.64695720917386,-0.591006395942998,-1.68618076578785
1.64673142455034,-0.296751602451047,-0.579882519363825,-0.591006395942998,-0.559343957832633,-0.591006395942998,-0.70257531907827
1.07738705915019,-1.59503986317438,-1.5463533849702,-0.591006395942998,-0.559343957832633,-0.591006395942998,-1.68618076578785
1.68749795356012,-1.59503986317438,-1.5463533849702,-0.591006395942998,-0.559343957832633,-0.591006395942998,-0.70257531907827
0.0639527263296941,-0.296751602451047,-0.579882519363825,-0.591006395942998,-0.559343957832633,-1.67970238846957,-1.68618076578785
0.196373482495486,-0.296751602451047,-0.579882519363825,-0.591006395942998,0.528269293508598,0.497689596583578,-0.70257531907827
0.903056943204417,-0.296751602451047,-0.579882519363825,-0.591006395942998,-0.559343957832633,-0.591006395942998,0.281030127631308
0.250942730611613,1.00153665827228,1.35305921184892,1.58638558911015,1.61588254484983,1.58638558911015,1.26463557434089
0.123283670761229,-0.296751602451047,0.38658834624255,0.497689596583578,0.528269293508598,0.497689596583578,-1.68618076578785
0.160983916989838,-1.59503986317438,0.38658834624255,0.497689596583578,-0.559343957832633,-0.591006395942998,-0.70257531907827
-1.76697393503894,1.00153665827228,1.35305921184892,1.58638558911015,1.61588254484983,1.58638558911015,1.26463557434089
-0.630891634444234,1.00153665827228,1.35305921184892,0.497689596583578,0.528269293508598,1.58638558911015,0.281030127631308
-0.744894587598108,1.00153665827228,1.35305921184892,1.58638558911015,1.61588254484983,1.58638558911015,-0.70257531907827
-0.0834285912221822,-0.296751602451047,0.38658834624255,1.58638558911015,1.61588254484983,1.58638558911015,1.26463557434089
-1.98548149064315,-0.296751602451047,1.35305921184892,0.497689596583578,0.528269293508598,0.497689596583578,0.281030127631308
-1.75423885268682,1.00153665827228,1.35305921184892,1.58638558911015,1.61588254484983,1.58638558911015,1.26463557434089
0.317727003253153,-1.59503986317438,1.35305921184892,1.58638558911015,-0.559343957832633,0.497689596583578,1.26463557434089
-1.34733034737223,-0.296751602451047,-1.5463533849702,-0.591006395942998,-0.559343957832633,-0.591006395942998,1.26463557434089
NA,NA,NA,NA,NA,NA,NA
1.70904597473702,-1.59503986317438,-1.5463533849702,-0.591006395942998,-1.64695720917386,-1.67970238846957,1.26463557434089
-0.155959519907335,-0.296751602451047,1.35305921184892,1.58638558911015,1.61588254484983,1.58638558911015,1.26463557434089
NA,NA,NA,NA,NA,NA,NA
