"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q22d_num","TX_RESP_Q22g_num","TX_RESP_Q23h_num","TX_RESP_Q19_num"
1.56657652047116,-0.152409985619738,0.309848583009897,0.635256838616381,1.44789486338751,-0.218217890235993
0.647275778645262,-0.152409985619738,-2.29287951427324,-0.698782522478018,-3.35301968363422,-0.218217890235993
0.164356821360341,-1.75271483462698,0.309848583009897,0.635256838616381,-0.152409985619738,-0.218217890235993
0.299822243706708,-0.152409985619738,0.309848583009897,-0.698782522478018,-0.152409985619738,-0.218217890235993
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.855426949602646,-0.152409985619738,0.309848583009897,0.635256838616381,-0.152409985619738,-0.218217890235993
-0.292956231637074,-0.152409985619738,0.309848583009897,0.635256838616381,-0.152409985619738,-0.218217890235993
-0.186628484459037,-0.152409985619738,0.309848583009897,0.635256838616381,-0.152409985619738,-0.218217890235993
-0.0717076479166038,1.44789486338751,0.309848583009897,-0.698782522478018,-0.152409985619738,-0.218217890235993
-0.689417471033611,-0.152409985619738,0.309848583009897,-0.698782522478018,-0.152409985619738,-0.218217890235993
-0.940272038358373,1.44789486338751,-2.29287951427324,0.635256838616381,-0.152409985619738,-0.218217890235993
-1.77877074126127,-0.152409985619738,1.61121263165147,0.635256838616381,-0.152409985619738,4.36435780471985
1.20022250937845,-0.152409985619738,0.309848583009897,-0.698782522478018,-0.152409985619738,-0.218217890235993
0.657584595186004,-1.75271483462698,-0.991515465631671,-0.698782522478018,1.44789486338751,-0.218217890235993
2.25365817328042,-0.152409985619738,0.309848583009897,0.635256838616381,1.44789486338751,-0.218217890235993
-0.281563273918329,1.44789486338751,0.309848583009897,-0.698782522478018,-0.152409985619738,-0.218217890235993
-0.504026340115607,-0.152409985619738,0.309848583009897,0.635256838616381,-0.152409985619738,-0.218217890235993
-0.338014002044603,-1.75271483462698,-0.991515465631671,0.635256838616381,-0.152409985619738,-0.218217890235993
-0.909978630480947,-0.152409985619738,0.309848583009897,0.635256838616381,-0.152409985619738,-0.218217890235993
NA,NA,NA,NA,NA,NA
-0.945857529548173,1.44789486338751,1.61121263165147,0.635256838616381,-0.152409985619738,-0.218217890235993
1.50297061654289,-0.152409985619738,-0.991515465631671,-3.36686124466682,-0.152409985619738,-0.218217890235993
-0.497847918194979,1.44789486338751,0.309848583009897,0.635256838616381,1.44789486338751,-0.218217890235993
NA,NA,NA,NA,NA,NA
