"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num","TX_RESP_Q22b_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num"
1.01854492360239,0.690065559342354,-0.107118949331081,1.08882968461638,1.07618391153099,0.389249472080762,1.44789486338751,0.991515465631671
-0.505604273828144,-1.38013111868471,-1.23186791730743,-2.52150032226951,-2.00561547148957,-1.94624736040381,-3.35301968363422,-2.91257668029303
-1.390456554239,-1.38013111868471,-2.35661688528377,-1.31805698664088,1.07618391153099,-0.778498944161523,-0.152409985619738,-0.309848583009897
0.376154657065859,0.690065559342354,-0.107118949331081,-0.114613651012251,0.0489174505241358,0.389249472080762,-0.152409985619738,0.991515465631671
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
0.368413245847071,-0.345032779671177,1.01763001864527,-0.114613651012251,-0.978349010482719,-0.778498944161523,-0.152409985619738,0.991515465631671
1.16467327065262,-0.345032779671177,1.01763001864527,-0.114613651012251,0.0489174505241358,0.389249472080762,-0.152409985619738,-0.309848583009897
0.771783612806934,-0.345032779671177,1.01763001864527,1.08882968461638,1.07618391153099,0.389249472080762,-0.152409985619738,0.991515465631671
-0.297191942838188,0.690065559342354,1.01763001864527,-0.114613651012251,0.0489174505241358,-0.778498944161523,-0.152409985619738,-0.309848583009897
-1.48417602124852,-1.38013111868471,-1.23186791730743,-0.114613651012251,-2.00561547148957,-1.94624736040381,-0.152409985619738,-0.309848583009897
-0.0408497098670058,-1.38013111868471,-1.23186791730743,-0.114613651012251,1.07618391153099,0.389249472080762,-0.152409985619738,-0.309848583009897
-0.833881951752658,0.690065559342354,1.01763001864527,1.08882968461638,-0.978349010482719,-0.778498944161523,-0.152409985619738,0.991515465631671
0.976819057681858,1.72516389835589,-0.107118949331081,-0.114613651012251,-0.978349010482719,0.389249472080762,-0.152409985619738,-0.309848583009897
1.07952713019737,-0.345032779671177,-0.107118949331081,1.08882968461638,0.0489174505241358,-0.778498944161523,1.44789486338751,0.991515465631671
0.380406039016757,0.690065559342354,1.01763001864527,1.08882968461638,1.07618391153099,1.55699788832305,1.44789486338751,0.991515465631671
0.824235097162624,0.690065559342354,-0.107118949331081,-0.114613651012251,0.0489174505241358,0.389249472080762,-0.152409985619738,-0.309848583009897
-0.357497957750932,-0.345032779671177,-0.107118949331081,-0.114613651012251,1.07618391153099,0.389249472080762,-0.152409985619738,-0.309848583009897
-1.14160415507831,-1.38013111868471,-1.23186791730743,-0.114613651012251,0.0489174505241358,1.55699788832305,-0.152409985619738,-0.309848583009897
-0.869358510062583,-0.345032779671177,-0.107118949331081,1.08882968461638,0.0489174505241358,0.389249472080762,-0.152409985619738,-0.309848583009897
NA,NA,NA,NA,NA,NA,NA,NA
-2.06913133693582,0.690065559342354,1.01763001864527,-1.31805698664088,-0.978349010482719,-0.778498944161523,-0.152409985619738,-0.309848583009897
0.807836532006259,0.690065559342354,-0.107118949331081,-1.31805698664088,0.0489174505241358,0.389249472080762,-0.152409985619738,-1.61121263165147
1.22135884756141,1.72516389835589,1.01763001864527,1.08882968461638,1.07618391153099,1.55699788832305,1.44789486338751,0.991515465631671
NA,NA,NA,NA,NA,NA,NA,NA
