"PROFICIENCIA_LP_SAEB","TX_RESP_Q10e_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q22c_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q23b_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q20_num"
0.21627976171623,0.544704779401922,-0.661437827766148,1.20761472884912,-0.195047374401374,0.77709281262705,-1.36533162080961,-1.06066017177982,-1.08012344973464,-1.20761472884912,-1.1351812029964,-0.540061724867322,0.661437827766148,-0.353553390593274
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.28976492768466,-1.99725085780705,-0.661437827766148,-0.724568837309472,-0.195047374401374,-1.88722540209426,0.975236872006867,-1.06066017177982,-1.08012344973464,0.724568837309472,-1.1351812029964,1.62018517460197,0.661437827766148,-0.353553390593274
-0.1337298965171,0.544704779401922,-0.661437827766148,1.20761472884912,-0.195047374401374,-0.999119330520493,0.975236872006867,1.76776695296637,1.08012344973464,0.724568837309472,0.882918713441648,-0.540061724867322,0.661437827766148,-0.353553390593274
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.38791706449493,0.544704779401922,1.98431348329844,1.20761472884912,-0.195047374401374,-0.111013258946721,0.195047374401374,0.353553390593274,0,-1.20761472884912,0.882918713441648,-0.540061724867322,-0.661437827766148,-0.353553390593274
-1.20346897557208,NA,-0.661437827766148,-0.724568837309472,-1.75542636961236,0.77709281262705,0.195047374401374,-1.06066017177982,-1.08012344973464,0.724568837309472,-1.1351812029964,1.62018517460197,0.661437827766148,-0.353553390593274
0.508893437012168,-0.726273039202563,0.661437827766148,-0.724568837309472,-0.195047374401374,0.77709281262705,-1.36533162080961,0.353553390593274,0,0.724568837309472,0.882918713441648,-0.540061724867322,-1.98431348329844,-0.353553390593274
-0.610873384254038,0.544704779401922,0.661437827766148,-0.724568837309472,1.36533162080961,-0.111013258946721,0.975236872006867,0.353553390593274,1.08012344973464,0.724568837309472,-0.126131244777378,-0.540061724867322,-0.661437827766148,-0.353553390593274
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.12474692080454,0.544704779401922,-0.661437827766148,-0.724568837309472,1.36533162080961,0.77709281262705,-0.585142123204121,0.353553390593274,1.08012344973464,-1.20761472884912,0.882918713441648,-0.540061724867322,0.661437827766148,2.47487373415292
