"PROFICIENCIA_MT_SAEB","TX_RESP_Q10d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num"
0.653419505071551,-0.7841599532609,-0.196494372972965,-0.49228623499382,-0.302376515207114,-1.02915167764112,-1.02808015170419,NA
0.0276908252567189,0.718813290489158,-0.196494372972965,-0.49228623499382,1.02808015170419,-1.02915167764112,-2.35853681861549,-1.75634536317577
0.475583845736915,-0.7841599532609,-0.196494372972965,1.05489907498676,-0.302376515207114,0.228700372809138,-1.02808015170419,-0.545072698916619
1.13796339322197,-0.7841599532609,-0.196494372972965,-0.49228623499382,1.02808015170419,0.228700372809138,0.302376515207114,0.666199965342534
-0.364014780644456,-0.7841599532609,-0.196494372972965,-0.49228623499382,-0.302376515207114,0.228700372809138,1.63283318211842,-0.545072698916619
-0.337627979744541,0.718813290489158,-0.196494372972965,-0.49228623499382,-0.302376515207114,0.228700372809138,1.63283318211842,0.666199965342534
0.470424756616971,0.718813290489158,-0.196494372972965,-0.49228623499382,-1.63283318211842,0.228700372809138,0.302376515207114,0.666199965342534
-1.34596197430842,-0.7841599532609,-0.196494372972965,-0.49228623499382,1.02808015170419,0.228700372809138,0.302376515207114,-0.545072698916619
NA,NA,NA,NA,NA,NA,NA,NA
0.716074941833173,-0.7841599532609,-0.196494372972965,-0.49228623499382,1.02808015170419,0.228700372809138,0.302376515207114,1.87747262960169
0.656818931135135,0.718813290489158,-0.196494372972965,-0.49228623499382,-0.302376515207114,-1.02915167764112,0.302376515207114,0.666199965342534
NA,NA,NA,NA,NA,NA,NA,NA
-0.724101466202596,0.718813290489158,2.55442684864854,2.60208438496733,1.02808015170419,1.4865524232594,0.302376515207114,0.666199965342534
1.03736167149841,-2.28713319701096,-1.57195498378372,-0.49228623499382,-0.302376515207114,-1.02915167764112,-1.02808015170419,-0.545072698916619
0.543428112765994,0.718813290489158,-1.57195498378372,-2.0394715449744,-0.302376515207114,-1.02915167764112,-1.02808015170419,-0.545072698916619
-1.36516227206139,-0.7841599532609,1.17896623783779,1.05489907498676,1.02808015170419,0.228700372809138,0.302376515207114,0.666199965342534
0.119581680994472,0.718813290489158,-0.196494372972965,1.05489907498676,1.02808015170419,1.4865524232594,-1.02808015170419,-0.545072698916619
-0.386185419055138,0.718813290489158,NA,NA,NA,NA,NA,NA
-0.0145924093168614,0.718813290489158,1.17896623783779,1.05489907498676,-1.63283318211842,0.228700372809138,0.302376515207114,NA
0.0903273270361399,0.718813290489158,-0.196494372972965,-0.49228623499382,-1.63283318211842,-2.28700372809138,0.302376515207114,0.666199965342534
2.17325299619625,0.718813290489158,1.17896623783779,-0.49228623499382,-1.63283318211842,-1.02915167764112,-1.02808015170419,-0.545072698916619
-1.14064694624651,0.718813290489158,-0.196494372972965,1.05489907498676,1.02808015170419,1.4865524232594,1.63283318211842,-0.545072698916619
1.00168439093689,-2.28713319701096,-1.57195498378372,-0.49228623499382,-0.302376515207114,0.228700372809138,0.302376515207114,1.87747262960169
-1.74753139951967,0.718813290489158,NA,-0.49228623499382,1.02808015170419,1.4865524232594,0.302376515207114,-1.75634536317577
-1.67778773120101,0.718813290489158,1.17896623783779,1.05489907498676,-0.302376515207114,0.228700372809138,0.302376515207114,-0.545072698916619
